Source,Target,Interaction
XPC,RNF111,-
XRCC5,APAF1,-
XRCC5,CD40,?
XRCC5,ERBB2,?
YBX1,ABCB11,+
YBX1,AGT,+
YBX1,ANAPC4,-
YBX1,CCNB2,-
YBX1,CCNC,-
YBX1,CDKN3,+
YBX1,CKS2,-
YBX1,ERBB4,+
YBX1,ERBB2,+
YBX1,ERBB3,+
YBX1,KAG9278856.1,-
YBX1,KPNA2,-
YBX1,MET,+
YBX1,MIA,?
YBX1,MMP13,-
YBX1,MMP2,?
YBX1,RAD9A,+
YBX1,SLC6A4,?
YBX1,TOP2A,?
YBX1,TYMS,-
YEATS4,TP53,-
YY1,ACTBA,-
YY1,ADORA2A,?
YY1,APC,-
YY1,ATP2C1,+
YY1,HBB2,?
YY1,CCL11,?
YY1,CCR4,-
YY1,CCR5,-
YY1,CETP,?
YY1,CFTR,+
YY1,COX7C,+
YY1,CREBBP,-
YY1,CTCF,+
YY1,CYP3A30,?
YY1,DBH,+
YY1,ERBB4,+
YY1,EPAS1,-
YY1,ERBB2,+
YY1,ERCC5,+
YY1,FDPS,?
YY1,GBP1,?
YY1,H2-AA,?
YY1,HAS2,-
YY1,HDAC1,?
YY1,HDAC3,?
YY1,HIF1A,?
YY1,HOXB13A,-
YY1,HSD3B,+
YY1,HSPA5,+
YY1,IL1B,?
YY1,INO80,?
YY1,IRF3,?
YY1,KAG9264110.1,?
YY1,KAG9266355.1,?
YY1,KAG9269039.1,?
YY1,KAG9271616.1,?
YY1,LDLR,?
YY1,LRIG2,?
YY1,MYCB,+
YY1,NF1,+
YY1,NOS2,?
YY1,PARP1,?
YY1,PCNA,+
YY1,PDIA6,-
YY1,SLC26A3,?
YY1,SNRPB,?
YY1,STAR,?
YY1,SURF1,+
YY1,SURF2,+
YY1,TDO2B,?
YY1,TF2,?
YY1,TFAP2A,+
YY1,TNFRSF23,+
YY1,TOP3A,+
YY1,TP53,+
YY1,TP73,+
YY1,VWF,?
YY1,WDFY4,?
ZBTB14,FHL2,+
ZBTB16A,BCL2,-
ZBTB16A,CCNA1,-
ZBTB16A,CEBPA,?
ZBTB16A,CRABP1,+
ZBTB16A,DDIT4,+
ZBTB16A,GFI1,?
ZBTB16A,ID2,?
ZBTB16A,LEF1,?
ZBTB16A,SOX9,+
ZBTB2,ARF1,-
ZBTB2,CDKN1A,-
ZBTB2,TP53,-
ZBTB33,CTNNB1,-
ZBTB33,WNT11,-
ZBTB38,MYOG,-
ZBTB5,CDKN1A,-
ZBTB7A,BCL2L11,-
ZBTB7A,CCNA1,-
ZBTB7A,FOS,-
ZBTB7A,MYCB,-
ZBTB7A,PFKP,-
ZBTB7A,PKM,-
ZBTB7A,SLC2A1,-
ZBTB7A,THBS4,?
ZEB1,BCL6,-
ZEB1,ITGB4,?
ZEB1,PKP3,-
ZEB1,TACSTD1,-
ZEB2,ITGA5,+
ZEB2,MEOX2,-
ZEB2,VIM,+
ZFP36,NFKB1,-
ZHX2,CCNA1,-
ZHX2,CCNE1,-
ZHX2,HNF1A,?
ZHX3,WT1-A,+
ZIC1,ABHD14A,+
ZIC1,EIF3M,+
ZIC1,JUND,+
ZNF143,BUB1B,+
ZNF143,PCYT1A,+
ZNF143,TALDO1,?
ZNF423,KAG9263709.1,?
ZNF423,PPARG,+
ZNF76,CDKN1A,-
ZNF76,PCYT1A,+
ZNF76,TALDO1,?
