,Model_nodos,NCBI_Product_accesion,Ast,a,a2,Homo,b  ,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
4083,GAD1,XP_054197263.1,Astyanax_mexicanus,XP_007244205.2,GAD1B,Homo_sapiens,XP_054197263.1,GAD1,1.96e-290,998.0,9.150000000000001e-291,998.0
4084,GAD1,XP_054197263.1,Astyanax_mexicanus,XP_007253561.3,GAD1A,Homo_sapiens,XP_054197263.1,GAD1,3.01e-295,1014.0,1.4e-295,1014.0
4085,GAD1,XP_054197263.1,Astyanax_mexicanus,XP_015462433.3,GAD1A,Homo_sapiens,XP_054197263.1,GAD1,3.01e-295,1014.0,1.4e-295,1014.0
4086,GAD1,XP_054197263.1,Astyanax_mexicanus,XP_022536082.2,GAD1A,Homo_sapiens,XP_054197263.1,GAD1,9.87e-282,969.0,4.91e-282,969.0
4087,GBX2,XP_054197330.1,Astyanax_mexicanus,XP_049335850.1,GBX2,Homo_sapiens,XP_054197330.1,GBX2,4.4600000000000003e-88,325.0,2.1e-88,325.0
4088,GLS,XP_054197382.1,,,,,,,,,,
4089,GTF3C2,XP_054197511.1,Astyanax_mexicanus,XP_049336386.1,GTF3C2,Homo_sapiens,XP_054197511.1,GTF3C2,2.82e-153,543.0,1.47e-153,543.0
4090,GRHL1,XP_054197516.1,Astyanax_mexicanus,XP_022528282.2,GRHL1,Homo_sapiens,XP_054197516.1,GRHL1,9.32e-247,853.0,4.3300000000000005e-247,853.0
4091,GRHL1,XP_054197516.1,Astyanax_mexicanus,XP_022528283.2,GRHL1,Homo_sapiens,XP_054197516.1,GRHL1,5.81e-248,857.0,2.7100000000000004e-248,857.0
4092,HK2,XP_054197615.1,Astyanax_mexicanus,XP_049326683.1,HK2,Homo_sapiens,XP_054197615.1,HK2,0.0,1447.0,0.0,1447.0
4093,CXCR2,XP_054197796.1,Astyanax_mexicanus,XP_022519641.2,CXCR2,Homo_sapiens,XP_054197796.1,CXCR2,6.4799999999999995e-74,278.0,3.06e-74,278.0
4094,ITGA6,XP_054197849.1,Astyanax_mexicanus,XP_049340510.1,ITGA6A,Homo_sapiens,XP_054197849.1,ITGA6,0.0,1294.0,0.0,1294.0
4095,LHCGR,XP_054197987.1,,,,,,,,,,
4096,LTBP1,XP_054198020.1,Astyanax_mexicanus,XP_049320136.1,LTBP1,Homo_sapiens,XP_054198020.1,LTBP1,9.86e-280,964.0,4.56e-280,964.0
4097,LTBP1,XP_054198020.1,Astyanax_mexicanus,XP_049320137.1,LTBP1,Homo_sapiens,XP_054198020.1,LTBP1,4.93e-280,965.0,2.28e-280,965.0
4098,LTBP1,XP_054198020.1,Astyanax_mexicanus,XP_049320138.1,LTBP1,Homo_sapiens,XP_054198020.1,LTBP1,1.97e-279,963.0,9.12e-280,963.0
4099,LTBP1,XP_054198020.1,Astyanax_mexicanus,XP_049320141.1,LTBP1,Homo_sapiens,XP_054198020.1,LTBP1,1.12e-286,987.0,5.43e-287,987.0
4100,LTBP1,XP_054198020.1,Astyanax_mexicanus,XP_049320142.1,LTBP1,Homo_sapiens,XP_054198020.1,LTBP1,1.2800000000000001e-281,970.0,7.12e-282,970.0
4101,LTBP1,XP_054198020.1,Astyanax_mexicanus,XP_049320143.1,LTBP1,Homo_sapiens,XP_054198020.1,LTBP1,5.58e-287,988.0,2.72e-287,988.0
4102,NPAS2,XP_054198252.1,Astyanax_mexicanus,XP_022536456.2,NPAS2,Homo_sapiens,XP_054198252.1,NPAS2,5.9e-172,605.0,2.6e-172,605.0
4103,NPAS2,XP_054198252.1,Astyanax_mexicanus,XP_022536463.2,NPAS2,Homo_sapiens,XP_054198252.1,NPAS2,5.9e-172,605.0,2.6e-172,605.0
4104,NPAS2,XP_054198252.1,Astyanax_mexicanus,XP_022536475.2,NPAS2,Homo_sapiens,XP_054198252.1,NPAS2,1.4599999999999998e-172,607.0,6.490000000000001e-173,607.0
4105,NPAS2,XP_054198252.1,Astyanax_mexicanus,XP_022536480.2,NPAS2,Homo_sapiens,XP_054198252.1,NPAS2,1.84e-170,600.0,8.3e-171,600.0
4106,NR4A2,XP_054198272.1,,,,,,,,,,
4107,PROC,XP_054199007.1,Astyanax_mexicanus,XP_022534359.1,PROCA,Homo_sapiens,XP_054199007.1,PROC,1.63e-101,370.0,8.99e-102,370.0
4108,ACKR3,XP_054199038.1,Astyanax_mexicanus,XP_007258536.3,ACKR3B,Homo_sapiens,XP_054199038.1,ACKR3,6.06e-117,421.0,2.76e-117,421.0
4109,SCN9A,XP_054199297.1,,,,,,,,,,
4110,ABCG5,XP_054199326.1,,,,,,,,,,
4111,STAT4,XP_054199536.1,Astyanax_mexicanus,XP_022535804.1,STAT4,Homo_sapiens,XP_054199536.1,STAT4,1.33e-253,876.0,6.2e-254,876.0
4112,STAT4,XP_054199536.1,Astyanax_mexicanus,XP_022535805.1,STAT4,Homo_sapiens,XP_054199536.1,STAT4,1.33e-253,876.0,6.2e-254,876.0
4113,STAT4,XP_054199536.1,Astyanax_mexicanus,XP_022535806.1,STAT4,Homo_sapiens,XP_054199536.1,STAT4,8.510000000000001e-252,870.0,3.97e-252,870.0
4114,STAT4,XP_054199536.1,Astyanax_mexicanus,XP_022535807.1,STAT4,Homo_sapiens,XP_054199536.1,STAT4,3.31e-254,878.0,1.55e-254,878.0
4115,STAT4,XP_054199536.1,Astyanax_mexicanus,XP_022535809.1,STAT4,Homo_sapiens,XP_054199536.1,STAT4,6.53e-254,877.0,3.1e-254,877.0
4116,STAT4,XP_054199536.1,Astyanax_mexicanus,XP_022535810.1,STAT4,Homo_sapiens,XP_054199536.1,STAT4,4.1700000000000004e-252,871.0,1.98e-252,871.0
4117,TNFAIP6,XP_054199573.1,,,,,,,,,,
4118,TPO,XP_054199614.1,Astyanax_mexicanus,XP_015463388.3,TPO,Homo_sapiens,XP_054199614.1,TPO,4.2899999999999997e-221,768.0,2.57e-221,768.0
4119,TPO,XP_054199614.1,Astyanax_mexicanus,XP_049319847.1,TPO,Homo_sapiens,XP_054199614.1,TPO,2.1399999999999998e-221,769.0,1.29e-221,769.0
4120,TPO,XP_054199614.1,Astyanax_mexicanus,XP_049319848.1,TPO,Homo_sapiens,XP_054199614.1,TPO,4.03e-221,768.0,2.57e-221,768.0
4121,XPO1,XP_054199765.1,,,,,,,,,,
4122,XRCC5,XP_054199770.1,Astyanax_mexicanus,XP_007230493.2,XRCC5,Homo_sapiens,XP_054199770.1,XRCC5,9.52e-234,810.0,5e-234,810.0
4123,ZAP70,XP_054199771.1,Astyanax_mexicanus,XP_007245850.3,LOC103044019,Homo_sapiens,XP_054199771.1,ZAP70,9.579999999999999e-241,833.0,5.0899999999999994e-241,833.0
4124,ZAP70,XP_054199771.1,Astyanax_mexicanus,XP_007245851.3,LOC103044019,Homo_sapiens,XP_054199771.1,ZAP70,9.579999999999999e-241,833.0,5.0899999999999994e-241,833.0
4125,IL1R2,XP_054199805.1,,,,,,,,,,
4126,CAD,XP_054199815.1,Astyanax_mexicanus,XP_022542830.2,CAD,Homo_sapiens,XP_054199815.1,CAD,0.0,3376.0,0.0,3376.0
4127,CAD,XP_054199815.1,Astyanax_mexicanus,XP_022542832.2,CAD,Homo_sapiens,XP_054199815.1,CAD,0.0,3367.0,0.0,3367.0
4128,ING5,XP_054200157.1,,,,,,,,,,
4129,KLF7,XP_054200288.1,,,,,,,,,,
4130,ABCB11,XP_054200294.1,,,,,,,,,,
4131,ADAM23,XP_054200314.1,Astyanax_mexicanus,XP_007258030.3,LOC103039143,Homo_sapiens,XP_054200314.1,ADAM23,3.5e-282,971.0,1.7199999999999998e-282,971.0
4132,ADAM23,XP_054200314.1,Astyanax_mexicanus,XP_049335293.1,ADAM23A,Homo_sapiens,XP_054200314.1,ADAM23,5.6e-281,967.0,2.75e-281,967.0
4133,ASAP2,XP_054200351.1,Astyanax_mexicanus,XP_007252269.1,ASAP2A,Homo_sapiens,XP_054200351.1,ASAP2,0.0,1417.0,0.0,1417.0
4134,IL1RL1,XP_054200481.1,Astyanax_mexicanus,XP_022541495.2,IL1RL1,Homo_sapiens,XP_054200481.1,IL1RL1,1.27e-46,188.0,5.85e-47,188.0
4135,IL1RL1,XP_054200481.1,Astyanax_mexicanus,XP_022541496.2,IL1RL1,Homo_sapiens,XP_054200481.1,IL1RL1,1.56e-47,191.0,7.31e-48,191.0
4136,PPIG,XP_054200604.1,Astyanax_mexicanus,XP_022531116.2,PPIG,Homo_sapiens,XP_054200604.1,PPIG,5.26e-116,419.0,2.3e-116,419.0
4137,GREB1,XP_054200680.1,Astyanax_mexicanus,XP_007240831.3,GREB1,Homo_sapiens,XP_054200680.1,GREB1,0.0,2142.0,0.0,2142.0
4138,GREB1,XP_054200680.1,Astyanax_mexicanus,XP_015458997.3,GREB1,Homo_sapiens,XP_054200680.1,GREB1,0.0,2143.0,0.0,2143.0
4139,GREB1,XP_054200680.1,Astyanax_mexicanus,XP_015458998.3,GREB1,Homo_sapiens,XP_054200680.1,GREB1,0.0,2143.0,0.0,2143.0
4140,HDAC4,XP_054200731.1,,,,,,,,,,
4141,IGF2BP2,XP_054200945.1,,,,,,,,,,
4142,CCR3,XP_054201143.1,Astyanax_mexicanus,XP_022529848.2,LOC111193413,Homo_sapiens,XP_054201143.1,CCR3,3.7400000000000002e-65,249.0,1.8700000000000001e-65,249.0
4143,CCR4,XP_054201145.1,Astyanax_mexicanus,XP_007232085.3,SI:CABZ01093077.1,Homo_sapiens,XP_054201145.1,CCR4,6.7e-68,258.0,3.2099999999999996e-68,258.0
4144,CCR4,XP_054201145.1,Astyanax_mexicanus,XP_007232086.3,LOC103028160,Homo_sapiens,XP_054201145.1,CCR4,8.639999999999999e-69,261.0,4.0099999999999997e-69,261.0
4145,COL7A1,XP_054201146.1,,,,,,,,,,
4146,DCBLD2,XP_054201200.1,,,,,,,,,,
4147,CTNNB1,XP_054201291.1,Astyanax_mexicanus,XP_015461596.3,CTNNB1,Homo_sapiens,XP_054201291.1,CTNNB1,0.0,1049.0,0.0,1049.0
4148,ECT2,XP_054201521.1,Astyanax_mexicanus,XP_022525285.2,ECT2,Homo_sapiens,XP_054201521.1,ECT2,0.0,1222.0,0.0,1222.0
4149,ECT2,XP_054201521.1,Astyanax_mexicanus,XP_022525286.2,ECT2,Homo_sapiens,XP_054201521.1,ECT2,0.0,1222.0,0.0,1222.0
4150,ECT2,XP_054201521.1,Astyanax_mexicanus,XP_022525288.2,ECT2,Homo_sapiens,XP_054201521.1,ECT2,0.0,1223.0,0.0,1223.0
4151,ECT2,XP_054201521.1,Astyanax_mexicanus,XP_022525290.2,ECT2,Homo_sapiens,XP_054201521.1,ECT2,0.0,1241.0,0.0,1241.0
4152,GP9,XP_054202216.1,Astyanax_mexicanus,XP_049319127.1,GP9,Homo_sapiens,XP_054202216.1,GP9,2.57e-17,89.4,8.94e-18,89.4
4153,KLF15,XP_054202340.1,Astyanax_mexicanus,XP_007253377.3,LOC103022786,Homo_sapiens,XP_054202340.1,KLF15,1.92e-67,257.0,7.749999999999999e-68,257.0
4154,GRM2,XP_054202342.1,Astyanax_mexicanus,XP_007253330.2,GRM2A,Homo_sapiens,XP_054202342.1,GRM2,0.0,1276.0,0.0,1276.0
4155,GRM2,XP_054202342.1,Astyanax_mexicanus,XP_007254610.3,GRM2B,Homo_sapiens,XP_054202342.1,GRM2,0.0,1248.0,0.0,1248.0
4156,GRM2,XP_054202342.1,Astyanax_mexicanus,XP_007254611.3,GRM2B,Homo_sapiens,XP_054202342.1,GRM2,0.0,1219.0,0.0,1219.0
4157,TM4SF1,XP_054202489.1,Astyanax_mexicanus,XP_007234332.2,TM4SF18,Homo_sapiens,XP_054202489.1,TM4SF1,7e-49,194.0,3.93e-49,194.0
4158,MELTF,XP_054202538.1,Astyanax_mexicanus,XP_007248316.2,MELTF,Homo_sapiens,XP_054202538.1,MELTF,1.99e-199,696.0,9.250000000000001e-200,696.0
4159,PFKFB4,XP_054202803.1,Astyanax_mexicanus,XP_007254321.1,PFKFB4B,Homo_sapiens,XP_054202803.1,PFKFB4,8.449999999999999e-220,763.0,4.01e-220,763.0
4160,PFKFB4,XP_054202803.1,Astyanax_mexicanus,XP_007254322.1,PFKFB4B,Homo_sapiens,XP_054202803.1,PFKFB4,2.0699999999999997e-220,765.0,1e-220,765.0
4161,PFKFB4,XP_054202803.1,Astyanax_mexicanus,XP_022538103.1,PFKFB4A,Homo_sapiens,XP_054202803.1,PFKFB4,2.15e-217,755.0,1.03e-217,755.0
4162,PIK3CA,XP_054202817.1,Astyanax_mexicanus,XP_022525699.1,PIK3CA,Homo_sapiens,XP_054202817.1,PIK3CA,0.0,2028.0,0.0,2028.0
4163,PIK3CA,XP_054202817.1,Astyanax_mexicanus,XP_049321708.1,PIK3CA,Homo_sapiens,XP_054202817.1,PIK3CA,0.0,2028.0,0.0,2028.0
4164,SIDT1,XP_054202945.1,,,,,,,,,,
4165,CIP2A,XP_054203382.1,Astyanax_mexicanus,XP_022537301.2,CIP2A,Homo_sapiens,XP_054203382.1,CIP2A,6.789999999999999e-219,761.0,3.08e-219,761.0
4166,CIP2A,XP_054203382.1,Astyanax_mexicanus,XP_022537306.2,CIP2A,Homo_sapiens,XP_054203382.1,CIP2A,1.08e-217,757.0,4.92e-218,757.0
4167,PTPRG,XP_054203384.1,Astyanax_mexicanus,XP_022538497.1,PTPRGA,Homo_sapiens,XP_054203384.1,PTPRG,0.0,1927.0,0.0,1927.0
4168,RARRES1,XP_054203394.1,,,,,,,,,,
4169,HLTF,XP_054203604.1,Astyanax_mexicanus,XP_049322791.1,HLTF,Homo_sapiens,XP_054203604.1,HLTF,3.1900000000000003e-265,915.0,1.5e-265,915.0
4170,HLTF,XP_054203604.1,Astyanax_mexicanus,XP_049322792.1,HLTF,Homo_sapiens,XP_054203604.1,HLTF,3.1900000000000003e-265,915.0,1.5e-265,915.0
4171,HLTF,XP_054203604.1,Astyanax_mexicanus,XP_049322793.1,HLTF,Homo_sapiens,XP_054203604.1,HLTF,4.79e-267,921.0,2.3499999999999997e-267,921.0
4172,TFRC,XP_054203635.1,,,,,,,,,,
4173,TGM4,XP_054203640.1,,,,,,,,,,
4174,TOP2B,XP_054203684.1,Astyanax_mexicanus,XP_022523073.2,TOP2B,Homo_sapiens,XP_054203684.1,TOP2B,0.0,2194.0,0.0,2194.0
4175,TOP2B,XP_054203684.1,Astyanax_mexicanus,XP_022523074.2,TOP2B,Homo_sapiens,XP_054203684.1,TOP2B,0.0,2201.0,0.0,2201.0
4176,TOP2B,XP_054203684.1,Astyanax_mexicanus,XP_022523075.2,TOP2B,Homo_sapiens,XP_054203684.1,TOP2B,0.0,2200.0,0.0,2200.0
4177,NR2C2,XP_054203686.1,Astyanax_mexicanus,XP_049341627.1,NR2C2,Homo_sapiens,XP_054203686.1,NR2C2,6.0500000000000006e-273,940.0,2.8800000000000003e-273,940.0
4178,NR2C2,XP_054203686.1,Astyanax_mexicanus,XP_049341628.1,NR2C2,Homo_sapiens,XP_054203686.1,NR2C2,6.0500000000000006e-273,940.0,2.8800000000000003e-273,940.0
4179,UBP1,XP_054203716.1,,,,,,,,,,
4180,WNT5A,XP_054203726.1,Astyanax_mexicanus,XP_007237061.2,WNT5A,Homo_sapiens,XP_054203726.1,WNT5A,4.8e-178,624.0,2.34e-178,624.0
4181,WNT5A,XP_054203726.1,Astyanax_mexicanus,XP_049330970.1,WNT5B,Homo_sapiens,XP_054203726.1,WNT5A,1.83e-180,632.0,9.120000000000001e-181,632.0
4182,BRPF1,XP_054203765.1,Astyanax_mexicanus,XP_007260574.3,BRPF1,Homo_sapiens,XP_054203765.1,BRPF1,0.0,1591.0,0.0,1591.0
4183,BRPF1,XP_054203765.1,Astyanax_mexicanus,XP_022526490.2,BRPF1,Homo_sapiens,XP_054203765.1,BRPF1,0.0,1591.0,0.0,1591.0
4184,MAPKAPK3,XP_054203772.1,Astyanax_mexicanus,XP_022538104.2,MAPKAPK3,Homo_sapiens,XP_054203772.1,MAPKAPK3,1.15e-165,583.0,4.9800000000000006e-166,583.0
4185,BHLHE40,XP_054204135.1,Astyanax_mexicanus,XP_007254615.3,BHLHE40,Homo_sapiens,XP_054204135.1,BHLHE40,3.46e-114,412.0,1.61e-114,412.0
4186,RUVBL1,XP_054204138.1,,,,,,,,,,
4187,GMPS,XP_054204247.1,Astyanax_mexicanus,XP_022535517.1,GMPS,Homo_sapiens,XP_054204247.1,GMPS,0.0,1200.0,0.0,1200.0
4188,CDC25A,XP_054204616.1,,,,,,,,,,
4189,NMU,XP_054204776.1,,,,,,,,,,
4190,ZFP42,XP_054204881.1,,,,,,,,,,
4191,ELF2,XP_054205133.1,,,,,,,,,,
4192,FAT1,XP_054205234.1,Astyanax_mexicanus,XP_049328162.1,FAT1A,Homo_sapiens,XP_054205234.1,FAT1,0.0,5743.0,0.0,5743.0
4193,FGA,XP_054205235.1,Astyanax_mexicanus,XP_022534929.2,FGA,Homo_sapiens,XP_054205235.1,FGA,3.7500000000000004e-109,396.0,2.21e-109,396.0
4194,FGA,XP_054205235.1,Astyanax_mexicanus,XP_049325728.1,LOC111194574,Homo_sapiens,XP_054205235.1,FGA,1.51e-111,404.0,8.65e-112,404.0
4195,HPGDS,XP_054205671.1,,,,,,,,,,
4196,GYPA,XP_054205825.1,,,,,,,,,,
4197,GYPB,XP_054205827.1,,,,,,,,,,
4198,JCHAIN,XP_054205927.1,,,,,,,,,,
4199,RBPJ,XP_054205931.1,Astyanax_mexicanus,XP_007239740.1,RBPJA,Homo_sapiens,XP_054205931.1,RBPJ,1.4300000000000002e-252,872.0,6.63e-253,872.0
4200,RBPJ,XP_054205931.1,Astyanax_mexicanus,XP_007248064.3,RBPJB,Homo_sapiens,XP_054205931.1,RBPJ,3.72e-256,884.0,1.62e-256,884.0
4201,RBPJ,XP_054205931.1,Astyanax_mexicanus,XP_007248065.1,RBPJB,Homo_sapiens,XP_054205931.1,RBPJ,5.49e-255,880.0,2.59e-255,880.0
4202,NFKB1,XP_054206091.1,,,,,,,,,,
4203,PDE6B,XP_054206142.1,Astyanax_mexicanus,XP_049322334.1,PDE6B,Homo_sapiens,XP_054206142.1,PDE6B,0.0,1282.0,0.0,1282.0
4204,PTPN13,XP_054206615.1,Astyanax_mexicanus,XP_049322038.1,PTPN13,Homo_sapiens,XP_054206615.1,PTPN13,0.0,2066.0,0.0,2066.0
4205,PTPN13,XP_054206615.1,Astyanax_mexicanus,XP_049322039.1,PTPN13,Homo_sapiens,XP_054206615.1,PTPN13,0.0,2054.0,0.0,2054.0
4206,PTPN13,XP_054206615.1,Astyanax_mexicanus,XP_049322040.1,PTPN13,Homo_sapiens,XP_054206615.1,PTPN13,0.0,1994.0,0.0,1994.0
4207,PTPN13,XP_054206615.1,Astyanax_mexicanus,XP_049322041.1,PTPN13,Homo_sapiens,XP_054206615.1,PTPN13,0.0,2017.0,0.0,2017.0
4208,SULT1E1,XP_054206726.1,,,,,,,,,,
4209,BST1,XP_054206729.1,,,,,,,,,,
4210,UCP1,XP_054206764.1,,,,,,,,,,
4211,UGDH,XP_054206766.1,Astyanax_mexicanus,XP_022537734.1,UGDH,Homo_sapiens,XP_054206766.1,UGDH,9.689999999999999e-242,836.0,4.569999999999999e-242,836.0
4212,UGDH,XP_054206766.1,Astyanax_mexicanus,XP_049328592.1,UGDH,Homo_sapiens,XP_054206766.1,UGDH,9.689999999999999e-242,836.0,4.569999999999999e-242,836.0
4213,TNIP3,XP_054206830.1,,,,,,,,,,
4214,TLR10,XP_054206916.1,,,,,,,,,,
4215,HOPX,XP_054207066.1,Astyanax_mexicanus,XP_022532208.1,HOPX,Homo_sapiens,XP_054207066.1,HOPX,4.15e-18,90.5,2.07e-18,90.5
4216,CCNG2,XP_054207169.1,Astyanax_mexicanus,XP_007234030.1,CCNG2,Homo_sapiens,XP_054207169.1,CCNG2,6.06e-105,381.0,2.88e-105,381.0
4217,SLIT2,XP_054207237.1,Astyanax_mexicanus,XP_049328210.1,SLIT2,Homo_sapiens,XP_054207237.1,SLIT2,0.0,1314.0,0.0,1314.0
4218,SLIT2,XP_054207237.1,Astyanax_mexicanus,XP_049328211.1,SLIT2,Homo_sapiens,XP_054207237.1,SLIT2,0.0,1321.0,0.0,1321.0
4219,SLIT2,XP_054207237.1,Astyanax_mexicanus,XP_049328212.1,SLIT2,Homo_sapiens,XP_054207237.1,SLIT2,0.0,1295.0,0.0,1295.0
4220,SLIT2,XP_054207237.1,Astyanax_mexicanus,XP_049328213.1,SLIT2,Homo_sapiens,XP_054207237.1,SLIT2,0.0,1328.0,0.0,1328.0
4221,SLIT2,XP_054207237.1,Astyanax_mexicanus,XP_049328214.1,SLIT2,Homo_sapiens,XP_054207237.1,SLIT2,0.0,1321.0,0.0,1321.0
4222,SLIT2,XP_054207237.1,Astyanax_mexicanus,XP_049328215.1,SLIT2,Homo_sapiens,XP_054207237.1,SLIT2,0.0,1298.0,0.0,1298.0
4223,SLIT2,XP_054207237.1,Astyanax_mexicanus,XP_049328216.1,SLIT2,Homo_sapiens,XP_054207237.1,SLIT2,0.0,1305.0,0.0,1305.0
4224,SLIT2,XP_054207237.1,Astyanax_mexicanus,XP_049328217.1,SLIT2,Homo_sapiens,XP_054207237.1,SLIT2,0.0,1342.0,0.0,1342.0
4225,SLIT2,XP_054207237.1,Astyanax_mexicanus,XP_049328218.1,SLIT2,Homo_sapiens,XP_054207237.1,SLIT2,0.0,1319.0,0.0,1319.0
4226,CLOCK,XP_054207263.1,Astyanax_mexicanus,XP_007259584.3,CLOCKA,Homo_sapiens,XP_054207263.1,CLOCK,5.68e-296,1017.0,2.49e-296,1017.0
4227,CLOCK,XP_054207263.1,Astyanax_mexicanus,XP_049337786.1,CLOCKA,Homo_sapiens,XP_054207263.1,CLOCK,5.68e-296,1017.0,2.49e-296,1017.0
4228,CDH6,XP_054207350.1,Astyanax_mexicanus,XP_007232159.3,CDH6,Homo_sapiens,XP_054207350.1,CDH6,1.42e-281,969.0,6.529999999999999e-282,969.0
4229,CDH6,XP_054207350.1,Astyanax_mexicanus,XP_007250197.3,LOC103025391,Homo_sapiens,XP_054207350.1,CDH6,8.92e-280,963.0,4.18e-280,963.0
4230,CDH6,XP_054207350.1,Astyanax_mexicanus,XP_022526083.2,LOC103025391,Homo_sapiens,XP_054207350.1,CDH6,8.92e-280,963.0,4.18e-280,963.0
4231,CDH6,XP_054207350.1,Astyanax_mexicanus,XP_022526084.2,LOC103025391,Homo_sapiens,XP_054207350.1,CDH6,8.92e-280,963.0,4.18e-280,963.0
4232,CDH6,XP_054207350.1,Astyanax_mexicanus,XP_022534853.1,CDH10A,Homo_sapiens,XP_054207350.1,CDH6,7.15e-282,970.0,3.2699999999999997e-282,970.0
4233,CDH6,XP_054207350.1,Astyanax_mexicanus,XP_049320689.1,LOC103041335,Homo_sapiens,XP_054207350.1,CDH6,4.51e-280,964.0,2.09e-280,964.0
4234,CDH6,XP_054207350.1,Astyanax_mexicanus,XP_049320690.1,LOC103041335,Homo_sapiens,XP_054207350.1,CDH6,4.51e-280,964.0,2.09e-280,964.0
4235,CDH6,XP_054207350.1,Astyanax_mexicanus,XP_049320776.1,LOC103025391,Homo_sapiens,XP_054207350.1,CDH6,8.92e-280,963.0,4.18e-280,963.0
4236,OCLN,XP_054207355.1,Astyanax_mexicanus,XP_022536471.2,OCLNA,Homo_sapiens,XP_054207355.1,OCLN,2.69e-84,313.0,1.29e-84,313.0
4237,FST,XP_054207405.1,Astyanax_mexicanus,XP_022520632.1,FSTA,Homo_sapiens,XP_054207405.1,FST,5.4e-154,544.0,2.56e-154,544.0
4238,FST,XP_054207405.1,Astyanax_mexicanus,XP_022520633.1,FSTA,Homo_sapiens,XP_054207405.1,FST,1.0099999999999999e-150,533.0,5.24e-151,533.0
4239,ETF1,XP_054208021.1,,,,,,,,,,
4240,WWC1,XP_054208176.1,Astyanax_mexicanus,XP_007244486.3,WWC1,Homo_sapiens,XP_054208176.1,WWC1,9.55e-260,897.0,4.6299999999999996e-260,897.0
4241,HMGCR,XP_054208459.1,Astyanax_mexicanus,XP_007243979.2,HMGCRA,Homo_sapiens,XP_054208459.1,HMGCR,0.0,1358.0,0.0,1358.0
4242,HSPA4,XP_054208468.1,Astyanax_mexicanus,XP_007258636.3,HSPA4B,Homo_sapiens,XP_054208468.1,HSPA4,0.0,1160.0,0.0,1160.0
4243,SLCO4C1,XP_054208489.1,,,,,,,,,,
4244,IL5,XP_054208496.1,,,,,,,,,,
4245,LNPEP,XP_054208557.1,Astyanax_mexicanus,XP_007244011.3,LOC103042675,Homo_sapiens,XP_054208557.1,LNPEP,0.0,1027.0,0.0,1027.0
4246,MSX2,XP_054208630.1,Astyanax_mexicanus,XP_007247071.1,MSX2B,Homo_sapiens,XP_054208630.1,MSX2,1.1800000000000001e-59,230.0,6.39e-60,230.0
4247,MSX2,XP_054208630.1,Astyanax_mexicanus,XP_007253636.4,MSX2A,Homo_sapiens,XP_054208630.1,MSX2,2.44e-62,239.0,1.25e-62,239.0
4248,PITX1,XP_054208805.1,Astyanax_mexicanus,XP_022532081.1,PITX1,Homo_sapiens,XP_054208805.1,PITX1,9.4e-86,317.0,5.38e-86,317.0
4249,BDP1,XP_054208889.1,,,,,,,,,,
4250,PTGER4,XP_054208935.1,,,,,,,,,,
4251,SEMA6A,XP_054208989.1,Astyanax_mexicanus,XP_049341971.1,SEMA6A,Homo_sapiens,XP_054208989.1,SEMA6A,0.0,1394.0,0.0,1394.0
4252,SEMA6A,XP_054208989.1,Astyanax_mexicanus,XP_049341972.1,SEMA6A,Homo_sapiens,XP_054208989.1,SEMA6A,0.0,1419.0,0.0,1419.0
4253,BHMT,XP_054209017.1,Astyanax_mexicanus,XP_007252839.2,BHMT,Homo_sapiens,XP_054209017.1,BHMT,3.74e-189,661.0,2.09e-189,661.0
4254,SKP2,XP_054209162.1,,,,,,,,,,
4255,SMN1,XP_054209257.1,Astyanax_mexicanus,XP_007258383.2,SMN1,Homo_sapiens,XP_054209257.1,SMN1,4.35e-36,152.0,2.13e-36,152.0
4256,TCF7,XP_054209294.1,,,,,,,,,,
4257,CNOT8,XP_054209778.1,Astyanax_mexicanus,XP_007244485.1,CNOT8,Homo_sapiens,XP_054209778.1,CNOT8,7.81e-141,500.0,3.68e-141,500.0
4258,RNF14,XP_054209813.1,Astyanax_mexicanus,XP_007247087.2,RNF14,Homo_sapiens,XP_054209813.1,RNF14,5.69e-153,541.0,2.72e-153,541.0
4259,CDC25C,XP_054209903.1,,,,,,,,,,
4260,COL11A2,XP_054210201.1,,,,,,,,,,
4261,MAPK14,XP_054210312.1,,,,,,,,,,
4262,SLC29A1,XP_054210418.1,Astyanax_mexicanus,XP_007228814.3,SLC29A1A,Homo_sapiens,XP_054210418.1,SLC29A1,1.3600000000000002e-156,553.0,7.5e-157,553.0
4263,SLC29A1,XP_054210418.1,Astyanax_mexicanus,XP_007228815.3,SLC29A1A,Homo_sapiens,XP_054210418.1,SLC29A1,1.3600000000000002e-156,553.0,7.5e-157,553.0
4264,SLC29A1,XP_054210418.1,Astyanax_mexicanus,XP_022525670.1,SLC29A1B,Homo_sapiens,XP_054210418.1,SLC29A1,4.19e-155,548.0,2.4e-155,548.0
4265,SLC29A1,XP_054210418.1,Astyanax_mexicanus,XP_022525671.1,SLC29A1B,Homo_sapiens,XP_054210418.1,SLC29A1,4.19e-155,548.0,2.4e-155,548.0
4266,SLC29A1,XP_054210418.1,Astyanax_mexicanus,XP_022525672.1,SLC29A1B,Homo_sapiens,XP_054210418.1,SLC29A1,4.19e-155,548.0,2.4e-155,548.0
