Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,Symbol
RBP9,NP_001259974.1,XP_049342028.1,ELAVL4
RBP9,NP_001259974.1,XP_049342027.1,ELAVL4
RBP9,NP_001259974.1,XP_049342025.1,ELAVL4
RBP9,NP_001259974.1,XP_022524323.1,ELAVL2
RBP9,NP_001259974.1,XP_007235581.1,ELAVL2
RBP9,NP_001259974.1,XP_007235582.1,ELAVL2
RDGA,NP_001188564.1,XP_022528097.2,DGKZB
RDGA,NP_001188564.1,XP_022528096.2,DGKZB
RDGA,NP_001188564.1,XP_007235211.3,DGKZB
RDGA,NP_001188564.1,XP_049327167.1,DGKZA
RDGA,NP_001188564.1,XP_049327166.1,DGKZA
RDGA,NP_001188564.1,XP_049327165.1,DGKZA
RDGA,NP_001188564.1,XP_049327161.1,DGKZA
RDGA,NP_001188564.1,XP_049327162.1,DGKZA
RDX,NP_650325.1,XP_022520793.1,SPOP
RDX,NP_650325.1,XP_022520794.1,SPOP
RDX,NP_650325.1,XP_049324157.1,SPOP
RDX,NP_650325.1,XP_007234902.3,SPOPLA
RDX,NP_650325.1,XP_022525213.1,SPOPLB
REC,NP_732072.1,XP_022528767.2,MCM8
REC,NP_732072.1,XP_049319803.1,MCM8
REC,NP_732072.1,XP_049319804.1,MCM8
REC,NP_732072.1,XP_049319805.1,MCM8
RECK,NP_648733.2,XP_007233449.3,RECK
RECQ5,NP_729983.1,XP_022520685.2,RECQL5
REG,NP_572866.1,XP_022524637.1,PSME3
REG,NP_572866.1,XP_007259190.2,PSME3
REGUCALCIN,NP_727588.2,XP_007248948.2,RGN
REP,NP_477420.1,XP_049322704.1,CHM
RET,NP_477044.1,XP_015462110.2,RET
RETM,NP_001260132.1,XP_007252221.2,SI:DKEY-237I9.1
RETM,NP_001260132.1,XP_049325302.1,LOC103034317
RETM,NP_001260132.1,XP_007252218.2,SI:DKEY-237I9.1
RETM,NP_001260132.1,XP_022527138.2,LOC111192965
RETM,NP_001260132.1,XP_049324087.1,LOC111192965
RFC3,NP_609399.1,XP_007229467.1,RFC5
RFESP,NP_722715.1,XP_007232746.2,LOC103029512
RFESP,NP_722715.1,XP_007251019.2,LOC103039511
RFX,NP_001097738.2,XP_022536618.2,RFX3
RFX,NP_001097738.2,XP_022536617.2,RFX3
RFX,NP_001097738.2,XP_022536616.2,RFX3
RFX,NP_001097738.2,XP_022529445.2,RFX1A
RFX,NP_001097738.2,XP_022529442.2,RFX1A
RFX,NP_001097738.2,XP_022525929.1,RFX2
RFX,NP_001097738.2,XP_022525928.1,RFX2
RGA,NP_524239.2,XP_007246650.1,CNOT2
RGA,NP_524239.2,XP_007246651.1,CNOT2
RGA,NP_524239.2,XP_007246649.1,CNOT2
RGL,NP_001261814.1,XP_007245876.3,RGL1
RGL,NP_001261814.1,XP_007245875.3,RGL1
RGL,NP_001261814.1,XP_049322312.1,LOC103041981
RGL,NP_001261814.1,XP_049322311.1,LOC103041981
RGL,NP_001261814.1,XP_049322310.1,LOC103041981
RH50,NP_001369039.1,XP_007249807.1,RHBG
RH7,NP_524035.2,XP_007229372.3,OPN4.1
RHEA,NP_648238.1,XP_007255352.3,TLN1
RHEA,NP_648238.1,XP_022536975.2,TLN1
RHEA,NP_648238.1,XP_049324968.1,TLN1
RHEA,NP_648238.1,XP_022527933.2,TLN2B
RHEA,NP_648238.1,XP_049329638.1,TLN2A
RHEA,NP_648238.1,XP_049329639.1,TLN2A
RHO1,NP_477098.1,XP_007256202.1,RHOCB
RHO1,NP_477098.1,XP_007253416.1,RHOCA
RHO1,NP_477098.1,XP_022538257.1,LOC103029431
RHO1,NP_477098.1,XP_007237036.1,RHOAA
RHO1,NP_477098.1,XP_007240495.1,RHOAB
RHOBTB,NP_001262107.1,XP_007255189.2,RHOBTB1
RHOBTB,NP_001262107.1,XP_007235541.1,LOC103034624
RHOBTB,NP_001262107.1,XP_022523163.2,RHOBTB4
RHOBTB,NP_001262107.1,XP_007258377.3,RHOBTB4
RHOBTB,NP_001262107.1,XP_022523162.2,RHOBTB4
RHOGAP1A,NP_001284725.1,XP_022536053.1,ABR
RHOGAP1A,NP_001284725.1,XP_022536054.1,ABR
RHOGAP1A,NP_001284725.1,XP_022536050.1,ABR
RHOGAP1A,NP_001284725.1,XP_022532345.1,BCR
RHOGAP68F,NP_001401037.1,XP_007244973.2,ARHGAP1
RHOGAP92B,NP_650844.1,XP_022529529.2,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_022529519.2,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_022529517.2,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_022529514.2,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323772.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323773.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323774.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323775.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323776.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323777.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323778.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323779.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323780.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323781.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323782.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323783.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323784.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323785.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323786.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323787.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323788.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323789.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323790.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323791.1,ARHGAP17B
RHOGAP92B,NP_650844.1,XP_049323792.1,ARHGAP17B
RHOGAPP190,NP_001259659.1,XP_007255149.3,ARHGAP5
RHOGAPP190,NP_001259659.1,XP_007261046.3,ARHGAP35B
RHOGAPP190,NP_001259659.1,XP_007261047.3,ARHGAP35B
RHOGAPP190,NP_001259659.1,XP_049332435.1,ARHGAP35B
RHOGAPP190,NP_001259659.1,XP_007260959.3,ARHGAP35A
RHOGAPP190,NP_001259659.1,XP_022542664.2,ARHGAP35A
RHOGDI,NP_649162.1,XP_022527180.1,ARHGDIA
RHOGDI,NP_649162.1,XP_022527181.1,ARHGDIA
RHOGDI,NP_649162.1,XP_007245614.1,ARHGDIG
RHOGDI,NP_649162.1,XP_007245613.1,ARHGDIG
RICTOR,NP_001285432.1,XP_022531667.2,RICTORB
RICTOR,NP_001285432.1,XP_022520618.2,RICTORA
RICTOR,NP_001285432.1,XP_022520617.2,RICTORA
R-L,NP_524427.1,XP_049340946.1,UMPS
R-L,NP_524427.1,XP_049340947.1,UMPS
RLUA-1,NP_723592.1,XP_007237256.3,RPUSD2
RM62,NP_524243.2,XP_007239643.1,DDX5
RME-8,NP_001286236.1,XP_022517968.2,LOC103044999
RME-8,NP_001286236.1,XP_022517982.2,LOC103044999
RME-8,NP_001286236.1,XP_022517958.2,LOC103044999
RME-8,NP_001286236.1,XP_022517966.2,LOC103044999
RME-8,NP_001286236.1,XP_022517978.2,LOC103044999
RN-TRE,NP_001260961.1,XP_022520971.2,SI:CH211-288D18.1
ROC2,NP_610691.1,XP_007235681.1,RNF7
ROK,NP_001285336.1,XP_049338797.1,ROCK1
ROK,NP_001285336.1,XP_049338796.1,ROCK1
ROK,NP_001285336.1,XP_007247587.2,ROCK2A
ROK,NP_001285336.1,XP_015460892.2,ROCK2A
ROK,NP_001285336.1,XP_049337124.1,ROCK2A
ROK,NP_001285336.1,XP_007247585.2,ROCK2A
ROK,NP_001285336.1,XP_049337122.1,ROCK2A
ROK,NP_001285336.1,XP_049337123.1,ROCK2A
ROK,NP_001285336.1,XP_049335729.1,LOC103045824
ROK,NP_001285336.1,XP_049335721.1,LOC103045824
ROK,NP_001285336.1,XP_049335719.1,LOC103045824
ROLS,NP_001261739.1,XP_049340660.1,TANC1B
ROLS,NP_001261739.1,XP_049340658.1,TANC1B
ROLS,NP_001261739.1,XP_049340659.1,TANC1B
ROLS,NP_001261739.1,XP_049340657.1,TANC1B
ROLS,NP_001261739.1,XP_022530974.2,TANC1A
ROLS,NP_001261739.1,XP_049335017.1,TANC1A
ROLS,NP_001261739.1,XP_049332040.1,TANC2A
ROLS,NP_001261739.1,XP_022530975.2,TANC1A
ROLS,NP_001261739.1,XP_049332041.1,TANC2A
ROLS,NP_001261739.1,XP_022530973.2,TANC1A
ROLS,NP_001261739.1,XP_049332039.1,TANC2A
ROLS,NP_001261739.1,XP_049321144.1,TANC2B
ROLS,NP_001261739.1,XP_049321139.1,TANC2B
ROX8,NP_732942.1,XP_007228842.1,TIA1L
ROX8,NP_732942.1,XP_007228841.1,TIA1L
ROX8,NP_732942.1,XP_007228843.1,TIA1L
ROX8,NP_732942.1,XP_015458288.1,TIA1L
ROX8,NP_732942.1,XP_007252312.2,TIAL1
ROX8,NP_732942.1,XP_007252311.2,TIAL1
RPL10AB,NP_648514.1,XP_007231977.1,RPL10A
RPL13,NP_523530.1,XP_007234286.3,RPL13
RPL13A,NP_649560.1,XP_007244661.1,RPL13A
RPL14,NP_523975.1,XP_007245650.2,RPL14
RPL23A,NP_001356972.1,XP_007254226.1,RPL23A
RPL27A,NP_476963.1,XP_007241148.2,RPL27A
RPL28,NP_647791.2,XP_049322532.1,RPL28
RPL29,NP_477203.1,XP_015461075.1,RPL29
RPL3,NP_524316.1,XP_007242797.2,RPL3
RPL3,NP_524316.1,XP_049323817.1,RPL3
RPL35,NP_572243.1,XP_049322230.1,RPL35
RPL35,NP_572243.1,XP_049322231.1,RPL35
RPL35,NP_572243.1,XP_049322232.1,RPL35
RPL35,NP_572243.1,XP_049322233.1,RPL35
RPL35,NP_572243.1,XP_049322235.1,RPL35
RPL35,NP_572243.1,XP_049322236.1,RPL35
RPL35,NP_572243.1,XP_049322237.1,RPL35
RPL35,NP_572243.1,XP_049322238.1,RPL35
RPL38,NP_001036440.1,XP_022524794.1,RPL38
RPL38,NP_001036440.1,XP_049320367.1,RPL38
RPL38,NP_001036440.1,XP_049320368.1,RPL38
RPL38,NP_001036440.1,XP_049320369.1,RPL38
RPL38,NP_001036440.1,XP_049320370.1,RPL38
RPL38,NP_001036440.1,XP_049320371.1,RPL38
RPL38,NP_001036440.1,XP_049320373.1,RPL38
RPL38,NP_001036440.1,XP_049320374.1,RPL38
RPL38,NP_001036440.1,XP_049320375.1,RPL38
RPL38,NP_001036440.1,XP_049320376.1,RPL38
RPL38,NP_001036440.1,XP_049320377.1,RPL38
RPL38,NP_001036440.1,XP_049320378.1,RPL38
RPL38,NP_001036440.1,XP_049320379.1,RPL38
RPL38,NP_001036440.1,XP_049320380.1,RPL38
RPL38,NP_001036440.1,XP_049320381.1,RPL38
RPL38,NP_001036440.1,XP_049320382.1,RPL38
RPL4,NP_524538.2,XP_007249218.1,RPL4
RPL5,NP_001036387.1,XP_007233671.2,RPL5B
RPL5,NP_001036387.1,XP_022534319.1,RPL5A
RPLP0,NP_524211.1,XP_022521551.2,RPLP0
RPLP0-LIKE,NP_610554.1,XP_007251523.1,MRTO4
RPLP2,NP_523764.1,XP_007260302.1,RPLP2L
RPN2,NP_001263057.1,XP_022525535.1,PSMD1
RPN3,NP_477300.1,XP_007230838.3,PSMD3
RPN9,NP_651177.1,XP_007241537.3,PSMD13
RPN9,NP_651177.1,XP_007231881.3,LOC103045150
RPS13,NP_476938.1,XP_022525823.1,RPS13
RPS15AA,NP_524709.1,XP_049323761.1,RPS15A
RPS15AA,NP_524709.1,XP_049323762.1,RPS15A
RPS16,NP_611685.1,XP_007232867.1,RPS16
RPS16,NP_611685.1,XP_049329934.1,RPS16
RPS18,NP_476964.1,XP_015458348.1,LOC103029244
RPS18,NP_476964.1,XP_049329142.1,LOC111196404
RPS20,NP_524421.1,XP_007231134.1,RPS20
RPS23,NP_610939.2,XP_007251538.1,RPS23
RPS25,NP_524315.2,XP_007244789.1,RPS25
RPS27A,NP_476778.1,XP_007230176.1,RPS27A
RPS28B,NP_572568.1,XP_022534724.1,RPS28
RPS30,NP_650922.1,XP_007230786.1,FAUA
RPS30,NP_650922.1,XP_015463357.1,FAUA
RPS3A,NP_524618.1,XP_007230303.3,RPS3A
RPS5A,NP_523382.1,XP_015458687.1,RPS5
RPS5A,NP_523382.1,XP_015458686.1,RPS5
RPS7,NP_651782.1,XP_022541692.1,RPS7
RPS8,NP_651740.1,XP_007245170.1,RPS8A
RPS9,NP_524004.2,XP_007256932.1,RPS9
RPT3,NP_572686.1,XP_022519397.1,PSMC4
RPT3,NP_572686.1,XP_049325103.1,LOC125784994
RRP40,NP_722725.1,XP_007232266.1,LOC103035868
RRP46,NP_650001.2,XP_007231349.3,EXOSC5
RRP6,NP_001097795.1,XP_007248020.3,EXOSC10
RS1,NP_651970.1,XP_022531339.2,DDX27
RSG7,NP_523380.2,XP_049319831.1,RGS7A
RSG7,NP_523380.2,XP_049319830.1,RGS7A
RSG7,NP_523380.2,XP_049319828.1,RGS7A
RSG7,NP_523380.2,XP_049319829.1,RGS7A
RSG7,NP_523380.2,XP_049320736.1,RGS7B
RSG7,NP_523380.2,XP_049320735.1,RGS7B
RST,NP_525058.2,XP_049323015.1,KIRREL3L
RT,NP_524025.2,XP_007243984.1,POMT1
RTC1,NP_572919.1,XP_007229717.2,RCL1
RTET,NP_524429.1,XP_007253921.3,MFSD10
RTF1,NP_611665.1,XP_022540809.1,RTF1
RUT,NP_001245672.1,XP_049338016.1,ADCY1B
RUT,NP_001245672.1,XP_022542108.2,ADCY1A
S6K,NP_523941.2,XP_007231096.3,RPS6KB1B
S6K,NP_523941.2,XP_007231097.3,RPS6KB1B
S6K,NP_523941.2,XP_022537338.1,LOC103031203
S6K,NP_523941.2,XP_022537339.1,LOC103031203
SAD,NP_650123.1,XP_007256957.3,LOC103026652
SALM,NP_723670.2,XP_007244892.2,SALL1A
SALR,NP_523548.1,XP_022534805.1,SALL3A
SAM-S,NP_524923.1,XP_007236235.3,MAT2AB
SAM-S,NP_524923.1,XP_022536874.1,MAT2AA
SAM-S,NP_524923.1,XP_049320828.1,LOC103028621
SAM-S,NP_524923.1,XP_007237810.2,MAT1A
SANS,NP_610829.1,XP_022527145.1,USH1GA
SANS,NP_610829.1,XP_022527146.1,USH1GA
SAP47,NP_001356918.1,XP_007237548.2,SYAP1
SAR1,NP_732717.1,XP_022532423.1,SAR1B
SAR1,NP_732717.1,XP_007250191.1,SAR1AA
SARA,NP_524729.2,XP_022524052.2,ZFYVE9A
SARA,NP_524729.2,XP_022524049.2,ZFYVE9A
SARA,NP_524729.2,XP_022524050.2,ZFYVE9A
SAS10,NP_572215.1,XP_022538171.2,UTP3
SAX,NP_001246193.1,XP_022535863.2,LOC103030586
SAX,NP_001246193.1,XP_022535864.2,LOC103030586
SAX,NP_001246193.1,XP_022535865.2,LOC103030586
SAX,NP_001246193.1,XP_022533604.2,ACVR1L
SBF,NP_731633.2,XP_049321490.1,SBF2
SBF,NP_731633.2,XP_022527586.2,SBF1
SBF,NP_731633.2,XP_049321489.1,SBF2
SBF,NP_731633.2,XP_022527583.2,SBF1
SBF,NP_731633.2,XP_022527582.2,SBF1
SBF,NP_731633.2,XP_022527584.2,SBF1
SBF,NP_731633.2,XP_022527581.2,SBF1
SBF,NP_731633.2,XP_022527580.2,SBF1
SBF,NP_731633.2,XP_022527578.2,SBF1
SBR,NP_524660.1,XP_022539275.2,NXF1A
SBR,NP_524660.1,XP_022539274.2,NXF1A
SBR,NP_524660.1,XP_049321986.1,NXF1B
SBR,NP_524660.1,XP_049321987.1,NXF1B
SC35,NP_652612.1,XP_007241354.1,SRSF2A
SCAF6,NP_001014589.1,XP_007246254.3,LOC103033812
SCAF6,NP_001014589.1,XP_007246255.3,LOC103033812
SCAMP,NP_573023.2,XP_007256607.1,SCAMP1
SCAP,NP_788277.1,XP_022519531.2,LOC111190066
SCF,NP_477392.1,XP_007244133.3,CALUB
SCF,NP_477392.1,XP_007251118.1,RCN3
SCGALPHA,NP_001260246.1,XP_007259875.1,SGCE
SCGALPHA,NP_001260246.1,XP_007259873.1,SGCE
SCGALPHA,NP_001260246.1,XP_015463979.1,SGCE
SCGALPHA,NP_001260246.1,XP_007259872.1,SGCE
SCGALPHA,NP_001260246.1,XP_007259871.1,SGCE
SCGDELTA,NP_525039.1,XP_049322559.1,SGCD
SCGDELTA,NP_525039.1,XP_049322560.1,SGCD
SCGDELTA,NP_525039.1,XP_049322561.1,SGCD
SCGDELTA,NP_525039.1,XP_049322558.1,SGCD
SCHLANK,NP_652526.1,XP_022537901.1,CERS5
SCHLANK,NP_652526.1,XP_049340817.1,CERS6
SCHLANK,NP_652526.1,XP_022535739.1,CERS6
SCHLANK,NP_652526.1,XP_007237292.3,CERS3A
SCHLANK,NP_652526.1,XP_007237293.3,CERS3A
SCHLANK,NP_652526.1,XP_007237294.3,CERS3A
SCHLANK,NP_652526.1,XP_015457923.3,CERS3A
SCHLANK,NP_652526.1,XP_015457924.3,CERS3A
SCM,NP_731385.1,XP_007237534.1,LOC103028396
SCM,NP_731385.1,XP_007237535.1,LOC103028396
SCM,NP_731385.1,XP_049342364.1,LOC103028396
SCOX,NP_608884.1,XP_022529120.2,LOC103027271
SCPX,NP_524715.2,XP_007250709.2,SCP2A
SCRIB,NP_001247322.1,XP_049338915.1,SCRIB
SCRIB,NP_001247322.1,XP_022533794.2,SCRIB
SCRIB,NP_001247322.1,XP_049338914.1,SCRIB
SCRIB,NP_001247322.1,XP_022533788.2,SCRIB
SCRIB,NP_001247322.1,XP_049338913.1,SCRIB
SCRIB,NP_001247322.1,XP_049338912.1,SCRIB
SCRIB,NP_001247322.1,XP_049338911.1,SCRIB
SCRIB,NP_001247322.1,XP_049338910.1,SCRIB
SCRIB,NP_001247322.1,XP_049338909.1,SCRIB
SCRIB,NP_001247322.1,XP_049338908.1,SCRIB
SCU,NP_523396.1,XP_022533097.1,HSD17B10
SD,NP_001096989.1,XP_022539514.1,TEAD1A
SD,NP_001096989.1,XP_007254714.1,TEAD1B
SD,NP_001096989.1,XP_007254715.1,TEAD1B
SD,NP_001096989.1,XP_007254713.1,TEAD1B
SD,NP_001096989.1,XP_007254712.1,TEAD1B
SD,NP_001096989.1,XP_015462706.1,TEAD1B
SD,NP_001096989.1,XP_049321269.1,TEAD1B
SD,NP_001096989.1,XP_015462707.1,TEAD1B
SD,NP_001096989.1,XP_022531290.2,TEAD3B
SD,NP_001096989.1,XP_022531289.2,TEAD3B
SDK,NP_001284756.1,XP_022529227.2,SDK2A
SDK,NP_001284756.1,XP_049320323.1,SDK2B
SDK,NP_001284756.1,XP_049320321.1,SDK2B
SDK,NP_001284756.1,XP_049320322.1,SDK2B
SDK,NP_001284756.1,XP_049320320.1,SDK2B
SDK,NP_001284756.1,XP_049331463.1,SDK1A
SDK,NP_001284756.1,XP_049331462.1,SDK1A
SEC10,NP_651218.1,XP_049319866.1,EXOC5
SEC15,NP_650942.1,XP_022524928.2,EXOC6
SEC15,NP_650942.1,XP_022524927.2,EXOC6
SEC15,NP_650942.1,XP_022524926.2,EXOC6
SEC15,NP_650942.1,XP_022524925.2,EXOC6
SEC15,NP_650942.1,XP_022524929.2,EXOC6
SEC22,NP_001259103.1,XP_007245872.1,SEC22BB
SEC23,NP_001246932.1,XP_007240542.3,SEC23A
SEC23,NP_001246932.1,XP_007244239.2,SEC23B
SEC23,NP_001246932.1,XP_015460023.2,SEC23B
SEC3,NP_648976.2,XP_007259583.3,EXOC1
SEC3,NP_648976.2,XP_007259581.3,EXOC1
SEC3,NP_648976.2,XP_007259580.3,EXOC1
SEC3,NP_648976.2,XP_022520237.2,EXOC1
SEC3,NP_648976.2,XP_022520231.2,EXOC1
SEC3,NP_648976.2,XP_022520226.2,EXOC1
SEC61ALPHA,NP_609034.1,XP_007254317.1,SEC61A1
SEC61ALPHA,NP_609034.1,XP_007253335.1,SEC61A1L
SEC61BETA,NP_652037.1,XP_015460081.3,SEC61B
SEC61GAMMA,NP_608337.1,XP_015462444.1,SEC61G
SEC63,NP_648111.1,XP_022521069.2,SEC63
SEC71,NP_609675.2,XP_049341670.1,ARFGEF1
SEC71,NP_609675.2,XP_049341664.1,ARFGEF1
SEC71,NP_609675.2,XP_049341656.1,ARFGEF1
SEC71,NP_609675.2,XP_049341653.1,ARFGEF1
SEC71,NP_609675.2,XP_049341647.1,ARFGEF1
SEC71,NP_609675.2,XP_049341644.1,ARFGEF1
SEC71,NP_609675.2,XP_022533112.1,ARFGEF2
SERT,NP_001369117.1,XP_007233559.2,SLC6A4B
SERT,NP_001369117.1,XP_007236882.3,SLC6A4A
SERT,NP_001369117.1,XP_007236883.3,SLC6A4A
SESB,NP_727448.1,XP_007232858.1,SLC25A4
SESB,NP_727448.1,XP_049340960.1,SLC25A6
SESB,NP_727448.1,XP_007254456.3,SLC25A5
SESB,NP_727448.1,XP_022522113.1,SI:DKEY-251I10.1
SESN,NP_001097437.1,XP_007255736.1,SESN1
SESN,NP_001097437.1,XP_007255734.2,SESN1
SESN,NP_001097437.1,XP_007255735.2,SESN1
SET,NP_650438.2,XP_007233966.1,SETB
SET,NP_650438.2,XP_007229190.1,SETA
SF2,NP_652611.1,XP_007248694.1,SRSF1A
SF2,NP_652611.1,XP_007248695.1,SRSF1A
SF2,NP_652611.1,XP_049322473.1,SRSF1B
SFF,NP_001261901.1,XP_049330675.1,BRSK2A
SFF,NP_001261901.1,XP_049330672.1,BRSK2A
SFF,NP_001261901.1,XP_049330671.1,BRSK2A
SFF,NP_001261901.1,XP_049330670.1,BRSK2A
SFF,NP_001261901.1,XP_049330674.1,BRSK2A
SFF,NP_001261901.1,XP_049330673.1,BRSK2A
SFF,NP_001261901.1,XP_049326906.1,BRSK2B
SFF,NP_001261901.1,XP_049330669.1,BRSK2A
SFF,NP_001261901.1,XP_049326904.1,BRSK2B
SFF,NP_001261901.1,XP_049330668.1,BRSK2A
SFF,NP_001261901.1,XP_022524980.1,BRSK1A
SFF,NP_001261901.1,XP_007248795.1,BRSK1A
SFF,NP_001261901.1,XP_049326903.1,BRSK2B
SFF,NP_001261901.1,XP_049320702.1,BRSK1A
SFF,NP_001261901.1,XP_022520266.1,BRSK1B
SGG,NP_476714.1,XP_022530488.2,GSK3BB
SGG,NP_476714.1,XP_007233136.1,GSK3BA
SGG,NP_476714.1,XP_007233135.1,GSK3BA
SGG,NP_476714.1,XP_022530489.2,GSK3BB
SGL,NP_476980.1,XP_022537734.1,UGDH
SGL,NP_476980.1,XP_049328592.1,UGDH
SGT,NP_609842.1,XP_007240265.3,SGTA
SGT,NP_609842.1,XP_022525420.2,SGTA
SH,NP_728120.1,XP_007237144.2,KCNA1B
SH,NP_728120.1,XP_007253403.3,KCNA3A
SH,NP_728120.1,XP_007242739.2,LOC103027793
SH,NP_728120.1,XP_007238126.1,KCNA1A
SH,NP_728120.1,XP_007253402.1,LOC103030675
SH,NP_728120.1,XP_022531409.1,LOC103030675
SH3PX1,NP_648348.1,XP_007250543.2,SNX18A
SH3PX1,NP_648348.1,XP_007228608.2,SNX33
SH3PX1,NP_648348.1,XP_007229979.3,SNX18B
SH3PX1,NP_648348.1,XP_007253986.1,SNX9B
SHAL,NP_001262055.1,XP_049329253.1,KCND2
SHAL,NP_001262055.1,XP_007245920.3,KCND1
SHAL,NP_001262055.1,XP_022525988.2,KCND3
SHAL,NP_001262055.1,XP_007228573.1,LOC103023694
SHAL,NP_001262055.1,XP_049329254.1,KCND2
SHAL,NP_001262055.1,XP_022525987.2,KCND3
SHAL,NP_001262055.1,XP_007228572.1,LOC103023694
SHAW,NP_001137782.1,XP_049323571.1,KCNC3A
SHAW,NP_001137782.1,XP_049323570.1,KCNC3A
SHAW,NP_001137782.1,XP_049323569.1,KCNC3A
SHAW,NP_001137782.1,XP_049336056.1,KCNC3B
SHAW,NP_001137782.1,XP_049336055.1,KCNC3B
SHAW,NP_001137782.1,XP_007233035.2,KCNC4
SHAW,NP_001137782.1,XP_049336054.1,KCNC3B
SHAW,NP_001137782.1,XP_049336052.1,KCNC3B
SHAW,NP_001137782.1,XP_049336051.1,KCNC3B
SHAW,NP_001137782.1,XP_022522837.1,KCNC1A
SHAW,NP_001137782.1,XP_022522835.1,KCNC1A
SHAW,NP_001137782.1,XP_022522833.1,KCNC1A
SHAW,NP_001137782.1,XP_022522830.1,KCNC1A
SHAW,NP_001137782.1,XP_007235234.3,KCNC1B
SHAW,NP_001137782.1,XP_007235233.3,KCNC1B
SHAW,NP_001137782.1,XP_049330058.1,KCNC2
SHAW,NP_001137782.1,XP_049330057.1,KCNC2
SHC,NP_524683.2,XP_022529929.1,SHC1
SHC,NP_524683.2,XP_022529928.1,SHC1
SHC,NP_524683.2,XP_022529926.2,SHC1
SHEP,NP_729054.3,XP_022538361.1,LOC103040012
SHEP,NP_729054.3,XP_022538366.1,LOC103040012
SHEP,NP_729054.3,XP_049327871.1,LOC103040012
SHEP,NP_729054.3,XP_022538365.1,LOC103040012
SHEP,NP_729054.3,XP_022538362.1,LOC103040012
SHI,NP_001259588.1,XP_022523740.2,DNM2A
SHI,NP_001259588.1,XP_022523738.2,DNM2A
SHI,NP_001259588.1,XP_022523741.2,DNM2A
SHI,NP_001259588.1,XP_049326511.1,DNM1B
SHI,NP_001259588.1,XP_049331711.1,DNM2A
SHI,NP_001259588.1,XP_049331713.1,DNM2A
SHI,NP_001259588.1,XP_022523739.2,DNM2A
SHI,NP_001259588.1,XP_049326512.1,DNM1B
SHI,NP_001259588.1,XP_022523167.1,DNM1B
SHI,NP_001259588.1,XP_022523169.1,DNM1B
SHI,NP_001259588.1,XP_022523170.1,DNM1B
SHI,NP_001259588.1,XP_022523172.1,DNM1B
SHI,NP_001259588.1,XP_022530184.2,DNM2B
SHI,NP_001259588.1,XP_049325369.1,DNM2B
SHI,NP_001259588.1,XP_049331712.1,DNM2A
SHI,NP_001259588.1,XP_049342327.1,DNM1A
SHI,NP_001259588.1,XP_022518173.1,DNM3B
SHI,NP_001259588.1,XP_049338817.1,DNM3B
SHOT,NP_001137659.1,XP_049331353.1,MACF1A
SHRB,NP_610462.3,XP_007247962.1,LOC103026801
SHRB,NP_610462.3,XP_007241258.1,CHMP4BA
SIF,NP_001097518.2,XP_022537150.2,TIAM1A
SIM,NP_001262527.1,XP_007260958.3,NPAS1
SIM,NP_001262527.1,XP_022542797.2,NPAS1
SIN1,NP_610963.1,XP_022523491.1,MAPKAP1
SIN1,NP_610963.1,XP_049330720.1,MAPKAP1
SIN3A,NP_725187.1,XP_049326900.1,SIN3AB
SIN3A,NP_725187.1,XP_022527282.1,SIN3AA
SIN3A,NP_725187.1,XP_022527283.1,SIN3AA
SIN3A,NP_725187.1,XP_022527284.1,SIN3AA
SINA,NP_476725.1,XP_007249245.1,SIAH1
SINA,NP_476725.1,XP_049339318.1,SIAH1
SINA,NP_476725.1,XP_007249244.1,SIAH1
SINA,NP_476725.1,XP_007249243.1,SIAH1
SINA,NP_476725.1,XP_007244503.2,SIAH2L
SIP1,NP_524725.2,XP_007250033.3,TFIP11
SIRT2,NP_650880.3,XP_022534733.1,SIRT2
SIRT2,NP_650880.3,XP_022534734.1,SIRT2
SIX4,NP_649256.1,XP_007256729.1,SIX6B
SIX4,NP_649256.1,XP_007255834.1,SIX3A
SK,NP_001259253.1,XP_049341865.1,KCNN1B
