Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,Symbol
NR4A3,XP_030109168.1,XP_049320302.1,NR4A3
NR4A3,XP_030109168.1,XP_049320313.1,NR4A3
NR5A2,XP_006529684.1,XP_022525478.1,NR5A2
NRARP,NP_080256.2,XP_007241832.1,NRARPA
NRF1,NP_001348622.1,XP_007237823.1,NRF1
NRF1,NP_001348622.1,XP_007237824.1,NRF1
NRF1,NP_001348622.1,XP_007237825.1,NRF1
NRGN,NP_071312.1,XP_015460274.1,NRGNA
NRP1,NP_032763.2,XP_007238715.2,NRP1A
NRP1,NP_032763.2,XP_049336337.1,NRP1A
NRP1,NP_032763.2,XP_049336338.1,NRP1A
NRP2,NP_001070871.1,XP_007234217.2,NRP2B
NRP2,NP_001070871.1,XP_022530603.2,NRP2A
NRP2,NP_001070871.1,XP_022530604.2,NRP2A
NT5E,NP_035981.1,XP_022520687.2,NT5E
NTRK1,XP_006501187.1,XP_022524425.2,NTRK1
NTRK1,XP_006501187.1,XP_049320808.1,NTRK1
NUDT1,NP_001343514.1,XP_007247857.1,NUDT1
NUPR1,NP_062712.1,XP_007234770.3,NUPR1B
ODF2,XP_017171768.1,XP_007233985.3,ODF2A
ODF2,XP_017171768.1,XP_015456961.3,ODF2A
OGG1,NP_035087.3,XP_007248022.3,OGG1
OMP,NP_035140.1,XP_022521710.1,OMPA
ONECUT1,NP_032288.1,XP_007251933.1,ONECUT1
ONECUT1,NP_032288.1,XP_007251934.1,ONECUT1
ONECUT3,NP_631972.2,XP_007233309.1,ONECUT3A
ONECUT3,NP_631972.2,XP_049334974.1,ONECUT3B
OPN1SW,NP_031564.1,XP_007237583.1,OPN1SW2
OPRD1,NP_038650.3,XP_007234633.2,OPRD1A
OPRD1,NP_038650.3,XP_049336553.1,OPRD1B
OPRK1,NP_001305664.1,XP_007240093.1,LOC103039256
OPRK1,NP_001305664.1,XP_015464058.3,OPRK1
OSTM1,NP_766004.1,XP_007255740.2,OSTM1
OXT,NP_035155.1,XP_007254051.1,OXT
OXT,NP_035155.1,XP_049341857.1,LOC103042813
P2RY10,NP_001344739.1,XP_022539455.2,P2RY10
PAG1,XP_030108786.1,XP_022538907.2,PAG1
PAG1,XP_030108786.1,XP_049331315.1,PAG1
PAGR1A,NP_084516.1,XP_007248745.2,PAGR1
PAPPA,NP_067337.1,XP_049321773.1,LOC103040342
PAPPA,NP_067337.1,XP_049326654.1,PAPPAB
PAQR7,XP_036020344.1,XP_007251814.3,PAQR7B
PARP1,NP_031441.2,XP_007253978.3,PARP1
PAX1,XP_006498974.1,XP_049320204.1,PAX1A
PAX2,NP_001355673.1,XP_007249554.1,PAX2A
PAX2,NP_001355673.1,XP_007249555.1,PAX2A
PAX2,NP_001355673.1,XP_007249556.1,PAX2A
PAX5,NP_032808.1,XP_022537465.1,PAX5
PAX5,NP_032808.1,XP_022537467.1,PAX5
PAX5,NP_032808.1,XP_022537468.1,PAX5
PAX6,NP_001231127.1,NP_001278194.1,PAX6A
PAX6,NP_001231127.1,XP_049339740.1,PAX6A
PAX6,NP_001231127.1,XP_049339741.1,PAX6A
PAX6,NP_001231127.1,XP_049339742.1,PAX6A
PAX6,NP_001231127.1,XP_049339743.1,PAX6A
PAX6,NP_001231127.1,XP_049339744.1,PAX6A
PAX7,XP_006538694.1,XP_007246412.3,PAX7B
PAX7,XP_006538694.1,XP_007246414.3,PAX7B
PAX7,XP_006538694.1,XP_022533166.2,PAX7B
PAX7,XP_006538694.1,XP_049327595.1,PAX7A
PAX7,XP_006538694.1,XP_049327596.1,PAX7A
PAX8,NP_035170.1,XP_007254069.2,PAX8
PAX8,NP_035170.1,XP_007254071.2,PAX8
PAX8,NP_035170.1,XP_007254072.2,PAX8
PAX8,NP_035170.1,XP_007254073.2,PAX8
PAX8,NP_035170.1,XP_007254074.2,PAX8
PAX8,NP_035170.1,XP_007254075.2,PAX8
PAX8,NP_035170.1,XP_007254076.2,PAX8
PAXIP1,NP_061366.2,XP_022534903.2,PAXIP1
PAXIP1,NP_061366.2,XP_049334441.1,PAXIP1
PCK1,NP_035174.1,XP_007244225.3,PCK1
PCNA,NP_035175.1,XP_007255027.1,PCNA
PCSK2,NP_032818.1,XP_007238598.2,PCSK2
PCSK9,NP_705793.1,XP_007260726.2,PCSK9
PDE3B,NP_035185.2,XP_022525827.2,PDE3B
PDE3B,NP_035185.2,XP_022525828.2,PDE3B
PDE3B,NP_035185.2,XP_022525829.2,PDE3B
PDE3B,NP_035185.2,XP_022525830.2,PDE3B
PDE6B,NP_032832.2,XP_049322334.1,PDE6B
PDGFA,NP_001409068.1,XP_007236087.2,LOC103022197
PDGFA,NP_001409068.1,XP_022521914.1,PDGFAB
PDGFRA,NP_001076785.1,XP_022520156.2,PDGFRA
PDHX,NP_780303.1,XP_007228215.3,PDHX
PDK1,XP_011237746.1,XP_007253583.3,PDK1
PDK4,NP_038771.1,XP_007259880.1,PDK4
PDX1,NP_032840.1,XP_007249118.1,PDX1
PDZK1IP1,NP_001158029.1,XP_022525346.2,PDZK1IP1
PENK,NP_001335138.1,XP_007231129.3,PENKB
PER2,NP_001407810.1,XP_022534709.2,PER2
PER2,NP_001407810.1,XP_022534710.2,PER2
PER2,NP_001407810.1,XP_022534711.2,PER2
PER2,NP_001407810.1,XP_049334773.1,PER2
PERP,NP_071315.1,XP_007247396.3,LOC103035936
PEX11A,NP_035198.1,XP_007254539.3,PEX11A
PFKFB3,NP_001171229.1,XP_007235034.2,PFKFB3
PFKFB3,NP_001171229.1,XP_007235035.2,PFKFB3
PFKFB3,NP_001171229.1,XP_007235038.2,PFKFB3
PHEX,NP_035207.1,XP_022537327.1,PHEX
PHGDH,NP_058662.2,XP_007260013.3,PHGDH
PHLPP1,NP_598582.3,XP_022533896.2,PHLPP1
PHOX2A,NP_032913.1,XP_007247707.1,PHOX2A
PHOX2B,NP_032914.1,XP_007234091.2,PHOX2BB
PIAS1,NP_062637.2,XP_022520941.2,PIAS1A
PIAS4,NP_067476.2,XP_049321817.1,PIAS4A
PIGR,NP_035212.2,XP_049325497.1,LOC111196689
PIK3CA,NP_032865.2,XP_022525699.1,PIK3CA
PIK3CA,NP_032865.2,XP_049321708.1,PIK3CA
PITX2,NP_035228.2,XP_007240412.1,PITX3
PITX3,XP_006526827.1,XP_007240412.1,PITX3
PKLR,XP_006501198.1,XP_007256959.3,PKLR
PKLR,XP_006501198.1,XP_007256960.3,PKLR
PKP3,NP_001156396.1,XP_007228299.3,PKP3A
PKP3,NP_001156396.1,XP_007228300.3,PKP3A
PLA2G4A,NP_032895.1,XP_007245478.3,PLA2G4AB
PLA2G4A,NP_032895.1,XP_015460303.3,PLA2G4AB
PLA2G4A,NP_032895.1,XP_022529169.2,PLA2G4AA
PLAGL2,NP_061277.2,XP_007250837.3,PLAGL2
PLAUR,NP_035243.1,XP_049319026.1,LOC125780612
PLCG2,NP_758489.1,XP_022535305.1,PLCG2
PLCG2,NP_758489.1,XP_022535306.1,PLCG2
PLCG2,NP_758489.1,XP_022535307.1,PLCG2
PLCG2,NP_758489.1,XP_022535308.1,PLCG2
PLIN2,XP_011248209.1,XP_007255257.3,PLIN2
PLK3,NP_001300845.1,XP_022533474.2,PLK3
PLK4,NP_035625.2,XP_022528579.2,PLK4
PLK4,NP_035625.2,XP_022528580.2,PLK4
PLOD1,NP_035252.1,XP_007247977.3,PLOD1A
PLOD1,NP_035252.1,XP_007247978.3,PLOD1A
PLOD1,NP_035252.1,XP_022526418.2,PLOD1A
PLPPR4,NP_808332.3,XP_007250468.1,LOC103028875
PLPPR4,NP_808332.3,XP_022530367.2,PLPPR4A
PLPPR4,NP_808332.3,XP_049323106.1,PLPPR4A
PLTP,NP_001407621.1,XP_049335444.1,PLTP
PLTP,NP_001407621.1,XP_049335445.1,PLTP
PMEL,XP_036011605.1,XP_022532812.2,PMELB
PMEL,XP_036011605.1,XP_049319048.1,PMELB
POLA1,NP_032918.1,XP_049342460.1,POLA1
POLA1,NP_032918.1,XP_049342464.1,POLA1
POSTN,NP_001355607.1,XP_022524474.2,POSTNB
POSTN,NP_001355607.1,XP_022524475.2,POSTNB
POSTN,NP_001355607.1,XP_022524476.2,POSTNB
POSTN,NP_001355607.1,XP_022524477.2,POSTNB
POSTN,NP_001355607.1,XP_022524478.2,POSTNB
POU2AF1,NP_035266.1,XP_022530140.2,LOC103037193
POU2F1,NP_945150.2,XP_049341039.1,POU2F1B
POU2F1,NP_945150.2,XP_049341040.1,POU2F1B
POU2F1,NP_945150.2,XP_049341041.1,POU2F1B
POU2F1,NP_945150.2,XP_049341042.1,POU2F1B
POU2F1,NP_945150.2,XP_049341043.1,POU2F1B
POU2F2,NP_001157026.1,XP_049336681.1,POU2F2A
POU2F3,NP_035269.2,XP_007245338.1,POU2F3
POU2F3,NP_035269.2,XP_022534744.1,POU2F3
POU3F1,NP_035271.1,XP_007243227.3,POU3F1
POU3F2,NP_032925.1,XP_049331074.1,POU3F2A
POU3F3,NP_032926.2,XP_007255614.2,POU3F3A
POU3F3,NP_032926.2,XP_007255615.2,POU3F3A
POU3F3,NP_032926.2,XP_015458153.3,POU3F3B
POU3F3,NP_032926.2,XP_022531226.2,POU3F3B
POU3F4,NP_032927.1,XP_007228452.2,LOC103039910
POU4F2,NP_620394.2,XP_007231628.2,POU4F2
PPARG,XP_006505801.1,XP_007229695.2,PPARG
PPARG,XP_006505801.1,XP_007229696.2,PPARG
PPARG,XP_006505801.1,XP_007229697.2,PPARG
PPARG,XP_006505801.1,XP_022538129.1,PPARG
PPARGC1A,XP_036020787.1,XP_022534036.2,PPARGC1A
PPARGC1A,XP_036020787.1,XP_022534037.2,PPARGC1A
PPIG,NP_001394397.1,XP_022531116.2,PPIG
PPP1R13L,XP_030098560.1,XP_022520646.2,PPP1R13L
PPP1R13L,XP_030098560.1,XP_049339397.1,PPP1R13L
PPP1R14A,NP_081007.2,XP_007246037.1,PPP1R14AB
PPP1R3B,XP_017168286.1,XP_007236761.3,PPP1R3B
PRDM1,NP_001392859.1,XP_022534812.1,PRDM1A
PRDM1,NP_001392859.1,XP_049334702.1,PRDM1A
PRDM13,NP_001074240.1,XP_007253078.2,PRDM13
PRDM16,NP_001277955.1,XP_022526417.2,PRDM16
PRDM16,NP_001277955.1,XP_049342210.1,PRDM16
PRDM16,NP_001277955.1,XP_049342211.1,PRDM16
PRDM16,NP_001277955.1,XP_049342212.1,PRDM16
PRDM16,NP_001277955.1,XP_049342213.1,PRDM16
PRDM16,NP_001277955.1,XP_049342214.1,PRDM16
PRDM16,NP_001277955.1,XP_049342217.1,PRDM16
PRDM5,XP_006506667.1,XP_049342367.1,PRDM5
PRDM5,XP_006506667.1,XP_049342368.1,PRDM5
PRDM5,XP_006506667.1,XP_049342369.1,PRDM5
PRDM5,XP_006506667.1,XP_049342370.1,PRDM5
PRDM8,NP_084223.2,XP_022520610.1,PRDM8B
PRDX1,NP_035164.1,XP_007250714.1,PRDX1
PRDX2,NP_035693.3,XP_022530304.2,PRDX2
PRDX3,NP_031478.1,XP_015463716.2,PRDX3
PRDX6,NP_031479.1,XP_007259536.1,PRDX6
PRDX6,NP_031479.1,XP_022517738.2,LOC111188290
PRF1,NP_035203.3,XP_007251089.3,LOC103036166
PRF1,NP_035203.3,XP_007251184.2,LOC103039204
PRF1,NP_035203.3,XP_022533374.2,LOC111194173
PROM1,NP_001157056.1,XP_007230279.3,PROM1B
PROM1,NP_001157056.1,XP_022537712.2,PROM1B
PROM1,NP_001157056.1,XP_049339901.1,PROM1A
PROM1,NP_001157056.1,XP_049339903.1,PROM1A
PROM1,NP_001157056.1,XP_049339904.1,PROM1A
PROM1,NP_001157056.1,XP_049339905.1,PROM1A
PROM1,NP_001157056.1,XP_049339906.1,PROM1A
PROM1,NP_001157056.1,XP_049339907.1,PROM1A
PROX1,NP_001347756.1,XP_049319959.1,PROX1A
PRRX1,NP_035257.1,XP_007245398.1,PRRX1B
PRRX1,NP_035257.1,XP_022528490.1,PRRX1A
PRRX1,NP_035257.1,XP_049337149.1,PRRX1B
PSAP,NP_035309.3,XP_049337271.1,LOC103039498
PTAFR,NP_001074680.1,XP_007258999.3,PTAFR
PTEN,NP_032986.1,XP_007244645.3,PTENA
PTEN,NP_032986.1,XP_007244646.3,PTENA
PTEN,NP_032986.1,XP_007251223.2,PTENB
PTF1A,NP_061279.2,XP_007253031.1,PTF1A
PTGDS,NP_032989.2,XP_022519426.1,ZGC:153704
PTGES,NP_071860.1,XP_007257020.1,PTGES
PTGES,NP_071860.1,XP_049328309.1,PTGES
PTGES2,NP_598544.2,XP_049341539.1,PTGESL
PTGS1,XP_006497853.1,XP_007243953.2,PTGS1
PTGS2,NP_035328.2,XP_007245479.2,PTGS2B
PTHLH,NP_032996.2,XP_007235115.2,PTHLHA
PTHLH,NP_032996.2,XP_007235116.2,PTHLHA
PTPN1,NP_035331.3,XP_022526724.2,PTPN1
PTPN1,NP_035331.3,XP_022526725.2,PTPN1
PTPN6,NP_001071173.1,XP_007256945.3,PTPN6
PTPN6,NP_001071173.1,XP_007256946.3,PTPN6
PTPN6,NP_001071173.1,XP_022529536.2,PTPN6
PTPN6,NP_001071173.1,XP_049336018.1,PTPN6
PTPRC,NP_001407709.1,XP_049321942.1,PTPRC
PTPRC,NP_001407709.1,XP_049321943.1,PTPRC
PTPRO,XP_036021846.1,XP_007256075.3,PTPRO
PTPRO,XP_036021846.1,XP_007256076.3,PTPRO
PTPRU,XP_006538737.1,XP_022529387.2,PTPRUB
PTPRU,XP_006538737.1,XP_022529388.2,PTPRUB
PTPRU,XP_006538737.1,XP_022529389.2,PTPRUB
PTPRU,XP_006538737.1,XP_022529390.2,PTPRUB
PTPRU,XP_006538737.1,XP_022529392.2,PTPRUB
PTPRU,XP_006538737.1,XP_022529393.2,PTPRUB
PTPRU,XP_006538737.1,XP_022529394.2,PTPRUB
PTPRU,XP_006538737.1,XP_022538682.2,PTPRUA
PTPRU,XP_006538737.1,XP_022538683.2,PTPRUA
PTPRU,XP_006538737.1,XP_049336595.1,PTPRUB
PTPRU,XP_006538737.1,XP_049336596.1,PTPRUB
PTPRU,XP_006538737.1,XP_049336597.1,PTPRUB
PTPRZ1,XP_006505075.1,XP_022527976.2,PTPRZ1A
PTPRZ1,XP_006505075.1,XP_022527977.2,PTPRZ1A
PTTG1IP,NP_666037.1,XP_007233836.1,PTTG1IPB
PTTG1IP,NP_666037.1,XP_015458753.2,LOC103031268
PTX3,NP_033013.3,XP_007232157.2,PTX3A
PWP1,NP_598754.2,XP_007230746.3,PWP1
RAC1,NP_033033.1,XP_007233802.1,RAC3A
RAC1,NP_033033.1,XP_007251352.1,RAC1A
RAC1,NP_033033.1,XP_022525019.1,RAC3B
RAC1,NP_033033.1,XP_022527164.2,RAC1B
RAC1,NP_033033.1,XP_022527174.2,RAC1B
RAC1,NP_033033.1,XP_049324105.1,RAC1B
RAD51,NP_035364.1,XP_007259922.3,RAD51
RAD51,NP_035364.1,XP_007259923.3,RAD51
RAD51,NP_035364.1,XP_049334325.1,RAD51
RAF1,NP_001343263.1,XP_007229685.3,RAF1B
RAF1,NP_001343263.1,XP_007238503.3,RAF1A
RAF1,NP_001343263.1,XP_007238504.3,RAF1A
RAF1,NP_001343263.1,XP_022538125.2,RAF1B
RAG1,NP_033045.2,XP_022527882.2,RAG1
RAG2,XP_017172095.1,XP_007228210.3,RAG2
RAN,NP_001408127.1,XP_015457382.1,RAN
RAP1B,NP_077777.1,XP_007232353.1,RAP1B
RAP1B,NP_077777.1,XP_022525983.1,RAP1AA
RAP2B,NP_082988.1,XP_007237348.1,LOC103045190
RB1CC1,XP_036012136.1,XP_022522721.2,RB1CC1
RB1CC1,XP_036012136.1,XP_049336781.1,RB1CC1
RBL1,NP_035379.2,XP_007258547.3,RBL1
RBL2,NP_035380.3,XP_007228258.3,RBL2
RBL2,NP_035380.3,XP_007228259.3,RBL2
RBMX,XP_036017757.1,XP_007238986.2,RBMX
RBMX,XP_036017757.1,XP_022539973.1,RBMX
RBMX,XP_036017757.1,XP_022539974.1,RBMX
RBP4,NP_001152959.1,XP_022525053.2,RBP4
RBPJ,NP_001074397.1,XP_007239740.1,RBPJA
RBPJ,NP_001074397.1,XP_007248064.3,RBPJB
RBPJ,NP_001074397.1,XP_007248065.1,RBPJB
RBPJL,NP_033062.1,XP_049335368.1,RBPJL
RC3H1,NP_001020123.1,XP_007250751.3,RC3H1B
RECK,NP_057887.2,XP_007233449.3,RECK
RELB,NP_001277386.1,XP_022529988.2,RELB
RELB,NP_001277386.1,XP_022530003.2,RELB
RELN,NP_001297393.1,XP_049329353.1,RELN
RELN,NP_001297393.1,XP_049329354.1,RELN
REN1,NP_112469.1,XP_007234693.3,REN
RERE,XP_030109601.1,XP_049319205.1,REREA
RERE,XP_030109601.1,XP_049319206.1,REREA
RERE,XP_030109601.1,XP_049319207.1,REREA
RERE,XP_030109601.1,XP_049319208.1,REREA
RET,NP_033076.2,XP_015462110.2,RET
RETSAT,NP_080435.3,XP_007234548.2,LOC103044667
RETSAT,NP_080435.3,XP_022528563.2,LOC107196803
RFX1,XP_036009732.1,XP_022529436.2,RFX1A
RFX1,XP_036009732.1,XP_022529440.2,RFX1A
RFX1,XP_036009732.1,XP_022529445.2,RFX1A
RFX3,XP_017173576.1,XP_022536616.2,RFX3
RFX3,XP_017173576.1,XP_022536617.2,RFX3
RFX4,NP_001020089.1,XP_007250600.2,RFX4
RFX4,NP_001020089.1,XP_007250601.2,RFX4
RFX4,NP_001020089.1,XP_015461642.2,RFX4
RFX5,NP_001342634.1,XP_049332331.1,RFX5
RFX5,NP_001342634.1,XP_049332332.1,RFX5
RFX5,NP_001342634.1,XP_049332333.1,RFX5
RFXANK,NP_001020760.1,XP_015462182.3,RFXANK
RFXANK,NP_001020760.1,XP_022525329.2,RFXANK
RFXAP,NP_573494.1,XP_007229816.3,LOC103039202
RGS16,NP_035397.2,XP_007250756.2,RGS5B
RGS16,NP_035397.2,XP_007258438.1,RGS16
RGS4,NP_033088.2,XP_007258436.2,RGS4
RHOA,NP_058082.2,XP_007237036.1,RHOAA
RHOA,NP_058082.2,XP_007240495.1,RHOAB
RHOA,NP_058082.2,XP_007253416.1,RHOCA
RHOA,NP_058082.2,XP_007256202.1,RHOCB
RHOA,NP_058082.2,XP_022538257.1,LOC103029431
RIF1,NP_001342343.1,XP_007253540.3,RIF1
RIF1,NP_001342343.1,XP_049340923.1,RIF1
RLF,NP_001333589.1,XP_022528435.2,RLF
RLIM,NP_001345134.1,XP_007228478.3,RLIM
RLIM,NP_001345134.1,XP_049340335.1,RLIM
RND3,NP_083086.1,XP_007232469.1,LOC103021440
RND3,NP_083086.1,XP_007257128.2,RND3A
RNF11,NP_038904.1,XP_007231731.1,RNF11B
RNF11,NP_038904.1,XP_007254664.1,LOC103023736
RNF2,NP_001347774.1,XP_007245126.1,RNF2
RNF2,NP_001347774.1,XP_007245127.1,RNF2
RORA,NP_038674.1,XP_007246555.1,RORAA
RPS6KA1,NP_001272434.1,XP_049320041.1,RPS6KA1
RPS6KA1,NP_001272434.1,XP_049320042.1,RPS6KA1
RPS6KA1,NP_001272434.1,XP_049320043.1,RPS6KA1
RPS6KA1,NP_001272434.1,XP_049320044.1,RPS6KA1
RS1,XP_030107130.1,XP_007259436.3,RS1A
RUNX1T1,NP_001104496.1,XP_022538895.2,RUNX1T1
RUNX1T1,NP_001104496.1,XP_049331304.1,RUNX1T1
RUNX1T1,NP_001104496.1,XP_049331305.1,RUNX1T1
RUNX1T1,NP_001104496.1,XP_049331307.1,RUNX1T1
RUNX3,NP_062706.2,XP_007238626.3,RUNX3
RXRA,NP_035435.1,XP_007243934.1,RXRAB
RXRA,NP_035435.1,XP_022532283.1,RXRAA
RXRA,NP_035435.1,XP_049322105.1,RXRAA
RXRA,NP_035435.1,XP_049322106.1,RXRAA
S1PR1,NP_031927.2,XP_007240171.3,S1PR1
SAG,XP_030108187.1,XP_049334832.1,SAGA
SALL1,NP_067365.2,XP_007244892.2,SALL1A
SAMD7,XP_017175280.1,XP_007234427.3,SAMD7
SAMD7,XP_017175280.1,XP_015457081.3,SAMD7
SATB2,NP_001345509.1,XP_007227821.1,SATB2
SATB2,NP_001345509.1,XP_007227822.1,SATB2
SATB2,NP_001345509.1,XP_015458888.1,SATB2
SCD1,NP_033153.2,XP_007249562.2,SCDB
SCD1,NP_033153.2,XP_007260993.3,LOC103032943
SELENOW,NP_033182.1,XP_007260428.2,SELENOW1
SELL,NP_035476.1,XP_022522215.1,LOC111191469
SELL,NP_035476.1,XP_049336613.1,LOC111191469
SEMA3C,NP_038685.3,XP_022527184.2,SEMA3C
SERPINE1,NP_032897.2,XP_007248190.2,SERPINE1
SERPINE2,XP_006496522.1,XP_007237525.3,SERPINE2
SERPINH1,NP_033955.2,XP_015459632.1,SERPINH1B
SERPINH1,NP_033955.2,XP_015459634.1,SERPINH1B
SERPINH1,NP_033955.2,XP_015459635.1,SERPINH1B
SERPINH1,NP_033955.2,XP_022536994.1,SERPINH1B
SESN1,NP_001156380.1,XP_007255734.2,SESN1
SESN1,NP_001156380.1,XP_007255735.2,SESN1
SETD7,NP_542983.3,XP_007229927.1,SETD7
SETDB1,XP_036019318.1,XP_049335935.1,SETDB1B
SETDB1,XP_036019318.1,XP_049335936.1,SETDB1B
SETDB1,XP_036019318.1,XP_049335937.1,SETDB1B
SFPQ,XP_036020326.1,XP_015461304.3,SFPQ
SFPQ,XP_036020326.1,XP_015461305.3,SFPQ
SFRP1,NP_038862.2,XP_007238185.1,SFRP1A
SFRP1,NP_038862.2,XP_022540524.2,SFRP5
SFRP2,NP_033170.1,XP_007230335.3,SFRP2
SFTPB,NP_680088.1,XP_007228870.2,SFTPBA
SFTPB,NP_680088.1,XP_007236237.1,SFTPBB
SGK1,NP_001155317.2,XP_049318733.1,SGK1
SGK1,NP_001155317.2,XP_049318734.1,SGK1
SGK1,NP_001155317.2,XP_049318735.1,SGK1
SGK1,NP_001155317.2,XP_049318736.1,SGK1
SGK1,NP_001155317.2,XP_049318737.1,SGK1
SH3BP2,NP_001139330.1,XP_007255106.3,SH3BP2
SH3BP2,NP_001139330.1,XP_022536943.2,SH3BP2
SH3BP2,NP_001139330.1,XP_022536944.2,SH3BP2
SH3BP2,NP_001139330.1,XP_022536947.2,SH3BP2
SHC1,NP_001106802.1,XP_022529926.2,SHC1
SHC1,NP_001106802.1,XP_022529928.1,SHC1
SHH,NP_033196.1,NP_001278184.1,SHHA
SHH,NP_033196.1,XP_007253071.3,SHHB
SHOX2,NP_001289286.1,XP_007258448.3,SHOX2
SHOX2,NP_001289286.1,XP_015463627.3,SHOX2
SHROOM3,NP_056571.2,XP_007234024.3,SHROOM3
SIAH1B,NP_033199.1,XP_007249243.1,SIAH1
SIAH1B,NP_033199.1,XP_007249244.1,SIAH1
SIAH1B,NP_033199.1,XP_007249245.1,SIAH1
SIAH1B,NP_033199.1,XP_049339318.1,SIAH1
SIM1,XP_006512689.1,XP_022529326.1,SIM1A
SIN3A,NP_001103820.1,XP_022527282.1,SIN3AA
SIN3A,NP_001103820.1,XP_022527283.1,SIN3AA
SIN3A,NP_001103820.1,XP_022527284.1,SIN3AA
SIN3A,NP_001103820.1,XP_049326900.1,SIN3AB
SIN3B,NP_033214.2,XP_007237039.3,SIN3B
SIRT6,NP_001365873.1,XP_022534679.2,SIRT6
SIS,NP_001074606.1,XP_049339266.1,SI
SKIL,NP_001385489.1,XP_015457079.3,SKILA
SLA2,NP_084259.1,XP_022533046.1,SLA2B
SLA2,NP_084259.1,XP_022533047.1,SLA2B
SLC10A2,NP_035518.1,XP_015464104.1,SLC10A2
SLC12A3,XP_017168114.1,XP_007249260.2,SLC12A3
SLC12A5,NP_001342409.1,XP_007256974.3,SLC12A7B
SLC12A5,NP_001342409.1,XP_007256975.3,SLC12A7B
SLC12A5,NP_001342409.1,XP_007256976.3,SLC12A7B
SLC12A5,NP_001342409.1,XP_007256977.3,SLC12A7B
SLC12A5,NP_001342409.1,XP_007256980.3,SLC12A7B
SLC12A5,NP_001342409.1,XP_022526388.2,SLC12A5B
SLC12A5,NP_001342409.1,XP_022526389.2,SLC12A5B
SLC12A5,NP_001342409.1,XP_022531328.1,SLC12A5A
SLC12A5,NP_001342409.1,XP_022531329.1,SLC12A5A
SLC12A5,NP_001342409.1,XP_022531330.1,SLC12A5A
SLC18A2,NP_766111.1,XP_049319917.1,SLC18A2
SLC19A2,NP_473428.1,XP_007258521.3,SLC19A2
SLC1A2,NP_001070982.1,XP_007228216.2,SLC1A2B
SLC1A2,NP_001070982.1,XP_007228217.2,SLC1A2B
SLC1A2,NP_001070982.1,XP_049326936.1,LOC103035188
SLC20A1,XP_036015794.1,XP_007257867.3,SLC20A1B
SLC25A20,NP_065266.1,XP_007256742.1,SLC25A20
SLC25A20,NP_065266.1,XP_015463211.1,SLC25A20
SLC25A4,NP_031476.3,XP_007232858.1,SLC25A4
SLC25A4,NP_031476.3,XP_007254456.3,SLC25A5
SLC25A4,NP_031476.3,XP_022522113.1,SI:DKEY-251I10.1
SLC25A4,NP_031476.3,XP_049340960.1,SLC25A6
SLC27A1,XP_030099434.1,XP_007229096.1,SLC27A1A
SLC27A1,XP_030099434.1,XP_007236340.3,SLC27A1B
SLC2A1,NP_035530.2,XP_007246367.2,SLC2A1A
SLC2A1,NP_035530.2,XP_007253420.1,SLC2A1B
SLC2A2,NP_112474.2,XP_007245181.3,SLC2A2
SLC39A10,XP_006495995.1,XP_007235916.3,SLC39A10
SLC39A10,XP_006495995.1,XP_022536135.2,SLC39A10
SLC39A10,XP_006495995.1,XP_022536136.2,SLC39A10
SLC40A1,XP_017177198.1,XP_007253301.3,SLC40A1
SLC5A1,NP_062784.3,XP_007232043.3,LOC103043237
SLC5A1,NP_062784.3,XP_022536845.2,SLC5A1
SLC5A2,NP_573517.1,XP_007234590.2,SLC5A2
SLC6A6,XP_030111164.1,XP_022526592.2,SLC6A6A
SLC6A6,XP_030111164.1,XP_022526593.2,SLC6A6A
SLC6A6,XP_030111164.1,XP_022537906.2,SLC6A6B
SLC6A6,XP_030111164.1,XP_022537907.2,SLC6A6B
SLC6A6,XP_030111164.1,XP_022537908.2,SLC6A6B
SLC7A1,NP_031539.3,XP_007236768.3,SLC7A1B
SLC7A1,NP_031539.3,XP_007252526.1,SLC7A1A
SLC7A1,NP_031539.3,XP_007252527.1,SLC7A1A
SLC7A1,NP_031539.3,XP_022537038.1,SLC7A1A
SLC7A1,NP_031539.3,XP_049323281.1,SLC7A1B
SLC7A1,NP_031539.3,XP_049324627.1,SLC7A1A
SLC7A5,NP_035534.2,XP_049339985.1,SLC7A5
SLC9A2,NP_001028461.2,XP_007255674.3,SLC9A2
SLC9A2,NP_001028461.2,XP_022539461.2,LOC103039396
SMAD1,NP_032565.2,XP_007230546.2,SMAD1
SMAD1,NP_032565.2,XP_007230547.2,SMAD1
SMAD1,NP_032565.2,XP_007246514.2,SMAD5
SMAD1,NP_032565.2,XP_022540189.1,SMAD1
SMAD3,NP_058049.3,XP_007249214.1,SMAD3B
SMAD3,NP_058049.3,XP_022520959.2,SMAD3A
SMAD6,NP_032568.3,XP_007249313.1,SMAD6B
SMAD9,XP_036019060.1,XP_007229821.1,SMAD9
SMAD9,XP_036019060.1,XP_049324908.1,SMAD9
SMAD9,XP_036019060.1,XP_049324909.1,SMAD9
SMAD9,XP_036019060.1,XP_049324910.1,SMAD9
SMARCA2,NP_001392063.1,XP_022520627.2,SMARCA2
SMARCA2,NP_001392063.1,XP_022520628.2,SMARCA2
SMARCA2,NP_001392063.1,XP_022520629.2,SMARCA2
SMARCA4,XP_011240739.1,XP_049323841.1,SMARCA4A
