Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,Symbol
PPIG,XP_054200604.1,KAG9277825.1,PPIG
PPL,NP_002696.4,KAG9264011.1,PPL
PPM1D,NP_003611.1,KAG9281824.1,PPM1D
PPP1R3C,NP_005389.1,KAG9267719.1,PPP1R3CB
PPP2CA,NP_002706.1,KAG9263530.1,PPP2CB
PPP2CA,NP_002706.1,KAG9266380.1,PPP2CA
PPP2CA,NP_002706.1,KAG9281303.1,PPP2CA
PRDM1,NP_001189.2,KAG9278477.1,PRDM1
PRDM14,NP_078780.1,KAG9283228.1,PRDM14
PRDX3,NP_006784.1,KAG9275519.1,PRDX3
PRDX5,NP_036226.2,KAG9265850.1,PRDX5
PRF1,NP_001076585.1,KAG9264106.1,PRF1
PRF1,NP_001076585.1,KAG9264107.1,PRF1
PRF1,NP_001076585.1,KAG9264108.1,PRF1
PRG3,NP_006084.2,KAG9278087.1,BCAN
PRKAB1,NP_006244.2,KAG9263307.1,PRKAB1
PRKCA,NP_002728.2,KAG9264576.1,PRKCA
PRKCA,NP_002728.2,KAG9277469.1,PRKCA
PRKCB,NP_997700.1,KAG9262272.1,PRKCBB
PRKCB,NP_997700.1,KAG9263982.1,PRKCBB
PRKCE,NP_005391.1,KAG9268018.1,PRKCE
PRKCE,NP_005391.1,KAG9275129.1,PRKCE
PRL,XP_054211907.1,KAG9280616.1,PRL
PRL,XP_054211907.1,KAG9280874.1,PRL
PRMT1,NP_001527.3,KAG9264147.1,PRMT1
PROC,XP_054199007.1,KAG9278800.1,PROC
PRODH,NP_057419.5,KAG9266039.1,PRODH
PROS1,NP_000304.2,KAG9262318.1,PROS1
PROX1,XP_054193703.1,KAG9282373.1,PROX1
PRRX1,NP_073207.1,KAG9264769.1,PRRX1
PRRX1,NP_073207.1,KAG9282662.1,PRRX1
PRSS8,NP_002764.1,KAG9264123.1,PRSS27
PRSS8,NP_002764.1,KAG9267409.1,PRSS8
PSEN1,XP_054232388.1,KAG9268826.1,PSEN1
PSEN2,NP_000438.2,KAG9262632.1,PSEN2
PSIP1,NP_001121689.1,KAG9275749.1,PSIP1
PSMB5,NP_002788.1,KAG9273806.1,PSMB5
PSMB9,NP_002791.1,KAG9279320.1,PSMB9
PSMC5,NP_002796.4,KAG9267596.1,PSMC5
PSMD11,NP_002806.2,KAG9267831.1,PSMD11B
PSMD3,NP_002800.2,KAG9279496.1,PSMD3
PTAFR,NP_001158193.1,KAG9268245.1,PTAFR
PTBP1,NP_002810.1,KAG9266713.1,PTBP1
PTEN,NP_001291646.4,KAG9267703.1,PTEN
PTEN,NP_001291646.4,KAG9268398.1,PTEN
PTF1A,NP_835455.1,KAG9278404.1,PTF1A
PTGDR2,NP_004769.2,KAG9275571.1,PTGDR2
PTGDS,NP_000945.3,KAG9263264.1,PTGDS
PTGER2,NP_000947.2,KAG9283186.1,PTGER2
PTGES,NP_004869.1,KAG9281778.1,PTGES
PTGFR,XP_054193784.1,KAG9266686.1,PTGFR
PTGIR,NP_000951.1,KAG9264995.1,PTGIR
PTGS1,NP_000953.2,KAG9261886.1,PTGS1
PTGS2,NP_000954.1,KAG9282614.1,PTGS2
PTHLH,XP_054228585.1,KAG9280733.1,PTHLH
PTK6,NP_005966.1,KAG9269531.1,PTK6
PTK6,NP_005966.1,KAG9270724.1,PTK6
PTN,NP_001308316.1,KAG9280743.1,PTN-A
PTPA,XP_054219196.1,KAG9281799.1,PTPA
PTPN1,NP_002818.1,KAG9270872.1,PTPN1
PTPN6,NP_536858.1,KAG9276303.1,PTPN6
PTPRG,XP_054203384.1,KAG9260584.1,PTPRG
PTPRO,NP_109592.1,KAG9280578.1,PTPRO
PTPRZ1,NP_002842.2,KAG9280945.1,PTPRZ1
PTTG1,NP_004210.1,KAG9272730.1,PTTG1
PURA,NP_005850.1,KAG9265738.1,PURA
RAB3A,NP_002857.1,KAG9264695.1,RAB3A
RAB3A,NP_002857.1,KAG9266771.1,RAB3A
RAB4B,NP_057238.3,KAG9264990.1,RAB4B
RAC1,NP_061485.1,KAG9264581.1,RAC1
RAC1,NP_061485.1,KAG9267372.1,RAC3
RAC1,NP_061485.1,KAG9267623.1,RAC1
RACGAP1,XP_054227834.1,KAG9269144.1,RACGAP1
RAD21,NP_006256.1,KAG9279880.1,KAG9279880.1
RAD21,NP_006256.1,KAG9283740.1,KAG9283740.1
RAD51,XP_054234541.1,KAG9282298.1,KAG9282298.1
RAD9A,NP_004575.1,KAG9272209.1,RAD9A
RAG1,NP_000439.2,KAG9281088.1,RAG1
RAG2,NP_000527.2,KAG9281087.1,RAG2
RARA,NP_001138773.1,KAG9267592.1,RARA
RARB,NP_001277145.1,KAG9278911.1,RARB
RARG,NP_000957.1,KAG9269051.1,RARG
RASGEF1B,NP_001287664.1,KAG9261703.1,RASGEF1BA
RASGRP3,NP_001336905.1,KAG9268383.1,RASGRP3
RASSF1,NP_009113.3,KAG9260689.1,RASSF1
RASSF1,NP_009113.3,KAG9277086.1,RASSF1
RB1CC1,XP_054217601.1,KAG9275785.1,RB1CC1
RBBP7,NP_002884.1,KAG9266681.1,RBBP7
RBL2,NP_001310537.1,KAG9281048.1,RBL2
RBP3,NP_002891.1,KAG9267365.1,ANTXR1
RBPJ,XP_054205931.1,KAG9259712.1,RBPJ
RCAN1,NP_004405.3,KAG9262155.1,RCAN1
RCAN1,NP_004405.3,KAG9271121.1,RCAN1
RCC1,NP_001041659.1,KAG9276414.1,RCC1
RECK,NP_066934.1,KAG9276694.1,RECK
RECQL4,NP_001399954.1,KAG9278970.1,RECQL4
REEP5,NP_005660.4,KAG9263509.1,REEP5
REG4,NP_114433.1,KAG9274627.1,KAG9274627.1
RELA,NP_001391587.1,KAG9259909.1,KAG9259909.1
RELB,NP_006500.2,KAG9265361.1,RELB
RELN,NP_774959.1,KAG9273570.1,RELN
REN,NP_000528.1,KAG9270348.1,REN
RFX2,NP_602309.1,KAG9270082.1,RFX2
RFX3,XP_054219457.1,KAG9263053.1,RFX3
RGN,NP_690608.1,KAG9277550.1,RGN
RGS4,NP_001095915.1,KAG9277267.1,RGS4
RHO,NP_000530.1,KAG9270219.1,RHO
RHO,NP_000530.1,KAG9270262.1,RHO
RHOB,NP_004031.1,KAG9268810.1,RHOB
RHOC,NP_001036143.1,KAG9260699.1,RHOA
RHOC,NP_001036143.1,KAG9270177.1,RHOAA
RHOC,NP_001036143.1,KAG9270836.1,RHOAD
RHOC,NP_001036143.1,KAG9277032.1,RHOAD
RIPK2,NP_003812.1,KAG9273741.1,RIPK2
RND3,NP_001241667.1,KAG9261048.1,RND3
RND3,NP_001241667.1,KAG9271248.1,RND3
RNF111,XP_054234216.1,KAG9261286.1,RNF111
RNF14,XP_054209813.1,KAG9265958.1,RNF14
RNF2,XP_054194045.1,KAG9264773.1,RNF2
RNF7,NP_055060.1,KAG9273335.1,RNF7
ROR1,NP_005003.2,KAG9277319.1,ROR1
RORA,NP_599023.1,KAG9280992.1,RORAA
ROS1,XP_054212152.1,KAG9268932.1,ROS1
RPLP0,NP_444505.1,KAG9281722.1,RPLP0
RPRM,NP_062819.1,KAG9277642.1,RPRMB
RPS3A,NP_000997.1,KAG9259943.1,RPS3A
RPS6KA3,XP_054183501.1,KAG9271925.1,RPS6KA6
RPS6KA3,XP_054183501.1,KAG9281541.1,RPS6KA3
RPS6KA3,XP_054183501.1,KAG9283371.1,RPS6KA3
RPTOR,NP_065812.1,KAG9277425.1,RPTOR
RREB1,NP_001003699.1,KAG9276724.1,RREB1
RRM1,NP_001024.1,KAG9265695.1,RRM1
RRM2,NP_001159403.1,KAG9282942.1,RRM2
RS1,NP_000321.1,KAG9261034.1,XLRS1
RUNX1T1,NP_001185562.1,KAG9279690.1,RUNX1T1
RUNX2,NP_001019801.3,KAG9268729.1,RUNX2
RUNX2,NP_001019801.3,KAG9282858.1,RUNX2
RXFP2,NP_570718.1,KAG9263698.1,RXFP2
RXFP2,NP_570718.1,KAG9264641.1,RXFP2
RXRA,NP_002948.1,KAG9261895.1,RXRAA
RXRA,NP_002948.1,KAG9266292.1,RXRAA
S100A10,NP_002957.1,KAG9275885.1,S100A10
S100A10,NP_002957.1,KAG9279375.1,S100A10
S100A2,NP_005969.2,KAG9275887.1,KAG9275887.1
S100A4,NP_002952.1,KAG9275887.1,KAG9275887.1
S100B,XP_054180712.1,KAG9261094.1,S100B
S1PR1,NP_001307659.1,KAG9266643.1,S1PR1
SALL3,NP_741996.2,KAG9278468.1,SALL3
SAMD4A,XP_054231624.1,KAG9268936.1,KAG9268936.1
SART3,NP_055521.1,KAG9261423.1,SART3
SAT1,NP_002961.1,KAG9281538.1,SAT1
SAT1,NP_002961.1,KAG9283356.1,SAT1
SATB1,NP_001309801.1,KAG9283752.1,SATB1
SATB2,XP_054197095.1,KAG9271051.1,SATB2
SCAI,NP_001138349.1,KAG9281816.1,SCAI
SCARF1,NP_003684.2,KAG9264979.1,SCARF1
SCD,NP_005054.3,KAG9275361.1,KAG9275361.1
SCD5,NP_001032671.2,KAG9263483.1,SCD5
SCG3,NP_037375.2,KAG9273470.1,SCG3
SDC4,NP_002990.2,KAG9277694.1,SDC4
SEC14L2,NP_036561.1,KAG9261975.1,SEC14L2
SEC14L2,NP_036561.1,KAG9262949.1,SEC14L2
SEMA6A,XP_054208989.1,KAG9270678.1,SEMA6A
SERBP1,NP_056455.3,KAG9274759.1,SERBP1
SERPINB1,NP_109591.1,KAG9282960.1,SERPINB1
SERPINB1,NP_109591.1,KAG9283579.1,SERPINB1
SERPINB1,NP_109591.1,KAG9283580.1,SERPINB1
SERPINC1,NP_001373232.1,KAG9266645.1,SERPINC1
SERPINE1,NP_001373388.1,KAG9274257.1,SERPINE1
SERPINF1,NP_001316832.1,KAG9265789.1,SERPINF1
SESN1,NP_055269.1,KAG9282498.1,SESN1
SETBP1,XP_054174483.1,KAG9261853.1,SETBP1
SETD2,NP_054878.5,KAG9276060.1,SETD2
SETDB1,NP_001353347.1,KAG9275857.1,SETDB1B
SF1,NP_001333293.1,KAG9274495.1,SF1
SF3B1,NP_036565.2,KAG9271058.1,SF3B1
SFRP1,NP_003003.3,KAG9261458.1,SFRP1
SFRP1,NP_003003.3,KAG9275320.1,SFRP5
SFRP5,NP_003006.2,KAG9275320.1,SFRP5
SGK1,NP_001137148.1,KAG9269795.1,SGK1
SGPL1,XP_054223076.1,KAG9275418.1,SGPL1
SH2D1A,NP_002342.1,KAG9271930.1,SH2D1A
SH3BP2,NP_001139327.1,KAG9263449.1,SH3BP2
SHBG,NP_001031.2,KAG9268060.1,SHBG
SHOX2,NP_001157150.1,KAG9278537.1,SHOX2
SI,NP_001032.2,KAG9272875.1,MGAM
SIAH1,NP_001006611.1,KAG9273168.1,SIAH1
SIGIRR,NP_068577.2,KAG9281030.1,SIGIRR
SIM2,NP_005060.1,KAG9263644.1,KAG9263644.1
SIN3A,NP_001138829.1,KAG9280709.1,SIN3A
SIVA1,NP_006418.2,KAG9268167.1,SIVA1
SIX1,NP_005973.1,KAG9282818.1,SIX1B
SIX3,NP_005404.1,KAG9275132.1,SIX3
SIX6,NP_031400.2,KAG9282817.1,SIX6
SKI,NP_003027.1,KAG9270151.1,SKI
SKIL,NP_005405.2,KAG9273920.1,SKIL
SLA2,NP_115590.1,KAG9269489.1,SLA2
SLBP,NP_001293004.1,KAG9271862.1,SLBP
SLC10A1,NP_003040.1,KAG9268149.1,SLC10A1
SLC10A1,NP_003040.1,KAG9283002.1,SLC10A1
SLC10A2,NP_000443.2,KAG9271177.1,SLC10A2
SLC15A1,NP_005064.1,KAG9277623.1,SLC15A1
SLC16A1,NP_003042.3,KAG9270838.1,SLC16A1
SLC16A1,NP_003042.3,KAG9277037.1,SLC16A1
SLC19A1,XP_054180769.1,KAG9277908.1,SLC19A1
SLC1A3,NP_004163.3,KAG9261653.1,SLC1A3
SLC1A3,NP_004163.3,KAG9263067.1,SLC1A3
SLC20A1,NP_005406.3,KAG9263337.1,SLC20A1B
SLC22A2,NP_003049.2,KAG9283046.1,SLC22A2
SLC22A3,NP_068812.1,KAG9283046.1,SLC22A2
SLC22A4,NP_003050.2,KAG9266211.1,SLC22A5
SLC22A8,NP_004245.2,KAG9265743.1,SLC22A6
SLC25A20,NP_000378.1,KAG9269844.1,SLC25A20
SLC26A3,NP_000102.1,KAG9280332.1,SLC26A3
SLC26A3,NP_000102.1,KAG9280333.1,SLC26A3
SLC26A4,NP_000432.1,KAG9280334.1,SLC26A4
SLC26A4,NP_000432.1,KAG9280335.1,SLC26A4
SLC29A1,XP_054210418.1,KAG9267041.1,SLC29A1
SLC29A1,XP_054210418.1,KAG9275003.1,SLC29A1
SLC2A1,NP_006507.2,KAG9269655.1,SLC2A1
SLC2A1,NP_006507.2,KAG9277025.1,SLC2A1
SLC2A3,NP_008862.1,KAG9279405.1,SLC2A3
SLC2A4,NP_001033.1,KAG9274158.1,SLC2A4
SLC31A1,NP_001850.1,KAG9281829.1,SLC31A1
SLC34A2,NP_006415.3,KAG9269233.1,SLC34A2
SLC39A1,NP_055252.2,KAG9266573.1,SLC39A1
SLC39A1,NP_055252.2,KAG9276292.1,SLC39A1
SLC39A3,NP_653165.2,KAG9266719.1,SLC39A3
SLC3A1,NP_000332.2,KAG9275136.1,SLC3A1
SLC3A2,NP_002385.3,KAG9265856.1,SLC3A2
SLC3A2,NP_002385.3,KAG9274314.1,SLC3A2
SLC4A2,NP_003031.3,KAG9283220.1,SLC4A2
SLC5A1,NP_000334.1,KAG9263321.1,SLC5A1
SLC5A1,NP_000334.1,KAG9263322.1,SLC5A1
SLC5A5,XP_054177777.1,KAG9270162.1,SLC5A5
SLC5A8,NP_666018.3,KAG9280359.1,SLC5A8
SLC6A3,NP_001035.1,KAG9276339.1,SLC6A3
SLC6A4,NP_001036.1,KAG9265096.1,SLC6A4
SLC6A6,NP_001127839.2,KAG9270043.1,SLC6A6
SLC7A1,XP_054230852.1,KAG9263572.1,SLC7A1
SLC7A1,XP_054230852.1,KAG9265007.1,SLC7A1
SLC7A5,NP_003477.4,KAG9272043.1,SLC7A5
SLC8A3,XP_054232604.1,KAG9274974.1,SLC8A3
SLC9A1,NP_003038.2,KAG9283756.1,SLC9A1
SLC9A2,NP_003039.2,KAG9271331.1,SLC9A2
SLC9A3,NP_001271280.1,KAG9279441.1,SLC9A3
SLIT2,XP_054207237.1,KAG9260001.1,KAG9260001.1
SMAD1,NP_001341740.1,KAG9272517.1,KAG9272517.1
SMAD1,NP_001341740.1,KAG9275693.1,KAG9275693.1
SMAD3,NP_001393940.1,KAG9260855.1,KAG9260855.1
SMAD3,NP_001393940.1,KAG9273192.1,KAG9273192.1
SMAD4,NP_001393971.1,KAG9263052.1,KAG9263052.1
SMAD6,NP_005576.3,KAG9273191.1,KAG9273191.1
SMAD7,NP_001177750.1,KAG9266355.1,KAG9266355.1
SMARCA1,NP_001269804.1,KAG9282211.1,SMARCA1
SMARCA4,NP_001374212.1,KAG9264330.1,SMARCA4
SMARCA4,NP_001374212.1,KAG9277505.1,SMARCA4
SMARCB1,NP_001349806.1,KAG9266341.1,SMARCB1A
SMARCD3,NP_003069.2,KAG9273949.1,SMARCD3
SMG6,NP_060045.4,KAG9263733.1,SMG6
SMN1,XP_054209257.1,KAG9261759.1,SMN1
SMO,NP_005622.1,KAG9280194.1,KAG9280194.1
SMURF2,XP_054172916.1,KAG9264499.1,SMURF2
SMURF2,XP_054172916.1,KAG9277459.1,SMURF2
SMYD1,NP_938015.1,KAG9270644.1,SMYD1
SNAI1,NP_005976.2,KAG9269893.1,KAG9269893.1
SNAI2,NP_003059.1,KAG9275789.1,SNAI2
SNAI3,NP_840101.1,KAG9261248.1,SNAI3
SNAP25,NP_001309831.1,KAG9268978.1,SNAP25B
SNAP25,NP_001309831.1,KAG9282647.1,SNAP25A
SNAPC1,NP_003073.1,KAG9274895.1,SNAPC1
SNAPC1,NP_003073.1,KAG9282822.1,SNAPC1
SNCB,NP_001304963.1,KAG9281366.1,KAG9281366.1
SND1,NP_055205.2,KAG9280635.1,SND1
SNRPN,NP_001336391.1,KAG9276959.1,SNRPB
SOCS1,NP_003736.1,KAG9263848.1,SOCS1
SOCS2,XP_054229691.1,KAG9280665.1,SOCS2
SOCS3,NP_001365861.1,KAG9264598.1,SOCS3
SOCS3,NP_001365861.1,KAG9267911.1,SOCS3
SOCS7,NP_055413.2,KAG9266675.1,SOCS7
SOD1,NP_000445.1,KAG9263678.1,SOD1
SOST,NP_079513.1,KAG9267817.1,SOST
SOX1,NP_005977.2,KAG9271341.1,SOX1A
SOX10,NP_008872.1,KAG9279139.1,SOX10
SOX11,NP_003099.1,KAG9282930.1,SOX11
SOX14,NP_004180.1,KAG9277769.1,SOX14
SOX17,NP_071899.1,KAG9274051.1,SOX17A
SOX18,NP_060889.1,KAG9269493.1,SOX18
SOX2,NP_003097.1,KAG9266914.1,SOX2
SOX3,NP_005625.2,KAG9272672.1,SOX3
SOX4,NP_003098.1,KAG9279648.1,SOX11-B
SOX5,XP_054229034.1,KAG9280164.1,SOX5
SOX6,NP_001354801.1,KAG9267169.1,SOX6
SOX7,NP_113627.1,KAG9282843.1,SOX7
SOX9,NP_000337.1,KAG9264569.1,SOX9
SP1,NP_612482.2,KAG9260423.1,SP1
SP2,XP_054172950.1,KAG9266674.1,SP2
SP3,NP_001166183.1,KAG9271460.1,SP3
SP4,NP_003103.2,KAG9278960.1,SP4
SP7,NP_690599.1,KAG9276970.1,SP7
SPAG6,NP_036575.1,KAG9283307.1,SPAG6
SPARC,NP_001296373.1,KAG9272503.1,SPARC
SPART,NP_001135766.1,KAG9264628.1,SPART
SPAST,NP_055761.2,KAG9262630.1,SPAST
SPDEF,XP_054211067.1,KAG9276913.1,SPDEF
SPEN,NP_055816.2,KAG9269685.1,SPEN
SPHK1,NP_892010.2,KAG9277446.1,SPHK1
SPI1,NP_003111.2,KAG9260881.1,SPI1
SPIC,NP_689536.1,KAG9280673.1,SPIC
SPINK4,NP_055286.1,KAG9281149.1,KAG9281149.1
SPRY1,NP_001362339.1,KAG9263770.1,KAG9263770.1
SPRY2,NP_005833.1,KAG9265893.1,KAG9265893.1
SQSTM1,NP_003891.1,KAG9272147.1,SQSTM1
SRC,XP_054179886.1,KAG9269122.1,SRC
SRCAP,NP_006653.2,KAG9267803.1,SRCAP
SRD5A3,NP_078868.1,KAG9282760.1,SRD5A3
SREBF2,NP_004590.2,KAG9279109.1,SREBF2
SRF,NP_003122.1,KAG9275488.1,SRF
SRPX,NP_001164221.1,KAG9271007.1,SRPX
SRPX2,NP_055282.1,KAG9272744.1,SRPX2
SRR,NP_068766.1,KAG9280419.1,KAG9280419.1
SSB,NP_003133.1,KAG9277822.1,SSB
SSPN,NP_005077.2,KAG9273117.1,SSPN
SSTR1,NP_001040.1,KAG9268647.1,SSTR1
SSTR2,NP_001041.1,KAG9264568.1,SSTR2
SSTR2,NP_001041.1,KAG9267351.1,SSTR2
ST3GAL1,XP_054216992.1,KAG9281334.1,ST3GAL1
ST3GAL3,NP_777623.2,KAG9278847.1,ST3GAL3
ST6GAL1,NP_001340845.1,KAG9265688.1,ST6GAL1
STAR,NP_000340.2,KAG9270548.1,STAR
STARD4,NP_631903.1,KAG9266316.1,STARD4
STARD7,NP_064536.2,KAG9263336.1,STARD7
STAT3,NP_001371914.1,KAG9264255.1,STAT3
STAT4,XP_054199536.1,KAG9271714.1,STAT4
STAT5B,NP_036580.2,KAG9264254.1,STAT5B
STIP1,NP_001269581.1,KAG9281909.1,STIP1
STK11,NP_000446.1,KAG9278646.1,STK11
STK39,NP_001397890.1,KAG9271508.1,STK39
STMN2,NP_008960.2,KAG9279730.1,STMN2
STS,NP_001307679.1,KAG9262512.1,STS
SUGP1,NP_757386.2,KAG9278654.1,SUGP1
SUPT3H,NP_001337254.1,KAG9268730.1,KAG9268730.1
SURF1,NP_003163.1,KAG9281783.1,SURF1
SURF2,NP_059973.4,KAG9281633.1,SURF2
SUZ12,NP_056170.2,KAG9263992.1,SUZ12A
SUZ12,NP_056170.2,KAG9277408.1,SUZ12B
SYK,NP_003168.2,KAG9263497.1,SYK
SYMPK,NP_004810.2,KAG9282063.1,SYMPK
SYN1,NP_008881.2,KAG9270279.1,SYN1
SYN2,NP_598328.1,KAG9260362.1,SYN2
SYP,NP_003170.1,KAG9270361.1,SYP
SYP,NP_003170.1,KAG9270710.1,SYP
SYTL4,NP_001357098.1,KAG9272743.1,SYTL4
TAF1,XP_054183609.1,KAG9282239.1,TAF1
TAF12,XP_054194468.1,KAG9276428.1,TAF12
TAF1B,NP_005671.3,KAG9282940.1,TAF1B
TAF4,NP_003176.2,KAG9269909.1,TAF4
TAF5,NP_008882.2,KAG9262429.1,TAF5
TAGLN,NP_003177.2,KAG9278491.1,TAGLN
TAGLN,NP_003177.2,KAG9282140.1,TAGLN3
TAL1,XP_054194471.1,KAG9266623.1,TAL1
TALDO1,NP_006746.1,KAG9272919.1,TALDO1
TAP1,NP_000584.3,KAG9283745.1,TAP1
TAT,NP_000344.1,KAG9273051.1,TAT
TBC1D22A,XP_054181441.1,KAG9280413.1,TBC1D22B
TBP,NP_003185.1,KAG9275460.1,TBP
TBPL1,NP_001240605.1,KAG9269793.1,TBPL1
TBR1,NP_006584.1,KAG9271516.1,TBR1
TBX18,NP_001073977.1,KAG9269782.1,TBX18
TBX2,NP_005985.3,KAG9265460.1,TBX2B
TBX20,NP_001071121.1,KAG9259560.1,TBX20
TBX20,NP_001071121.1,KAG9283893.1,TBX20
TBX3,NP_005987.3,KAG9281885.1,TBX3
TBX4,XP_054173845.1,KAG9265461.1,TBX4
TBX5,NP_000183.2,KAG9281886.1,TBX5A
TBXA2R,XP_054177825.1,KAG9266959.1,TBXA2R
TCERG1,NP_001369477.1,KAG9265477.1,TCERG1
TCF12,XP_054234644.1,KAG9261296.1,TCF12
TCF4,NP_001230155.2,KAG9266117.1,TCF4
TCF7L2,NP_001354872.1,KAG9267884.1,TCF7L2
TDG,NP_003202.3,KAG9272368.1,TDG
TDO2,NP_005642.1,KAG9272349.1,TDO2A
TDRD1,NP_001372294.1,KAG9267905.1,TDRD1
TEAD1,NP_068780.2,KAG9267124.1,TEAD1
TEAD1,NP_068780.2,KAG9271973.1,TEAD1
TEAD4,NP_003204.2,KAG9280823.1,TEAD4
TEF,NP_001138870.1,KAG9267635.1,TEF
TEK,NP_000450.3,KAG9281652.1,TIE2
TF,NP_001054.2,KAG9278863.1,TF2
TFAM,NP_003192.1,KAG9267303.1,TFAM
TFAP2A,NP_001035890.1,KAG9283545.1,TFAP2A
TFAP2C,NP_003213.1,KAG9276953.1,TFAP2C
TFAP4,NP_003214.1,KAG9264545.1,TFAP4
TFDP1,XP_054230857.1,KAG9271114.1,TFDP1
TFE3,NP_006512.2,KAG9270057.1,MITF
TFEB,NP_001161299.2,KAG9260515.1,TFEB
TFPT,NP_037474.1,KAG9276353.1,TFPT
TGFB1,NP_000651.3,KAG9265568.1,TGFB1
TGFB1,NP_000651.3,KAG9278551.1,TGFB1
TGFB2,NP_001129071.1,KAG9276393.1,TGFB2
TGFB3,NP_001316868.1,KAG9268793.1,TGFB3
TGFBI,NP_000349.1,KAG9272518.1,TGFBI
TGFBR1,NP_001293139.1,KAG9276696.1,TGFBR1
TGFBR2,NP_001394055.1,KAG9276378.1,TGFBR2
TGFBR3,XP_054194508.1,KAG9277785.1,TGFBR3
TGIF2,NP_068581.1,KAG9277078.1,TGIF2
TH,NP_000351.2,KAG9281130.1,TH
THBD,NP_000352.1,KAG9282552.1,THBD
THBS1,XP_054234660.1,KAG9268175.1,THBS1
THBS1,XP_054234660.1,KAG9282952.1,THBS1
THY1,NP_001358979.1,KAG9265599.1,THY1
TIAL1,NP_003243.1,KAG9275426.1,TIAL1
TIMP2,NP_003246.1,KAG9267867.1,TIMP2
TIMP3,NP_000353.1,KAG9280582.1,TIMP3
TJP1,XP_054234678.1,KAG9260940.1,TJP1
TLR2,NP_003255.2,KAG9262273.1,TLR2-2
TLR2,NP_003255.2,KAG9262274.1,TLR2-2
TLR3,NP_003256.1,KAG9259676.1,TLR3
TLR4,NP_612564.1,KAG9275236.1,TLR4
TLR4,NP_612564.1,KAG9275237.1,TLR4
TLR6,NP_006059.2,KAG9263780.1,TLR1
TLR9,NP_059138.1,KAG9270200.1,TLR9
TLX1,XP_054221678.1,KAG9275394.1,TLX1
TLX2,NP_057254.1,KAG9272568.1,TLX3
TM4SF1,XP_054202489.1,KAG9266410.1,TM4SF1
TMPRSS2,NP_001369649.1,KAG9263113.1,TMPRSS2
TNF,NP_000585.2,KAG9264931.1,TNF
TNFAIP3,XP_054212262.1,KAG9275059.1,TNFAIP3
TNFRSF10B,NP_671716.2,KAG9261455.1,TNFRSF23
TNFRSF11A,XP_054175291.1,KAG9283285.1,TNFRSF11A
TNFRSF11B,NP_002537.3,KAG9276184.1,TNFRSF11B
TNFRSF21,NP_055267.1,KAG9282628.1,TNFRSF21
TNFRSF9,NP_001552.2,KAG9269712.1,TNFRSF9
TNFSF10,NP_003801.1,KAG9283461.1,TNFSF10
TNFSF13B,NP_006564.1,KAG9271156.1,TNFSF13B
TNFSF14,NP_742011.2,KAG9262847.1,TNFSF14
TNPO1,NP_002261.3,KAG9281967.1,TNPO1
TOB1,NP_001230806.1,KAG9267772.1,TOB1
TOE1,XP_054190039.1,KAG9278432.1,TOE1
TOMM34,NP_006800.2,KAG9277943.1,TOMM34
TOMM70,NP_055635.3,KAG9277737.1,TOMM70
TOP1,NP_003277.1,KAG9269888.1,TOP1
TOP2A,NP_001058.2,KAG9267590.1,TOP2A
TOP2B,XP_054203684.1,KAG9278912.1,TOP2B
TOP3A,NP_004609.1,KAG9279931.1,TOP3A
TOPBP1,NP_001350818.1,KAG9283486.1,TOPBP1-A
TP53,NP_000537.3,KAG9281523.1,TP53
TP53BP1,NP_001397979.1,KAG9261303.1,TP53BP1
TP53BP2,NP_001026855.2,KAG9260127.1,TP53BP2
TP53I3,NP_004872.2,KAG9268702.1,TP53I3
TP53INP1,NP_150601.1,KAG9276138.1,TP53INP1
TP63,NP_001316893.1,KAG9277739.1,TP63
TP73,XP_054194554.1,KAG9270332.1,TP73
TPH1,NP_004170.1,KAG9280804.1,TPH
TPH2,NP_775489.2,KAG9259371.1,TPH2
TPH2,NP_775489.2,KAG9273140.1,TPH2
TPO,XP_054199614.1,KAG9268743.1,TPO
TPT1,NP_003286.1,KAG9262540.1,TPT1
TRAF2,XP_054219689.1,KAG9261949.1,TRAF2
TRAF6,NP_665802.1,KAG9260829.1,TRAF6
TRIB2,NP_067675.1,KAG9282868.1,KAG9282868.1
TRIB3,NP_001288130.1,KAG9260490.1,KAG9260490.1
TRIM21,NP_003132.2,KAG9274471.1,KAG9274471.1
TRIM21,NP_003132.2,KAG9283928.1,KAG9283928.1
TRIM25,NP_005073.2,KAG9277412.1,TRIM25
TRPC1,NP_001238774.1,KAG9276761.1,TRPC1
TRPM1,NP_001238949.1,KAG9267203.1,TRPM1
TRPM1,NP_001238949.1,KAG9281001.1,TRPM1
TRPS1,NP_001269831.1,KAG9279882.1,TRPS1
TRPV6,NP_061116.5,KAG9276005.1,TRPV6
TRRAP,NP_001362453.1,KAG9267683.1,TRRAP
TSC2,NP_001305761.1,KAG9262659.1,TSC2
TSC22D3,NP_932174.1,KAG9272533.1,TSC22D3
TSG101,NP_006283.1,KAG9281139.1,TSG101
TSHB,NP_000540.2,KAG9277040.1,TSHB
TSHR,XP_054232650.1,KAG9282531.1,TSHR
TTF2,XP_054195176.1,KAG9271375.1,TTF2
TTK,NP_003309.2,KAG9276327.1,TTK
TUBA1B,NP_006073.2,KAG9262236.1,TUBA
TUBA1B,NP_006073.2,KAG9271578.1,KAG9271578.1
