Astyanax_ortologos,Symbol,ID_nuevo
XP_022520400.2,MXD1,MXD1
XP_022520401.2,MXD1,MXD1
XP_022541987.1,MXD4,MXD4
XP_022521171.1,MXI1,MXI1
XP_049326442.1,MYBBP1A,MYBBP1A
XP_007248988.3,MYBL1,MYBL1
XP_022537851.2,MYBL1,MYBL1
XP_022537862.2,MYBL1,MYBL1
XP_007233103.2,MYCB,MYCB
XP_007258657.3,MYCA,MYCB
XP_022542143.1,LOC111197019,LOC111197019
XP_007253619.2,MYD88,MYD88
XP_022542714.2,MYEF2,MYEF2
XP_007232868.2,MYF6,MYF6
XP_049335860.1,MYH10,MYH10
XP_049335861.1,MYH10,MYH10
XP_049335862.1,MYH10,MYH10
XP_049335863.1,MYH10,MYH10
XP_007257216.1,MYH11A,MYH11A
XP_007257218.1,MYH11A,MYH11A
XP_022530893.1,MYH11A,MYH11A
XP_007243307.2,MYH6,MYH6
XP_022529564.1,LOC111193355,MYH6
XP_049332782.1,LOC103041884,MYH6
XP_049336404.1,SMYHC2,MYH6
XP_049332109.1,LOC103030665,LOC103030665
XP_049332110.1,LOC103030665,LOC103030665
XP_007237456.1,MYL7,MYL7
XP_007257266.3,MYOCD,MYOCD
XP_007257267.3,MYOCD,MYOCD
XP_007257269.3,MYOCD,MYOCD
XP_022524590.2,MYOCD,MYOCD
XP_022524591.2,MYOCD,MYOCD
XP_022524592.2,MYOCD,MYOCD
XP_022524596.2,MYOCD,MYOCD
XP_007228164.2,MYOD1,MYOD1
XP_007228165.2,MYOD1,MYOD1
XP_007247821.2,MYOG,MYOG
XP_022538423.2,MYOG,MYOG
XP_049327918.1,MYOG,MYOG
XP_049327864.1,NAB2,NAB2
XP_022522298.2,NAMPT1,NAMPT1
XP_007244906.3,LOC103022041,LOC103022041
XP_007245018.3,LOC103025468,LOC103022041
XP_015460169.3,LOC103021503,LOC103022041
XP_015460170.3,LOC103021503,LOC103022041
XP_022529955.2,NBN,NBN
XP_049322452.1,NCAM1A,NCAM1A
XP_049322453.1,NCAM1A,NCAM1A
XP_049322454.1,NCAM1A,NCAM1A
XP_049322455.1,NCAM1A,NCAM1A
XP_049322456.1,NCAM1A,NCAM1A
XP_049322457.1,NCAM1A,NCAM1A
XP_007245354.3,NCF1,NCF1
XP_022536288.1,NCF1,NCF1
XP_007256850.3,NCL,NCL
XP_022521900.2,NCOA1,NCOA1
XP_022532498.2,LOC103026609,LOC103026609
XP_007247447.3,NCOA4,NCOA4
XP_007247448.3,NCOA4,NCOA4
XP_015460847.3,NCOA4,NCOA4
XP_049319060.1,NCOA6,NCOA6
XP_049319061.1,NCOA6,NCOA6
XP_049319062.1,NCOA6,NCOA6
XP_049319063.1,NCOA6,NCOA6
XP_049319064.1,NCOA6,NCOA6
XP_022521458.2,NCOR1,NCOR1
XP_022521459.2,NCOR1,NCOR1
XP_022521460.2,NCOR1,NCOR1
XP_022521462.2,NCOR1,NCOR1
XP_022521463.2,NCOR1,NCOR1
XP_022521465.2,NCOR1,NCOR1
XP_022521466.2,NCOR1,NCOR1
XP_049342113.1,NCOR2,NCOR2
XP_049342114.1,NCOR2,NCOR2
XP_049342115.1,NCOR2,NCOR2
XP_007257420.1,NDC80,NDC80
XP_007257421.1,NDC80,NDC80
XP_007258909.3,NDRG1A,NDRG1A
XP_007230636.1,NDUFV1,NDUFV1
XP_007256964.1,LOC103028601,NDUFV1
XP_022534690.1,NDUFV2,NDUFV2
XP_049322702.1,NEFLA,NEFLA
XP_007228314.3,NEIL1,NEIL1
XP_022527917.2,NEIL1,NEIL1
XP_007230549.1,NELFB,NELFB
XP_022528047.1,NELL2A,NELL2A
XP_049330190.1,NELL2B,NELL2A
XP_049330191.1,NELL2B,NELL2A
XP_049330192.1,NELL2B,NELL2A
XP_049330193.1,NELL2B,NELL2A
XP_049330194.1,NELL2B,NELL2A
XP_007244428.2,NEUROD1,NEUROD1
XP_007244327.4,NFAT5A,NFAT5A
XP_049321560.1,NFAT5B,NFAT5A
XP_049334564.1,LOC103045210,LOC103045210
XP_049334565.1,LOC103045210,LOC103045210
XP_022532936.2,NFATC2A,NFATC2A
XP_022532937.2,NFATC2A,NFATC2A
XP_007246953.3,NFATC3A,NFATC3A
XP_022522825.2,NFATC3A,NFATC3A
XP_007242319.3,NFE2,NFE2
XP_007259219.3,NFE2L1B,NFE2L1B
XP_022524643.2,NFE2L1B,NFE2L1B
XP_007240139.2,NFIA,NFIA
XP_015458811.2,NFIA,NFIA
XP_015458812.2,NFIA,NFIA
XP_022525342.1,NFIA,NFIA
XP_022525939.2,NFIC,NFIC
XP_007255391.1,NFIL3,NFIL3
XP_049325420.1,NFIXA,NFIXA
XP_049325421.1,NFIXA,NFIXA
XP_049325422.1,NFIXA,NFIXA
XP_049325424.1,NFIXA,NFIXA
XP_022540294.2,NFKB2,NFKB2
XP_022540295.2,NFKB2,NFKB2
XP_007261064.3,NFKBIB,NFKBIB
XP_022531777.2,NFRKB,NFRKB
XP_049322383.1,NFRKB,NFRKB
XP_049341906.1,NFYAL,NFYAL
XP_049341907.1,NFYAL,NFYAL
XP_049341908.1,NFYAL,NFYAL
XP_007253404.1,NGFB,NGFB
XP_022524902.1,NGFRB,NGFRB
XP_007227806.1,NHLH2,NHLH2
XP_007259110.1,LOC103035065,NHLH2
XP_007252613.1,NKX2.1,NKX2.1
XP_049320168.1,NKX2.2A,NKX2.2A
XP_049320169.1,NKX2.2A,NKX2.2A
XP_049320170.1,NKX2.2A,NKX2.2A
XP_007240437.1,NKX2.3,NKX2.3
XP_007253642.2,NKX2.5,NKX2.5
XP_007235299.1,NKX3-1,NKX3-1
XP_007237510.2,NKX6.1,NKX6.1
XP_007230825.3,LOC103034272,LOC103034272
XP_022538761.2,LOC103034272,LOC103034272
XP_049323620.1,NME3,NME3
XP_022533636.1,NMNAT2,NMNAT2
XP_022518151.2,NOD1,NOD1
XP_049326962.1,NOD2,NOD2
XP_049326963.1,NOD2,NOD2
XP_049326964.1,NOD2,NOD2
XP_049326965.1,NOD2,NOD2
XP_007242989.3,NDR2,NDR2
XP_007257544.1,NONO,NONO
XP_007257545.1,NONO,NONO
XP_022536246.2,LOC103026958,LOC103026958
XP_022536402.2,LOC103031688,LOC103026958
XP_049322946.1,LOC103026958,LOC103026958
XP_049326243.1,NOTCH1B,NOTCH1B
XP_007229137.3,NOTCH3,NOTCH3
XP_007237374.2,NOTUM1A,NOTUM1A
XP_022525632.1,NOTUM1B,NOTUM1A
XP_022536456.2,NPAS2,NPAS2
XP_022536463.2,NPAS2,NPAS2
XP_022536475.2,NPAS2,NPAS2
XP_022536480.2,NPAS2,NPAS2
XP_007253837.3,LOC103033325,LOC103033325
XP_049319903.1,LOC103033325,LOC103033325
XP_049319904.1,LOC103033325,LOC103033325
XP_049319905.1,LOC103033325,LOC103033325
XP_007245965.3,NPAT,NPAT
XP_007245966.3,NPAT,NPAT
XP_022536775.2,NPM1A,NPM1A
XP_049331967.1,NPY,NPY
XP_007259454.3,NR0B1,NR0B1
XP_007241050.3,NR0B2A,NR0B2A
XP_007232288.3,NR1D1,NR1D1
XP_022520970.2,NR1H3,NR1H3
XP_049326943.1,NR1H3,NR1H3
XP_007250611.2,NR1H4,NR1H4
XP_007250612.2,NR1H4,NR1H4
XP_015461624.2,NR1H4,NR1H4
XP_049339561.1,NR1H4,NR1H4
XP_022535829.2,NR1I2,NR1I2
XP_049341627.1,NR2C2,NR2C2
XP_049341628.1,NR2C2,NR2C2
XP_007243955.1,NR2F1A,NR2F1A
XP_007254525.1,NR2F2,NR2F2
XP_007240291.1,NR2F6B,NR2F6B
XP_007240292.1,NR2F6B,NR2F6B
XP_007248378.3,LOC103040841,LOC103040841
XP_022532551.2,NR4A1,LOC103040841
XP_007229518.2,NR4A3,NR4A3
XP_022535285.2,NR4A3,NR4A3
XP_022535292.2,NR4A3,NR4A3
XP_049320302.1,NR4A3,NR4A3
XP_049320313.1,NR4A3,NR4A3
XP_007228959.1,NRAS,NRAS
XP_007244808.3,NRIP1B,NRIP1B
XP_007244809.3,NRIP1B,NRIP1B
XP_049336338.1,NRP1A,NRP1A
XP_022537567.2,LOC103042950,LOC103042950
XP_049328504.1,LOC103042950,LOC103042950
XP_049328508.1,LOC103042950,LOC103042950
XP_022520687.2,NT5E,NT5E
XP_022527016.2,NTF3,NTF3
XP_022524425.2,NTRK1,NTRK1
XP_049320808.1,NTRK1,NTRK1
XP_049321798.1,NTRK3B,NTRK3B
XP_049321799.1,NTRK3B,NTRK3B
XP_049339941.1,NTRK3A,NTRK3B
XP_049339942.1,NTRK3A,NTRK3B
XP_049339943.1,NTRK3A,NTRK3B
XP_049339944.1,NTRK3A,NTRK3B
XP_007249308.2,NTS,NTS
XP_022529581.2,NUCB1,NUCB1
XP_022536471.2,OCLNA,OCLNA
XP_007248022.3,OGG1,OGG1
XP_007229668.1,OGNA,OGNA
XP_007249957.3,OGNB,OGNA
XP_049327939.1,OGNA,OGNA
XP_022528215.2,LOC111193143,LOC111193143
XP_022528836.2,LOC111193239,LOC111193143
XP_015456643.3,OLIG2,OLIG2
XP_007251933.1,ONECUT1,ONECUT1
XP_007251934.1,ONECUT1,ONECUT1
XP_007252814.3,ONECUT2,ONECUT2
XP_022527531.2,OPTN,OPTN
XP_022527532.2,OPTN,OPTN
XP_049320612.1,ORMDL3,ORMDL3
XP_049320613.1,ORMDL3,ORMDL3
XP_022521389.2,OTC,OTC
XP_007244692.2,OTX1,OTX1
XP_007244693.2,OTX1,OTX1
XP_007234012.3,OTX5,OTX5
XP_007252557.3,OTX2B,OTX5
XP_007253326.1,OXTRA,OXTRA
XP_022539455.2,P2RY10,P2RY10
XP_007249543.3,PARGA,PARGA
XP_007253978.3,PARP1,PARP1
XP_049329902.1,PAWR,PAWR
XP_049320204.1,PAX1A,PAX1A
XP_007249554.1,PAX2A,PAX2A
XP_007249555.1,PAX2A,PAX2A
XP_007249556.1,PAX2A,PAX2A
XP_022526873.2,PAX4,PAX4
XP_007254069.2,PAX8,PAX8
XP_007254071.2,PAX8,PAX8
XP_007254072.2,PAX8,PAX8
XP_007254073.2,PAX8,PAX8
XP_007254074.2,PAX8,PAX8
XP_007254075.2,PAX8,PAX8
XP_007254076.2,PAX8,PAX8
XP_022534166.2,PCXB,PCXB
XP_049322602.1,PCXA,PCXB
XP_007244225.3,PCK1,PCK1
XP_022522635.1,PCK2,PCK2
XP_007255027.1,PCNA,PCNA
XP_007254020.3,PCSK1,PCSK1
XP_007260726.2,PCSK9,PCSK9
XP_007250681.2,PCYT1AA,PCYT1AA
XP_007250682.2,PCYT1AA,PCYT1AA
XP_049325791.1,PDCD11,PDCD11
XP_007257668.3,PDCD4B,PDCD4B
XP_049322334.1,PDE6B,PDE6B
XP_007248992.2,PDE7A,PDE7A
XP_007248993.2,PDE7A,PDE7A
XP_007248994.2,PDE7A,PDE7A
XP_007248995.2,PDE7A,PDE7A
XP_022537878.1,PDE7A,PDE7A
XP_022537889.1,PDE7A,PDE7A
XP_007236087.2,LOC103022197,LOC103022197
XP_022521914.1,PDGFAB,LOC103022197
XP_007245589.3,PDGFC,PDGFC
XP_022520156.2,PDGFRA,PDGFRA
XP_022521307.2,PDGFRB,PDGFRB
XP_049330787.1,PDGFRB,PDGFRB
XP_049330789.1,PDGFRB,PDGFRB
XP_007249013.3,PDHA1B,PDHA1B
XP_022519755.1,PDHA1A,PDHA1B
XP_022519756.1,PDHA1A,PDHA1B
XP_049342248.1,PDHA1B,PDHA1B
XP_007228215.3,PDHX,PDHX
XP_007241007.3,PDIA2,PDIA2
XP_022532004.1,PDLIM7,PDLIM7
XP_007249118.1,PDX1,PDX1
XP_007231318.1,LOC103026725,LOC103026725
XP_007240517.1,PEBP1,PEBP1
XP_049330108.1,PECAM1A,PECAM1A
XP_049330109.1,PECAM1A,PECAM1A
XP_022534081.2,PELP1,PELP1
XP_007231129.3,PENKB,PENKB
XP_007242118.3,PER1B,PER1B
XP_022534709.2,PER2,PER2
XP_022534710.2,PER2,PER2
XP_022534711.2,PER2,PER2
XP_049334773.1,PER2,PER2
XP_022538010.2,PER3,PER3
XP_022538011.2,PER3,PER3
XP_007247396.3,LOC103035936,LOC103035936
XP_022532930.1,PFDN4,PFDN4
XP_049336294.1,PFKPA,PFKPA
XP_049320607.1,LOC125781213,LOC125781213
XP_049320161.1,PGFB,PGFB
XP_022520800.2,PGLYRP6,PGLYRP6
XP_022541893.1,PHF10,PHF10
XP_049337270.1,PHF10,PHF10
XP_015460679.3,PHF8,PHF8
XP_049318692.1,PHF8,PHF8
XP_007247707.1,PHOX2A,PHOX2A
XP_007234091.2,PHOX2BB,PHOX2BB
XP_049326499.1,PIAS2,PIAS2
XP_049326500.1,PIAS2,PIAS2
XP_049326501.1,PIAS2,PIAS2
XP_049326502.1,PIAS2,PIAS2
XP_049326503.1,PIAS2,PIAS2
XP_049321817.1,PIAS4A,PIAS4A
XP_022525699.1,PIK3CA,PIK3CA
XP_049321708.1,PIK3CA,PIK3CA
XP_007251431.2,PIM1,PIM1
XP_007238401.3,PIN1,PIN1
XP_022523889.2,PIR,PIR
XP_022532081.1,PITX1,PITX1
NP_001278196.1,PITX2,PITX2
XP_007240412.1,PITX3,PITX2
XP_007256959.3,PKLR,PKLR
XP_007256960.3,PKLR,PKLR
XP_007233117.3,PKNOX1.1,PKNOX1.1
XP_007251399.1,PKNOX1.2,PKNOX1.1
XP_007251400.1,PKNOX1.2,PKNOX1.1
XP_022535841.2,PKNOX1.1,PKNOX1.1
XP_022535842.2,PKNOX1.1,PKNOX1.1
XP_049325975.1,PKNOX1.2,PKNOX1.1
XP_049340832.1,PKNOX1.1,PKNOX1.1
XP_007228299.3,PKP3A,PKP3A
XP_007228300.3,PKP3A,PKP3A
XP_007248067.2,PLAA,PLAA
XP_007231131.2,PLAG1,PLAG1
XP_007250837.3,PLAGL2,PLAGL2
XP_022521768.2,PLAUB,PLAUB
XP_049341069.1,LOC103028594,LOC103028594
XP_049341073.1,LOC103028594,LOC103028594
XP_007232727.3,PLD1B,PLD1B
XP_007232728.3,PLD1B,PLD1B
XP_022518671.2,PLD1A,PLD1B
XP_022519051.2,PLD1A,PLD1B
XP_049340141.1,PLG,PLG
XP_049340143.1,PLG,PLG
XP_007255257.3,PLIN2,PLIN2
XP_022533474.2,PLK3,PLK3
XP_022528579.2,PLK4,PLK4
XP_022528580.2,PLK4,PLK4
XP_007247977.3,PLOD1A,PLOD1A
XP_007247978.3,PLOD1A,PLOD1A
XP_022526418.2,PLOD1A,PLOD1A
XP_007250736.1,SI:CH211-71M22.1,SI:CH211-71M22.1
XP_049338479.1,SI:CH211-71M22.1,SI:CH211-71M22.1
XP_007248807.1,PMP22B,PMP22B
XP_007245409.3,PNOCB,PNOCB
XP_007255272.3,PNRC1,PNRC1
XP_007231020.1,PNRC2,PNRC2
XP_022526268.2,POLB,POLB
XP_007256346.2,POLD1,POLD1
XP_007247162.2,POLD2,POLD2
XP_049337516.1,POLH,POLH
XP_007258372.3,POLK,POLK
XP_022539298.2,POLR1A,POLR1A
XP_007251113.3,POLR3D,POLR3D
XP_049335611.1,POMGNT1,POMGNT1
XP_049336136.1,LOC103046166,LOC103046166
XP_022530140.2,LOC103037193,LOC103037193
XP_049341039.1,POU2F1B,POU2F1B
XP_049341040.1,POU2F1B,POU2F1B
XP_049341041.1,POU2F1B,POU2F1B
XP_049341042.1,POU2F1B,POU2F1B
XP_049341043.1,POU2F1B,POU2F1B
XP_049336681.1,POU2F2A,POU2F2A
XP_007245338.1,POU2F3,POU2F3
XP_022534744.1,POU2F3,POU2F3
XP_007243227.3,POU3F1,POU3F1
XP_049331074.1,POU3F2A,POU3F2A
XP_007228452.2,LOC103039910,LOC103039910
XP_007231628.2,POU4F2,POU4F2
XP_007231644.3,PPARAB,PPARAB
XP_022526784.2,PPARDB,PPARDB
XP_022538208.2,PPARDA,PPARDB
XP_007229695.2,PPARG,PPARG
XP_007229696.2,PPARG,PPARG
XP_007229697.2,PPARG,PPARG
XP_022538129.1,PPARG,PPARG
XP_022534036.2,PPARGC1A,PPARGC1A
XP_022534037.2,PPARGC1A,PPARGC1A
XP_022531116.2,PPIG,PPIG
XP_007233792.3,PPL,PPL
XP_007231471.3,PPM1DB,PPM1DB
XP_007251204.3,PPP1R3CB,PPP1R3CB
XP_022523625.1,PPP2R2BB,LOC103039288
XP_022523626.1,PPP2R2BB,LOC103039288
XP_022539281.1,LOC103039288,LOC103039288
XP_022534812.1,PRDM1A,PRDM1A
XP_049334702.1,PRDM1A,PRDM1A
XP_022539762.2,PRDM14,PRDM14
XP_015463716.2,PRDX3,PRDX3
XP_007244580.3,PRDX5,PRDX5
XP_007251089.3,LOC103036166,LOC103036166
XP_007251184.2,LOC103039204,LOC103036166
XP_022533374.2,LOC111194173,LOC103036166
XP_022536833.1,PRKAB1A,PRKAB1A
XP_049330585.1,PRL2,PRL2
XP_049331020.1,LOC103045028,PRL2
XP_007251132.2,PRMT1,PRMT1
XP_022534359.1,PROCA,PROCA
XP_007230276.3,PROM1B,PROM1B
XP_007230277.3,PROM1B,PROM1B
XP_007230278.3,PROM1B,PROM1B
XP_007230279.3,PROM1B,PROM1B
XP_022537712.2,PROM1B,PROM1B
XP_049328574.1,PROM1B,PROM1B
XP_049328575.1,PROM1B,PROM1B
XP_049339907.1,PROM1A,PROM1B
XP_007237468.3,PROS1,PROS1
XP_049319959.1,PROX1A,PROX1A
XP_007245398.1,PRRX1B,PRRX1B
XP_022528490.1,PRRX1A,PRRX1B
XP_049337149.1,PRRX1B,PRRX1B
XP_022524970.1,ZGC:92313,ZGC:92313
XP_022532723.1,SI:DKEY-16L2.17,ZGC:92313
XP_022532732.1,SI:DKEY-16L2.17,ZGC:92313
XP_007257365.2,PSEN1,PSEN1
XP_007257366.2,PSEN1,PSEN1
XP_049325197.1,PSEN2,PSEN2
XP_049325198.1,PSEN2,PSEN2
XP_022522498.2,PSIP1A,PSIP1A
XP_007258119.2,PSMB5,PSMB5
XP_007253134.1,PSMB9A,PSMB9A
XP_007255205.1,PSMC5,PSMC5
XP_007259238.1,PSMD11B,PSMD11B
XP_022523680.1,PSMD11A,PSMD11B
XP_022523681.1,PSMD11A,PSMD11B
XP_007258999.3,PTAFR,PTAFR
XP_007244645.3,PTENA,PTENA
XP_007256126.2,LOC103035576,LOC103035576
XP_022519426.1,ZGC:153704,ZGC:153704
XP_007252992.2,PTGER2B,PTGER2B
XP_007257020.1,PTGES,PTGES
XP_049328309.1,PTGES,PTGES
XP_007240317.2,PTGFR,PTGFR
XP_007260966.3,PTGIR,PTGIR
XP_007243953.2,PTGS1,PTGS1
XP_007245479.2,PTGS2B,PTGS2B
XP_007235115.2,PTHLHA,PTHLHA
XP_007235116.2,PTHLHA,PTHLHA
XP_022526698.2,PTK6A,PTK6A
XP_007235128.2,PTN,PTN
XP_022526724.2,PTPN1,PTPN1
XP_022526725.2,PTPN1,PTPN1
XP_049322038.1,PTPN13,PTPN13
XP_049322039.1,PTPN13,PTPN13
XP_049322040.1,PTPN13,PTPN13
XP_049322041.1,PTPN13,PTPN13
XP_007256945.3,PTPN6,PTPN6
XP_007256946.3,PTPN6,PTPN6
XP_022529536.2,PTPN6,PTPN6
XP_049336018.1,PTPN6,PTPN6
XP_049321942.1,PTPRC,PTPRC
XP_049321943.1,PTPRC,PTPRC
XP_022538497.1,PTPRGA,PTPRGA
XP_007256075.3,PTPRO,PTPRO
XP_022527976.2,PTPRZ1A,PTPRZ1A
XP_049339864.1,PTTG1,PTTG1
XP_007260962.1,RAB4B,RAB4B
XP_007232630.3,RACGAP1,RACGAP1
XP_022539022.1,RAD21B,RAD21B
XP_049323529.1,RAD21A,RAD21B
XP_049323530.1,RAD21A,RAD21B
XP_049323531.1,RAD21A,RAD21B
XP_007259922.3,RAD51,RAD51
XP_007259923.3,RAD51,RAD51
XP_049334325.1,RAD51,RAD51
XP_007235373.3,RAD9A,RAD9A
XP_022527882.2,RAG1,RAG1
XP_007228210.3,RAG2,RAG2
XP_007228569.1,RAP1AB,RAP1AB
XP_022525983.1,RAP1AA,RAP1AB
XP_022532804.1,RARGA,RARGA
XP_022532805.1,RARGA,RARGA
XP_049327853.1,LOC103025997,RARGA
XP_007238799.3,RASGRP3,RASGRP3
XP_015458333.3,RASGRP3,RASGRP3
XP_007253353.1,LOC103042507,LOC103042507
XP_022531737.2,RB1,RB1
XP_022522721.2,RB1CC1,RB1CC1
XP_049336781.1,RB1CC1,RB1CC1
XP_007240214.1,RBB4L,RBB4L
XP_049321284.1,RBB4L,RBB4L
XP_007228258.3,RBL2,RBL2
XP_007228259.3,RBL2,RBL2
XP_049336552.1,RCC1,RCC1
XP_049331657.1,RECQL4,RECQL4
XP_007255365.2,REEP5,REEP5
XP_049340370.1,LOC103031775,LOC103031775
XP_007230234.3,RELA,RELA
XP_022529988.2,RELB,RELB
XP_049329353.1,RELN,RELN
XP_049329354.1,RELN,RELN
XP_007234693.3,REN,REN
XP_022529436.2,RFX1A,RFX1A
XP_022529440.2,RFX1A,RFX1A
XP_022525925.1,RFX2,RFX2
XP_022525927.1,RFX2,RFX2
XP_007258436.2,RGS4,RGS4
XP_007238342.2,LOC103027557,LOC103027557
XP_015457861.2,RHO,LOC103027557
XP_015463393.1,LOC103025336,LOC103025336
XP_022533572.1,RIPK2,RIPK2
XP_007232469.1,LOC103021440,LOC103021440
XP_007257128.2,RND3A,LOC103021440
XP_049327085.1,RNF111,RNF111
XP_049327086.1,RNF111,RNF111
XP_049327087.1,RNF111,RNF111
XP_049327088.1,RNF111,RNF111
XP_049327089.1,RNF111,RNF111
XP_007247087.2,RNF14,RNF14
XP_007245126.1,RNF2,RNF2
XP_007245127.1,RNF2,RNF2
XP_049335497.1,ROR1,ROR1
XP_007246555.1,RORAA,RORAA
XP_022529022.2,ROS1,ROS1
XP_049319962.1,ROS1,ROS1
XP_007253550.2,RPRMA,RPRMA
XP_007249015.2,RPS6KA3B,RPS6KA3B
XP_007249016.2,RPS6KA3B,RPS6KA3B
XP_007249017.3,RPS6KA3B,RPS6KA3B
XP_007249018.2,RPS6KA3B,RPS6KA3B
XP_007249019.2,RPS6KA3B,RPS6KA3B
XP_007249020.2,RPS6KA3B,RPS6KA3B
XP_049340921.1,RPS6KA3A,RPS6KA3B
XP_049335541.1,RPTOR,RPTOR
XP_049335542.1,RPTOR,RPTOR
XP_049335543.1,RPTOR,RPTOR
XP_049335544.1,RPTOR,RPTOR
XP_049335545.1,RPTOR,RPTOR
XP_049335546.1,RPTOR,RPTOR
XP_049335547.1,RPTOR,RPTOR
XP_049335549.1,RPTOR,RPTOR
XP_049335550.1,RPTOR,RPTOR
XP_049336102.1,RREB1A,RREB1A
XP_049336103.1,RREB1A,RREB1A
XP_049336104.1,RREB1A,RREB1A
XP_049336105.1,RREB1A,RREB1A
XP_049336106.1,RREB1A,RREB1A
XP_007254206.3,RRM1,RRM1
XP_049322031.1,RRM1,RRM1
XP_022541466.2,LOC103024314,LOC103024314
XP_007259436.3,RS1A,RS1A
XP_022530685.2,RUNX1,RUNX1
XP_007229779.2,RUNX2B,RUNX2B
XP_022542358.2,RUNX2B,RUNX2B
XP_049319511.1,RUNX2A,RUNX2B
XP_049323301.1,RXFP2B,RXFP2B
XP_049323302.1,RXFP2B,RXFP2B
XP_007230620.1,S100A10A,S100A10A
XP_015462897.1,S100A10A,S100A10A
XP_022529941.1,S100A10B,S100A10A
XP_022529942.1,S100A10B,S100A10A
XP_007255996.2,LOC103023101,LOC103023101
XP_007238354.1,S100B,S100B
XP_007238355.1,S100B,S100B
XP_007240171.3,S1PR1,S1PR1
XP_022522592.2,SART3,SART3
XP_007249046.2,SAT1B,SAT1B
XP_022519759.1,SAT1A.2,SAT1B
XP_015456589.1,LOC103038899,LOC103038899
XP_049323518.1,LOC103038899,LOC103038899
XP_049323519.1,LOC103038899,LOC103038899
XP_049323520.1,LOC103038899,LOC103038899
XP_049323521.1,LOC103038899,LOC103038899
XP_049323522.1,LOC103038899,LOC103038899
XP_049323523.1,LOC103038899,LOC103038899
XP_049323525.1,LOC103038899,LOC103038899
XP_049323526.1,LOC103038899,LOC103038899
XP_007227821.1,SATB2,SATB2
XP_007227822.1,SATB2,SATB2
XP_015458888.1,SATB2,SATB2
XP_007260941.3,SCARF1,SCARF1
XP_022542707.2,SCG3,SCG3
XP_007240876.1,SDC4,SDC4
XP_022522215.1,LOC111191469,LOC111191469
XP_049336613.1,LOC111191469,LOC111191469
XP_049341971.1,SEMA6A,SEMA6A
XP_049341972.1,SEMA6A,SEMA6A
XP_007232521.3,SERBP1B,SERBP1B
XP_049341254.1,LOC107197713,LOC107197713
XP_049341326.1,LOC107197708,LOC107197713
XP_007258244.1,LOC103035487,LOC103035487
XP_015456560.3,LOC103027725,LOC103035487
XP_022535518.2,LOC103027725,LOC103035487
XP_022535521.2,LOC103027725,LOC103035487
XP_022535526.2,LOC103027725,LOC103035487
XP_049320045.1,LOC103027725,LOC103035487
XP_049320049.1,LOC103027725,LOC103035487
XP_049321861.1,SERPINC1,SERPINC1
XP_049321862.1,SERPINC1,SERPINC1
XP_007248190.2,SERPINE1,SERPINE1
XP_007259651.3,SERPINF1,SERPINF1
XP_049322678.1,SERPINF1,SERPINF1
XP_007244010.3,SETBP1,SETBP1
XP_007256565.3,SETD2,SETD2
XP_049335935.1,SETDB1B,SETDB1B
XP_049335936.1,SETDB1B,SETDB1B
XP_049335937.1,SETDB1B,SETDB1B
XP_022534267.1,SF1,SF1
XP_007227828.1,SF3B1,SF3B1
XP_015461304.3,SFPQ,SFPQ
XP_015461305.3,SFPQ,SFPQ
XP_007238185.1,SFRP1A,SFRP1A
XP_022540524.2,SFRP5,SFRP1A
XP_049318733.1,SGK1,SGK1
XP_049318734.1,SGK1,SGK1
XP_049318735.1,SGK1,SGK1
XP_049318736.1,SGK1,SGK1
XP_049318737.1,SGK1,SGK1
XP_007228446.1,SH2D1AB,SH2D1AB
XP_007255106.3,SH3BP2,SH3BP2
XP_022536943.2,SH3BP2,SH3BP2
XP_022536944.2,SH3BP2,SH3BP2
XP_022536947.2,SH3BP2,SH3BP2
XP_022526007.2,SHBG,SHBG
XP_022529927.2,SHC1,SHC1
XP_015463627.3,SHOX2,SHOX2
XP_049339266.1,SI,SI
XP_007228297.3,SIGIRR,SIGIRR
XP_007228298.3,SIGIRR,SIGIRR
XP_022537127.2,SIM2,SIM2
XP_007238593.3,SIRT1,SIRT1
XP_007230412.1,SIVA1,SIVA1
XP_007256727.2,SIX1B,SIX1B
XP_007237005.3,SKIA,SKIA
XP_049341492.1,SKIA,SKIA
XP_015457079.3,SKILA,SKILA
XP_022533046.1,SLA2B,SLA2B
XP_022533047.1,SLA2B,SLA2B
XP_007228507.2,LOC103030345,LOC103030345
XP_007228508.2,LOC103030345,LOC103030345
XP_022528290.1,LOC103037734,SLC10A1
XP_022528291.1,LOC103037734,SLC10A1
XP_015464104.1,SLC10A2,SLC10A2
XP_007236445.3,SLC16A1B,SLC16A1B
XP_007236446.3,SLC16A1B,SLC16A1B
XP_007253408.1,LOC103032899,SLC16A1B
XP_007244303.2,SLC19A1,SLC19A1
XP_049337567.1,SLC1A4,SLC1A4
XP_007257867.3,SLC20A1B,SLC20A1B
XP_049340148.1,SLC22A2,SLC22A2
XP_007233986.3,LOC103025822,LOC103025822
XP_007260797.3,SLC22A6L,SLC22A6L
XP_007256742.1,SLC25A20,SLC25A20
XP_015463211.1,SLC25A20,SLC25A20
XP_007232355.4,SLC26A3.1,SLC26A3.1
XP_049329307.1,SLC26A3.2,SLC26A3.1
XP_049329308.1,SLC26A3.2,SLC26A3.1
XP_049329309.1,SLC26A3.2,SLC26A3.1
XP_007232333.3,LOC103029416,LOC103029416
