,Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,ID
963,MFSD2A,NP_001129965.1,"[('KAG9274965.1', 'MFSD2AB'), ('KAG9279747.1', 'MFSD2AB')]",964
964,MGAT5,NP_001358386.1,"[('KAG9261042.1', 'MGAT5')]",965
965,MGMT,NP_002403.3,"[('KAG9268229.1', 'MGMT')]",966
966,MIA,NP_001189482.1,"[('KAG9281996.1', 'MIA')]",967
967,MIF,NP_002406.1,"[('KAG9272222.1', 'MIF')]",968
968,MITF,NP_001341533.1,"[('KAG9269944.1', 'MITF')]",969
969,MLANA,NP_005502.1,"[('KAG9266135.1', 'MLANA')]",970
970,MLH1,NP_000240.1,"[('KAG9274816.1', 'MLH1')]",971
971,MLLT10,NP_001182555.1,"[('KAG9283271.1', 'MLLT10')]",972
972,MLLT3,NP_004520.2,"[('KAG9274192.1', 'MLLT3')]",973
973,MLYCD,NP_036345.2,"[('KAG9273079.1', 'MLYCD')]",974
974,MMACHC,NP_056321.2,"[('KAG9282730.1', 'MMACHC')]",975
975,MME,NP_009218.2,"[('KAG9273404.1', 'MME')]",976
976,MMP11,NP_005931.2,"[('KAG9266340.1', 'MMP11')]",977
977,MMP13,NP_002418.1,"[('KAG9264620.1', 'MMP13')]",978
978,MMP14,NP_004986.1,"[('KAG9273820.1', 'MMP14')]",979
979,MMP17,NP_057239.4,"[('KAG9266249.1', 'MMP17')]",980
980,MMP2,NP_004521.1,"[('KAG9260913.1', 'MMP2')]",981
981,MMP20,NP_004762.2,"[('KAG9265203.1', 'MMP20'), ('KAG9265204.1', 'MMP20')]",982
982,MMP9,NP_004985.2,"[('KAG9270760.1', 'MMP9')]",983
983,MPG,NP_001015052.1,"[('KAG9280086.1', 'MPG')]",984
984,MPL,NP_005364.1,"[('KAG9277286.1', 'MPL')]",985
985,MPO,NP_000241.1,"[('KAG9263346.1', 'MPO'), ('KAG9263347.1', 'MPO')]",986
986,MSH2,NP_001393566.1,"[('KAG9268001.1', 'MSH2')]",987
987,MSH6,NP_001393724.1,"[('KAG9275019.1', 'MSH6')]",988
988,MSL1,NP_001352848.1,"[('KAG9267800.1', 'KAG9267800.1')]",989
989,MSLN,NP_037536.2,"[('KAG9262903.1', 'MSLNL')]",990
990,MSX1,NP_002439.2,"[('KAG9263746.1', 'KAG9263746.1')]",991
991,MSX2,XP_054208630.1,"[('KAG9265974.1', 'MSXD'), ('KAG9281230.1', 'MSX2')]",992
992,MTA1,XP_054232932.1,"[('KAG9268512.1', 'MTA1')]",993
993,MTA2,NP_004730.2,"[('KAG9274144.1', 'MTA2')]",994
994,MTA3,NP_001317371.1,"[('KAG9268012.1', 'MTA3')]",995
995,MTF1,NP_005946.2,"[('KAG9276449.1', 'MTF1')]",996
996,MTF2,NP_031384.1,"[('KAG9278835.1', 'MTF2')]",997
997,MTTP,NP_000244.2,"[('KAG9259723.1', 'MTTP')]",998
998,MVP,NP_059447.2,"[('KAG9264429.1', 'MVP')]",999
999,MXD1,NP_002348.1,"[('KAG9262057.1', 'MXD1')]",1000
1000,MXD4,NP_006445.1,"[('KAG9275773.1', 'MXD4')]",1001
1001,MXI1,NP_569157.2,"[('KAG9261139.1', 'MXI1')]",1002
1002,MYB,NP_001123645.1,"[('KAG9269798.1', 'MYB')]",1003
1003,MYBBP1A,NP_001099008.1,"[('KAG9261613.1', 'MYBBP1A')]",1004
1004,MYBL1,NP_001281211.1,"[('KAG9283384.1', 'MYBL1')]",1005
1005,MYBL2,NP_002457.1,"[('KAG9260296.1', 'MYBL2')]",1006
1006,MYC,NP_002458.2,"[('KAG9273957.1', 'MYCB'), ('KAG9283494.1', 'MYC')]",1007
1007,MYCBP,NP_036465.2,"[('KAG9281474.1', 'MYCBP')]",1008
1008,MYD88,NP_001166038.2,"[('KAG9283297.1', 'MYD88')]",1009
1009,MYEF2,XP_054234103.1,"[('KAG9273481.1', 'MYEF2')]",1010
1010,MYF6,NP_002460.1,"[('KAG9280490.1', 'MYF6')]",1011
1011,MYH11,NP_002465.1,"[('KAG9277348.1', 'MYH11')]",1012
1012,MYH9,NP_002464.1,"[('KAG9279271.1', 'MYH9')]",1013
1013,MYL7,NP_067046.1,"[('KAG9270494.1', 'MYL7')]",1014
1014,MYL9,NP_006088.2,"[('KAG9269254.1', 'MYL9'), ('KAG9273881.1', 'MYL12A'), ('KAG9274059.1', 'MYL12A'), ('KAG9277077.1', 'MYL9')]",1015
1015,MYOCD,NP_001139784.1,"[('KAG9267751.1', 'MYOCD')]",1016
1016,MYOD1,NP_002469.2,"[('KAG9281115.1', 'MYOD1')]",1017
1017,MYOG,NP_002470.2,"[('KAG9260512.1', 'MYOG')]",1018
1018,NAB1,NP_001308242.1,"[('KAG9271710.1', 'NAB1')]",1019
1019,NAB2,NP_005958.1,"[('KAG9260384.1', 'NAB2')]",1020
1020,NAMPT,XP_054212959.1,"[('KAG9280125.1', 'NAMPT')]",1021
1021,NAT1,NP_001153647.1,"[('KAG9260935.1', 'PNAT10'), ('KAG9260936.1', 'PNAT10'), ('KAG9260937.1', 'PNAT10')]",1022
1022,NBN,NP_002476.2,"[('KAG9275893.1', 'NBN')]",1023
1023,NCAM1,NP_001229536.1,"[('KAG9265633.1', 'NCAM1')]",1024
1024,NCBP1,NP_002477.1,"[('KAG9281159.1', 'NCBP1')]",1025
1025,NCF1,NP_000256.4,"[('KAG9282050.1', 'NCF1')]",1026
1026,NCL,NP_005372.2,"[('KAG9266907.1', 'NCL')]",1027
1027,NCOA1,NP_003734.3,"[('KAG9282595.1', 'NCOA1')]",1028
1028,NCOA3,NP_001167559.1,"[('KAG9269872.1', 'NCOA3')]",1029
1029,NCOA4,NP_001138733.1,"[('KAG9275098.1', 'NCOA4')]",1030
1030,NCOA6,XP_054179240.1,"[('KAG9269890.1', 'NCOA6')]",1031
1031,NCOR1,NP_006302.2,"[('KAG9281684.1', 'NCOR1')]",1032
1032,NCOR2,NP_001070729.2,"[('KAG9270507.1', 'NCOR2')]",1033
1033,NDC80,NP_006092.1,"[('KAG9268785.1', 'KAG9268785.1')]",1034
1034,NDRG1,NP_001361775.1,"[('KAG9279773.1', 'NDRG1')]",1035
1035,NDUFV1,NP_009034.2,"[('KAG9276284.1', 'NDUFV1'), ('KAG9279397.1', 'NDUFV1')]",1036
1036,NDUFV2,NP_066552.2,"[('KAG9278615.1', 'NDUFV2')]",1037
1037,NEFL,NP_006149.2,"[('KAG9265503.1', 'NEFL')]",1038
1038,NEIL1,NP_001243481.1,"[('KAG9281019.1', 'NEIL1')]",1039
1039,NELFB,NP_056271.3,"[('KAG9261928.1', 'NELFB')]",1040
1040,NELL2,NP_001138582.1,"[('KAG9280619.1', 'NEL'), ('KAG9280873.1', 'NELL2')]",1041
1041,NEUROD1,NP_002491.3,"[('KAG9271820.1', 'NEUROD1')]",1042
1042,NEUROG3,XP_054221941.1,"[('KAG9272521.1', 'NEUROG1')]",1043
1043,NF1,NP_001035957.1,"[('KAG9263087.1', 'NF1'), ('KAG9265119.1', 'NF1')]",1044
1044,NFAT5,NP_619727.2,"[('KAG9267144.1', 'NFAT5'), ('KAG9280907.1', 'NFAT5')]",1045
1045,NFATC1,NP_001265598.1,"[('KAG9278471.1', 'NFATC1'), ('KAG9278930.1', 'NFATC1')]",1046
1046,NFATC2,NP_001245221.1,"[('KAG9269120.1', 'NFATC2')]",1047
1047,NFATC3,NP_775188.1,"[('KAG9260896.1', 'NFATC3')]",1048
1048,NFE2L1,XP_054172242.1,"[('KAG9267843.1', 'NFE2L1')]",1049
1049,NFIA,NP_001138983.1,"[('KAG9266619.1', 'NFIA')]",1050
1050,NFIL3,XP_054218973.1,"[('KAG9263495.1', 'NFIL3')]",1051
1051,NFKB2,NP_001309863.1,"[('KAG9275553.1', 'NFKB2')]",1052
1052,NFKBIA,NP_065390.1,"[('KAG9283215.1', 'NFKBIA')]",1053
1053,NFKBIB,NP_002494.2,"[('KAG9282144.1', 'NFKBIB')]",1054
1054,NFRKB,NP_006156.2,"[('KAG9265651.1', 'NFRKB')]",1055
1055,NFYA,NP_002496.1,"[('KAG9270773.1', 'NFYA')]",1056
1056,NGF,XP_054192764.1,"[('KAG9277043.1', 'NGF')]",1057
1057,NGFR,NP_002498.1,"[('KAG9267599.1', 'NGFR')]",1058
1058,NHLH2,NP_001104531.1,"[('KAG9262412.1', 'NHLH1'), ('KAG9271035.1', 'NHLH1')]",1059
1059,NKX2-1,NP_001073136.1,"[('KAG9268519.1', 'NKX2-1')]",1060
1060,NKX2-2,XP_054179432.1,"[('KAG9268603.1', 'NKX2.2A')]",1061
1061,NKX2-3,NP_660328.2,"[('KAG9275311.1', 'NKX2-3')]",1062
1062,NKX2-5,NP_004378.1,"[('KAG9281234.1', 'NKX-2.5')]",1063
1063,NKX3-1,NP_001243268.1,"[('KAG9270430.1', 'NKX3-1')]",1064
1064,NKX6-1,NP_006159.2,"[('KAG9265506.1', 'NKX6-1')]",1065
1065,NLK,NP_057315.3,"[('KAG9264901.1', 'NLK')]",1066
1066,NME1,NP_937818.1,"[('KAG9268073.1', 'NME2')]",1067
1067,NME3,NP_002504.2,"[('KAG9264280.1', 'NME3')]",1068
1068,NMNAT2,NP_055854.1,"[('KAG9273831.1', 'NMNAT2')]",1069
1069,NOD1,XP_054213050.1,"[('KAG9259577.1', 'NOD1'), ('KAG9283911.1', 'NOD1')]",1070
1070,NOD2,NP_071445.1,"[('KAG9260926.1', 'NOD2')]",1071
1071,NODAL,NP_060525.3,"[('KAG9267480.1', 'KAG9267480.1')]",1072
1072,NONO,NP_001138880.1,"[('KAG9282173.1', 'NONO')]",1073
1073,NOS1,NP_000611.1,"[('KAG9261998.1', 'NOS1')]",1074
1074,NOS2,NP_000616.3,"[('KAG9264903.1', 'NOS2'), ('KAG9264904.1', 'NOS2')]",1075
1075,NOTCH1,NP_060087.3,"[('KAG9261813.1', 'KAG9261813.1')]",1076
1076,NOTCH3,XP_054177079.1,"[('KAG9278989.1', 'KAG9278989.1')]",1077
1077,NOTUM,NP_848588.3,"[('KAG9263964.1', 'NOTUM1A'), ('KAG9267022.1', 'NOTUM1A')]",1078
1078,NOX5,NP_078781.3,"[('KAG9280797.1', 'NOX5')]",1079
1079,NPAS2,XP_054198252.1,"[('KAG9282177.1', 'CLOCK')]",1080
1080,NPAS3,XP_054232535.1,"[('KAG9268635.1', 'NPAS3')]",1081
1081,NPAT,NP_002510.2,"[('KAG9265202.1', 'NPAT')]",1082
1082,NPHS1,NP_004637.1,"[('KAG9264674.1', 'NPHS1')]",1083
1083,NPM1,NP_002511.1,"[('KAG9263156.1', 'NPM1')]",1084
1084,NPY,NP_000896.1,"[('KAG9280045.1', 'NPY')]",1085
1085,NR0B1,NP_000466.2,"[('KAG9261013.1', 'NR0B1')]",1086
1086,NR0B2,NP_068804.1,"[('KAG9259576.1', 'NR0B2'), ('KAG9283910.1', 'NR0B2')]",1087
1087,NR1D1,NP_068370.1,"[('KAG9264400.1', 'NR1D1')]",1088
1088,NR1H3,NP_001238863.1,"[('KAG9260845.1', 'NR1H3')]",1089
1089,NR1H4,XP_054229928.1,"[('KAG9273109.1', 'NR1H4')]",1090
1090,NR1I2,NP_071285.1,"[('KAG9271692.1', 'NR1I2')]",1091
1091,NR2C2,XP_054203686.1,"[('KAG9280449.1', 'NR2C1-B')]",1092
1092,NR2E3,NP_055064.1,"[('KAG9281027.1', 'NR2E3')]",1093
1093,NR2F1,NP_005645.1,"[('KAG9261883.1', 'NR2F1A')]",1094
1094,NR2F6,NP_005225.2,"[('KAG9266742.1', 'NR2F6')]",1095
1095,NR4A1,XP_054227878.1,"[('KAG9260392.1', 'NR4A1'), ('KAG9269814.1', 'NR4A1')]",1096
1096,NR4A3,NP_775292.1,"[('KAG9283607.1', 'NR4A3')]",1097
1097,NR5A2,NP_995582.1,"[('KAG9266799.1', 'NR5A2')]",1098
1098,NRAS,NP_002515.1,"[('KAG9270012.1', 'NRAS')]",1099
1099,NRCAM,XP_054214280.1,"[('KAG9280630.1', 'NRCAM')]",1100
1100,NRF1,NP_001280092.1,"[('KAG9280525.1', 'NRF1')]",1101
1101,NRIP1,XP_054180827.1,"[('KAG9263097.1', 'NRIP1')]",1102
1102,NT5E,NP_002517.1,"[('KAG9282448.1', 'NT5E')]",1103
1103,NTF3,NP_001096124.1,"[('KAG9280366.1', 'NTF3')]",1104
1104,NTRK1,NP_001007793.1,"[('KAG9283699.1', 'NTRK1')]",1105
1105,NTRK3,NP_001362741.1,"[('KAG9266978.1', 'NTRK3'), ('KAG9272051.1', 'NTRK3')]",1106
1106,NTS,NP_006174.1,"[('KAG9273124.1', 'NTS')]",1107
1107,NUCB1,NP_006175.2,"[('KAG9264089.1', 'NUCB1')]",1108
1108,OCLN,XP_054207355.1,"[('KAG9262957.1', 'OCLN')]",1109
1109,ODC1,NP_002530.1,"[('KAG9268815.1', 'ODC1')]",1110
1110,OGG1,NP_058214.1,"[('KAG9270299.1', 'OGG1')]",1111
1111,OGN,NP_077727.3,"[('KAG9260343.1', 'OGN'), ('KAG9269590.1', 'OGN')]",1112
1112,OLFM4,NP_006409.3,"[('KAG9268801.1', 'OLFM4'), ('KAG9268802.1', 'OLFM4')]",1113
1113,OLIG2,NP_005797.1,"[('KAG9271044.1', 'OLIG2')]",1114
1114,ONECUT1,NP_004489.1,"[('KAG9273457.1', 'ONECUT1')]",1115
1115,ONECUT2,NP_004843.2,"[('KAG9266362.1', 'ONECUT2')]",1116
1116,OPTN,NP_068815.2,"[('KAG9280205.1', 'OPTN')]",1117
1117,ORMDL3,NP_001307731.1,"[('KAG9268066.1', 'ORMDL3')]",1118
1118,OTC,NP_001394021.1,"[('KAG9271009.1', 'OTC')]",1119
1119,OTX1,NP_055377.1,"[('KAG9262627.1', 'OTX1B')]",1120
1120,OTX2,NP_758840.1,"[('KAG9265347.1', 'OTX5-A'), ('KAG9268565.1', 'OTX2')]",1121
1121,OXT,XP_054179442.1,"[('KAG9270642.1', 'KAG9270642.1'), ('KAG9281625.1', 'KAG9281625.1'), ('KAG9281896.1', 'KAG9281896.1')]",1122
1122,OXTR,NP_001341585.1,"[('KAG9277111.1', 'KAG9277111.1')]",1123
1123,P2RY10,NP_001311154.1,"[('KAG9271913.1', 'P2RY10')]",1124
1124,PA2G4,NP_006182.2,"[('KAG9269096.1', 'PA2G4'), ('KAG9277051.1', 'PA2G4')]",1125
1125,PANK2,NP_705902.2,"[('KAG9275211.1', 'PANK2')]",1126
1126,PAPSS2,NP_001015880.1,"[('KAG9267701.1', 'PAPSS2')]",1127
1127,PARG,NP_003622.2,"[('KAG9275374.1', 'PARG')]",1128
1128,PARP1,NP_001609.2,"[('KAG9283031.1', 'PARP1')]",1129
1129,PAWR,NP_001341661.1,"[('KAG9280493.1', 'PAWR')]",1130
1130,PAX1,NP_006183.2,"[('KAG9268602.1', 'PAX1')]",1131
1131,PAX2,NP_001291498.1,"[('KAG9267230.1', 'PAX2A'), ('KAG9275365.1', 'PAX2-A')]",1132
1132,PAX3,NP_852124.1,"[('KAG9278591.1', 'PAX3-A')]",1133
1133,PAX4,NP_001353040.1,"[('KAG9280634.1', 'PAX4')]",1134
1134,PAX8,NP_003457.1,"[('KAG9281877.1', 'PAX8')]",1135
1135,PBK,NP_001349969.1,"[('KAG9283079.1', 'PBK')]",1136
1136,PC,NP_071504.2,"[('KAG9265858.1', 'PC'), ('KAG9274383.1', 'PC')]",1137
1137,PCK1,NP_002582.3,"[('KAG9277848.1', 'PCK1')]",1138
1138,PCNA,NP_872590.1,"[('KAG9263395.1', 'PCNA')]",1139
1139,PCSK1,NP_000430.3,"[('KAG9266302.1', 'PCSK1')]",1140
1140,PCSK2,NP_002585.2,"[('KAG9274835.1', 'PCSK2')]",1141
1141,PCSK9,XP_054191774.1,"[('KAG9282686.1', 'PCSK9')]",1142
1142,PCYT1A,NP_005008.2,"[('KAG9273660.1', 'PCYT1A')]",1143
1143,PDCD11,XP_054221245.1,"[('KAG9262427.1', 'KAG9262427.1')]",1144
1144,PDCD4,NP_055271.2,"[('KAG9261143.1', 'PDCD4')]",1145
1145,PDCD5,NP_004699.1,"[('KAG9272956.1', 'PDCD5')]",1146
1146,PDE5A,NP_001074.2,"[('KAG9274094.1', 'PDE5A')]",1147
1147,PDE7A,NP_001229247.1,"[('KAG9283380.1', 'PDE7A')]",1148
1148,PDGFA,NP_001382294.1,"[('KAG9261137.1', 'PDGFA')]",1149
1149,PDGFC,NP_057289.1,"[('KAG9272333.1', 'PDGFC')]",1150
1150,PDGFRA,NP_001334759.1,"[('KAG9282764.1', 'PDGFRA')]",1151
1151,PDGFRB,NP_002600.1,"[('KAG9281199.1', 'PDGFRB')]",1152
1152,PDHA1,NP_001166925.1,"[('KAG9281540.1', 'PDHA1'), ('KAG9283373.1', 'PDHA1')]",1153
1153,PDHX,NP_003468.2,"[('KAG9281080.1', 'PDHX')]",1154
1154,PDIA2,NP_006840.2,"[('KAG9262127.1', 'P4HB')]",1155
1155,PDIA6,NP_001269634.1,"[('KAG9268818.1', 'PDIA6'), ('KAG9282913.1', 'PDIA6')]",1156
1156,PDK1,NP_001265478.1,"[('KAG9271455.1', 'PDK1')]",1157
1157,PDK2,NP_002602.2,"[('KAG9267834.1', 'PDK2'), ('KAG9279800.1', 'PDK2')]",1158
1158,PDK4,NP_002603.1,"[('KAG9279800.1', 'PDK2')]",1159
1159,PDX1,NP_000200.1,"[('KAG9283344.1', 'PDX1')]",1160
1160,PEA15,XP_054195371.1,"[('KAG9260047.1', 'PEA15')]",1161
1161,PEBP1,NP_002558.1,"[('KAG9262071.1', 'PEBP1')]",1162
1162,PECAM1,XP_054172416.1,"[('KAG9277424.1', 'PECAM1')]",1163
1163,PELO,NP_057030.3,"[('KAG9267267.1', 'KAG9267267.1')]",1164
1164,PELP1,NP_055204.4,"[('KAG9274272.1', 'PELP1')]",1165
1165,PENK,NP_001129162.1,"[('KAG9274042.1', 'PENK')]",1166
1166,PER1,NP_002607.2,"[('KAG9274369.1', 'KAG9274369.1')]",1167
1167,PER2,NP_073728.1,"[('KAG9278600.1', 'KAG9278600.1')]",1168
1168,PER3,NP_001364204.1,"[('KAG9260254.1', 'KAG9260254.1')]",1169
1169,PERP,NP_071404.2,"[('KAG9275060.1', 'PERP')]",1170
1170,PFDN4,XP_054179482.1,"[('KAG9269114.1', 'PFDN4')]",1171
1171,PFKFB3,XP_054222049.1,"[('KAG9280456.1', 'PFKFB3')]",1172
1172,PFKP,NP_001397809.1,"[('KAG9276745.1', 'PFKP'), ('KAG9278271.1', 'PFKP')]",1173
1173,PGA5,NP_055039.1,"[('KAG9268068.1', 'PGA'), ('KAG9270763.1', 'KAG9270763.1'), ('KAG9270764.1', 'KAG9270764.1')]",1174
1174,PGK1,NP_000282.1,"[('KAG9265883.1', 'PGK1')]",1175
1175,PGLYRP2,NP_443122.3,"[('KAG9264501.1', 'PGLYRP2')]",1176
1176,PHF10,XP_054211755.1,"[('KAG9275080.1', 'PHF10')]",1177
1177,PHF8,XP_054182699.1,"[('KAG9269764.1', 'PHF8')]",1178
1178,PHOX2A,NP_005160.2,"[('KAG9265306.1', 'PHOX2A')]",1179
1179,PHOX2B,NP_003915.2,"[('KAG9272157.1', 'PHOX2B')]",1180
1180,PIAS1,NP_057250.1,"[('KAG9273197.1', 'PIAS1')]",1181
1181,PIAS2,NP_004662.2,"[('KAG9261681.1', 'PIAS2')]",1182
1182,PIAS4,NP_056981.2,"[('KAG9266864.1', 'PIAS4A')]",1183
1183,PIK3CA,XP_054202817.1,"[('KAG9266440.1', 'PIK3CA')]",1184
1184,PIK3R3,NP_001290357.1,"[('KAG9259460.1', 'PIK3R3'), ('KAG9269200.1', 'PIK3R3')]",1185
1185,PIM1,NP_001230115.1,"[('KAG9270022.1', 'PIM1')]",1186
1186,PIN1,NP_006212.1,"[('KAG9262858.1', 'PIN1')]",1187
1187,PIP5K1C,XP_054176368.1,"[('KAG9266606.1', 'PIP5K1C'), ('KAG9278678.1', 'PIP5K1C')]",1188
1188,PIR,NP_003653.1,"[('KAG9261024.1', 'PIR')]",1189
1189,PITX1,XP_054208805.1,"[('KAG9266181.1', 'PITX1')]",1190
1190,PITX2,NP_700476.1,"[('KAG9275287.1', 'PITX3')]",1191
1191,PITX3,XP_054222065.1,"[('KAG9275287.1', 'PITX3')]",1192
1192,PKLR,NP_000289.1,"[('KAG9276287.1', 'PKM')]",1193
1193,PKM,XP_054234161.1,"[('KAG9273542.1', 'PKM')]",1194
1194,PKNOX1,XP_054180526.1,"[('KAG9262457.1', 'PKNOX1'), ('KAG9271679.1', 'PKNOX1')]",1195
1195,PKP3,NP_001289958.1,"[('KAG9281029.1', 'PKP3')]",1196
1196,PLAA,NP_001308475.1,"[('KAG9274357.1', 'PLAA')]",1197
1197,PLAG1,NP_002646.2,"[('KAG9274045.1', 'PLAG1')]",1198
1198,PLAGL2,XP_054179485.1,"[('KAG9269504.1', 'PLAGL2')]",1199
1199,PLAU,NP_002649.2,"[('KAG9275434.1', 'PLAU')]",1200
1200,PLB1,NP_001164056.1,"[('KAG9283159.1', 'PLB1')]",1201
1201,PLD1,NP_001123553.1,"[('KAG9264706.1', 'PLD1'), ('KAG9283456.1', 'PLD1')]",1202
1202,PLG,NP_000292.1,"[('KAG9283045.1', 'PLG')]",1203
1203,PLIN2,NP_001113.2,"[('KAG9274212.1', 'PLIN2')]",1204
1204,PLK1,NP_005021.2,"[('KAG9262265.1', 'PLK1')]",1205
1205,PLK3,NP_004064.2,"[('KAG9273620.1', 'PLK3')]",1206
1206,PLK4,NP_055079.3,"[('KAG9268554.1', 'PLK4')]",1207
1207,PLOD1,NP_001303249.1,"[('KAG9270328.1', 'PLOD1')]",1208
1208,PLRG1,NP_001188493.1,"[('KAG9259846.1', 'PLRG1')]",1209
1209,PLSCR1,NP_001392962.1,"[('KAG9273724.1', 'PLSCR1')]",1210
1210,PLXNA1,NP_115618.3,"[('KAG9269155.1', 'PLXNA1'), ('KAG9277072.1', 'PLXNA1')]",1211
1211,PMP22,NP_696996.1,"[('KAG9267439.1', 'PMP22')]",1212
1212,PNOC,XP_054216670.1,"[('KAG9282656.1', 'PNOC')]",1213
1213,PNRC1,NP_006804.1,"[('KAG9282442.1', 'PNRC1')]",1214
1214,PNRC2,NP_060231.1,"[('KAG9278346.1', 'PNRC2')]",1215
1215,POLB,XP_054216680.1,"[('KAG9269958.1', 'POLB')]",1216
1216,POLD1,NP_001295561.1,"[('KAG9264263.1', 'POLD1')]",1217
1217,POLD2,XP_054214434.1,"[('KAG9270544.1', 'POLD2')]",1218
1218,POLH,NP_006493.1,"[('KAG9274838.1', 'POLH')]",1219
1219,POLK,NP_001382826.1,"[('KAG9261767.1', 'POLK')]",1220
1220,POLR1A,NP_056240.2,"[('KAG9272143.1', 'POLR1A')]",1221
1221,POLR3D,NP_001713.2,"[('KAG9267302.1', 'POLR3D')]",1222
1222,POMGNT1,NP_001230695.2,"[('KAG9277289.1', 'POMGNT1')]",1223
1223,PON2,XP_054214449.1,"[('KAG9275911.1', 'PON2')]",1224
1224,POR,NP_001369584.2,"[('KAG9278546.1', 'POR')]",1225
1225,POU2AF1,NP_006226.2,"[('KAG9265376.1', 'POU2AF1')]",1226
1226,POU2F1,XP_054193106.1,"[('KAG9262340.1', 'POU2F1')]",1227
1227,POU2F3,NP_001231611.1,"[('KAG9282017.1', 'POU2F3')]",1228
1228,POU3F1,NP_002690.3,"[('KAG9276400.1', 'POU3F1')]",1229
1229,POU3F2,NP_005595.2,"[('KAG9280551.1', 'POU3F2')]",1230
1230,POU3F4,NP_000298.3,"[('KAG9271924.1', 'POU3F4')]",1231
1231,POU4F1,NP_006228.3,"[('KAG9277807.1', 'POU4F1')]",1232
1232,POU4F2,NP_004566.2,"[('KAG9275698.1', 'POU4F2')]",1233
1233,PPARA,NP_001349802.1,"[('KAG9280829.1', 'PPARA')]",1234
1234,PPARD,NP_001165290.1,"[('KAG9260753.1', 'PPARD'), ('KAG9270741.1', 'PPARD')]",1235
1235,PPARG,NP_056953.2,"[('KAG9260361.1', 'PPARG')]",1236
1236,PPIG,XP_054200604.1,"[('KAG9277825.1', 'PPIG')]",1237
1237,PPL,NP_002696.4,"[('KAG9264011.1', 'PPL')]",1238
1238,PPM1D,NP_003611.1,"[('KAG9281824.1', 'PPM1D')]",1239
1239,PPP1R3C,NP_005389.1,"[('KAG9267719.1', 'PPP1R3CB')]",1240
1240,PPP2CA,NP_002706.1,"[('KAG9263530.1', 'PPP2CB'), ('KAG9266380.1', 'PPP2CA'), ('KAG9281303.1', 'PPP2CA')]",1241
1241,PRDM1,NP_001189.2,"[('KAG9278477.1', 'PRDM1')]",1242
1242,PRDM14,NP_078780.1,"[('KAG9283228.1', 'PRDM14')]",1243
1243,PRDX3,NP_006784.1,"[('KAG9275519.1', 'PRDX3')]",1244
1244,PRDX5,NP_036226.2,"[('KAG9265850.1', 'PRDX5')]",1245
1245,PRF1,NP_001076585.1,"[('KAG9264106.1', 'PRF1'), ('KAG9264107.1', 'PRF1'), ('KAG9264108.1', 'PRF1')]",1246
1246,PRG3,NP_006084.2,"[('KAG9278087.1', 'BCAN')]",1247
1247,PRKAB1,NP_006244.2,"[('KAG9263307.1', 'PRKAB1')]",1248
1248,PRKCA,NP_002728.2,"[('KAG9264576.1', 'PRKCA'), ('KAG9277469.1', 'PRKCA')]",1249
1249,PRKCB,NP_997700.1,"[('KAG9262272.1', 'PRKCBB'), ('KAG9263982.1', 'PRKCBB')]",1250
1250,PRKCE,NP_005391.1,"[('KAG9268018.1', 'PRKCE'), ('KAG9275129.1', 'PRKCE')]",1251
1251,PRL,XP_054211907.1,"[('KAG9280616.1', 'PRL'), ('KAG9280874.1', 'PRL')]",1252
1252,PRMT1,NP_001527.3,"[('KAG9264147.1', 'PRMT1')]",1253
1253,PROC,XP_054199007.1,"[('KAG9278800.1', 'PROC')]",1254
1254,PRODH,NP_057419.5,"[('KAG9266039.1', 'PRODH')]",1255
1255,PROS1,NP_000304.2,"[('KAG9262318.1', 'PROS1')]",1256
1256,PROX1,XP_054193703.1,"[('KAG9282373.1', 'PROX1')]",1257
1257,PRRX1,NP_073207.1,"[('KAG9264769.1', 'PRRX1'), ('KAG9282662.1', 'PRRX1')]",1258
1258,PRSS8,NP_002764.1,"[('KAG9264123.1', 'PRSS27'), ('KAG9267409.1', 'PRSS8')]",1259
1259,PSEN1,XP_054232388.1,"[('KAG9268826.1', 'PSEN1')]",1260
1260,PSEN2,NP_000438.2,"[('KAG9262632.1', 'PSEN2')]",1261
1261,PSIP1,NP_001121689.1,"[('KAG9275749.1', 'PSIP1')]",1262
1262,PSMB5,NP_002788.1,"[('KAG9273806.1', 'PSMB5')]",1263
1263,PSMB9,NP_002791.1,"[('KAG9279320.1', 'PSMB9')]",1264
1264,PSMC5,NP_002796.4,"[('KAG9267596.1', 'PSMC5')]",1265
1265,PSMD11,NP_002806.2,"[('KAG9267831.1', 'PSMD11B')]",1266
1266,PSMD3,NP_002800.2,"[('KAG9279496.1', 'PSMD3')]",1267
1267,PTAFR,NP_001158193.1,"[('KAG9268245.1', 'PTAFR')]",1268
1268,PTBP1,NP_002810.1,"[('KAG9266713.1', 'PTBP1')]",1269
1269,PTEN,NP_001291646.4,"[('KAG9267703.1', 'PTEN'), ('KAG9268398.1', 'PTEN')]",1270
1270,PTF1A,NP_835455.1,"[('KAG9278404.1', 'PTF1A')]",1271
1271,PTGDR2,NP_004769.2,"[('KAG9275571.1', 'PTGDR2')]",1272
1272,PTGDS,NP_000945.3,"[('KAG9263264.1', 'PTGDS')]",1273
1273,PTGER2,NP_000947.2,"[('KAG9283186.1', 'PTGER2')]",1274
