,Ast,a,a2,Mus,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
61971,Astyanax_mexicanus,XP_022532865.2,SENP1,Mus_musculus,NP_659100.1,SENP1,6.27e-134,478.0,3.3799999999999997e-134,478.0
27434,Astyanax_mexicanus,XP_007255281.3,SENP6A,Mus_musculus,NP_001298039.1,SENP6,9.749999999999999e-190,664.0,6.139999999999999e-190,664.0
42471,Astyanax_mexicanus,XP_022521355.2,SENP7,Mus_musculus,XP_030105091.1,SENP7,2.7e-98,360.0,1.55e-98,360.0
3994,Astyanax_mexicanus,XP_007231913.1,SENP8,Mus_musculus,NP_001165539.1,SENP8,1.45e-74,279.0,9.39e-75,279.0
5748,Astyanax_mexicanus,XP_007233900.1,SEPHS1,Mus_musculus,NP_001349636.1,SEPHS1,4.2999999999999996e-219,760.0,2.6699999999999998e-219,760.0
137725,Astyanax_mexicanus,XP_049342307.1,SEPHS3,Mus_musculus,NP_033292.2,SEPHS2,3.6799999999999997e-168,591.0,2.3e-168,591.0
27378,Astyanax_mexicanus,XP_007255246.3,SEPSECS,Mus_musculus,NP_766078.1,SEPSECS,8.73e-215,746.0,5.62e-215,746.0
42533,Astyanax_mexicanus,XP_022521404.1,SEPTIN10,Mus_musculus,XP_017176467.1,SEPTIN11,4.5700000000000006e-163,574.0,2.92e-163,574.0
14607,Astyanax_mexicanus,XP_007245143.1,SEPTIN2,Mus_musculus,NP_001153189.1,SEPTIN2,1.1299999999999999e-176,619.0,6.85e-177,619.0
57724,Astyanax_mexicanus,XP_022530392.2,SEPTIN3,Mus_musculus,NP_001355575.1,SEPTIN3,3.36e-162,571.0,1.79e-162,571.0
10389,Astyanax_mexicanus,XP_007239482.2,SEPTIN4B,Mus_musculus,NP_001348865.1,SEPTIN4,5.4300000000000004e-194,677.0,3.0200000000000003e-194,677.0
17258,Astyanax_mexicanus,XP_007247255.1,SEPTIN5A,Mus_musculus,NP_998779.2,SEPTIN5,4.1099999999999995e-188,657.0,2.5499999999999997e-188,657.0
95515,Astyanax_mexicanus,XP_049324997.1,SEPTIN5B,Mus_musculus,NP_998779.2,SEPTIN5,1.68e-184,645.0,1.0400000000000001e-184,645.0
73983,Astyanax_mexicanus,XP_022540020.1,SEPTIN6,Mus_musculus,NP_001170795.1,SEPTIN6,3.43e-202,704.0,2.13e-202,704.0
113881,Astyanax_mexicanus,XP_049331882.1,SEPTIN7A,Mus_musculus,NP_001192296.1,SEPTIN7,1.41e-201,702.0,8.55e-202,702.0
66011,Astyanax_mexicanus,XP_022535608.2,SEPTIN7B,Mus_musculus,NP_001192296.1,SEPTIN7,1.1e-200,699.0,6.84e-201,699.0
17099,Astyanax_mexicanus,XP_007247102.3,SEPTIN8A,Mus_musculus,XP_006532696.1,SEPTIN8,9.36e-203,706.0,5.92e-203,706.0
52662,Astyanax_mexicanus,XP_022527647.1,SEPTIN9A,Mus_musculus,NP_001106959.1,SEPTIN9,1.3e-162,573.0,7.690000000000001e-163,573.0
29512,Astyanax_mexicanus,XP_007257179.2,SEPTIN9B,Mus_musculus,XP_006533807.1,SEPTIN9,1.26e-156,553.0,7.91e-157,553.0
25786,Astyanax_mexicanus,XP_007253961.2,SERAC1,Mus_musculus,NP_001104487.1,SERAC1,3.11e-243,841.0,1.84e-243,841.0
4526,Astyanax_mexicanus,XP_007232521.3,SERBP1B,Mus_musculus,NP_001107038.1,SERBP1,1.2299999999999999e-104,380.0,6.4700000000000006e-105,380.0
26540,Astyanax_mexicanus,XP_007254546.1,SERF2A,Mus_musculus,NP_035484.1,SERF2,8.7e-15,78.6,5.32e-15,78.6
6984,Astyanax_mexicanus,XP_007235235.3,SERGEF,Mus_musculus,NP_038817.1,SERGEF,1.64e-112,406.0,1.16e-112,406.0
25029,Astyanax_mexicanus,XP_007253197.3,SERHL,Mus_musculus,NP_075964.1,SERHL,2.73e-47,189.0,1.64e-47,189.0
27618,Astyanax_mexicanus,XP_007255455.3,SERINC1,Mus_musculus,NP_062734.1,SERINC1,8.440000000000001e-212,736.0,5.17e-212,736.0
5416,Astyanax_mexicanus,XP_007233648.3,SERINC2,Mus_musculus,NP_766290.2,SERINC2,1.73e-149,529.0,1.06e-149,529.0
23360,Astyanax_mexicanus,XP_007251819.2,SERINC2L,Mus_musculus,NP_766290.2,SERINC2,8.6e-150,530.0,5.28e-150,530.0
41952,Astyanax_mexicanus,XP_022520993.1,SERINC4,Mus_musculus,NP_001020542.1,SERINC4,6.98e-130,464.0,4.26e-130,464.0
12886,Astyanax_mexicanus,XP_007244007.3,SERINC5,Mus_musculus,NP_766176.1,SERINC5,5.3e-154,544.0,3.3e-154,544.0
30348,Astyanax_mexicanus,XP_007257826.1,SERP1,Mus_musculus,NP_109610.1,SERP1,2.64e-26,117.0,1.64e-26,117.0
23338,Astyanax_mexicanus,XP_007251789.1,SERP2,Mus_musculus,NP_001153798.1,SERP2,6.349999999999999e-30,129.0,3.94e-30,129.0
29965,Astyanax_mexicanus,XP_007257439.1,SERPINA10B,Mus_musculus,NP_659083.2,SERPINA10,1.76e-72,273.0,1.22e-72,273.0
86210,Astyanax_mexicanus,XP_049321861.1,SERPINC1,Mus_musculus,NP_001406885.1,SERPINC1,9.54e-141,500.0,5.859999999999999e-141,500.0
11861,Astyanax_mexicanus,XP_007241307.1,SERPIND1,Mus_musculus,NP_001317976.1,SERPIND1,3.9799999999999996e-146,518.0,2.3e-146,518.0
18961,Astyanax_mexicanus,XP_007248190.2,SERPINE1,Mus_musculus,NP_032897.2,SERPINE1,4.7599999999999995e-89,328.0,3.0299999999999997e-89,328.0
9066,Astyanax_mexicanus,XP_007237525.3,SERPINE2,Mus_musculus,NP_033281.1,SERPINE2,5.9900000000000005e-121,434.0,3.69e-121,434.0
11954,Astyanax_mexicanus,XP_007241549.1,SERPINE3,Mus_musculus,NP_001186874.1,SERPINE3,2.2400000000000002e-79,296.0,1.3000000000000001e-79,296.0
32588,Astyanax_mexicanus,XP_007259651.3,SERPINF1,Mus_musculus,NP_035470.3,SERPINF1,3.58e-72,272.0,2.27e-72,272.0
36127,Astyanax_mexicanus,XP_015460425.3,SERPINF2B,Mus_musculus,NP_032904.1,SERPINF2,1.26e-76,287.0,8.15e-77,287.0
8710,Astyanax_mexicanus,XP_007237022.3,SERPING1,Mus_musculus,NP_001406956.1,SERPING1,2.5e-56,220.0,1.23e-56,220.0
35644,Astyanax_mexicanus,XP_015459632.1,SERPINH1B,Mus_musculus,NP_001104513.1,SERPINH1,2.7400000000000002e-164,578.0,1.74e-164,578.0
40560,Astyanax_mexicanus,XP_022520053.1,SERPINI1,Mus_musculus,NP_033276.1,SERPINI1,6.74e-140,497.0,4.14e-140,497.0
19436,Astyanax_mexicanus,XP_007248626.3,SERTAD2B,Mus_musculus,NP_001033714.1,SERTAD2,2.09e-67,256.0,1.0999999999999999e-67,256.0
22888,Astyanax_mexicanus,XP_007251630.2,SERTAD3,Mus_musculus,NP_573473.1,SERTAD3,2.56e-08,59.3,1.15e-08,59.3
75206,Astyanax_mexicanus,XP_022540785.2,SERTAD4,Mus_musculus,NP_001171265.1,SERTAD4,7.52e-30,131.0,5.7199999999999996e-30,131.0
28110,Astyanax_mexicanus,XP_007255734.2,SESN1,Mus_musculus,NP_001156380.1,SESN1,4.5e-224,777.0,2.86e-224,777.0
40630,Astyanax_mexicanus,XP_022520088.2,SESTD1,Mus_musculus,NP_780674.1,SESTD1,0.0,1122.0,0.0,1122.0
1515,Astyanax_mexicanus,XP_007229190.1,SETA,Mus_musculus,NP_001191804.1,SET,4.11e-118,424.0,2.64e-118,424.0
5775,Astyanax_mexicanus,XP_007233966.1,SETB,Mus_musculus,NP_001191804.1,SET,1.03e-121,436.0,6.44e-122,436.0
12888,Astyanax_mexicanus,XP_007244010.3,SETBP1,Mus_musculus,NP_444329.2,SETBP1,5.1500000000000005e-273,941.0,3.5100000000000003e-273,941.0
57226,Astyanax_mexicanus,XP_022529953.2,SETD1A,Mus_musculus,NP_821172.2,SETD1A,1.59e-216,754.0,7.47e-217,754.0
27199,Astyanax_mexicanus,XP_007255045.3,SETD1BA,Mus_musculus,NP_001035488.2,SETD1B,0.0,1157.0,0.0,1157.0
28853,Astyanax_mexicanus,XP_007256565.3,SETD2,Mus_musculus,NP_001074809.2,SETD2,0.0,1149.0,0.0,1149.0
55581,Astyanax_mexicanus,XP_022528991.2,SETD3,Mus_musculus,NP_082538.2,SETD3,6.88e-244,843.0,4.1799999999999994e-244,843.0
22715,Astyanax_mexicanus,XP_007251408.3,SETD4,Mus_musculus,NP_001404050.1,SETD4,1.35e-120,433.0,8.17e-121,433.0
59343,Astyanax_mexicanus,XP_022531414.2,SETD5,Mus_musculus,NP_766593.1,SETD5,3.21e-280,965.0,1.93e-280,965.0
73230,Astyanax_mexicanus,XP_022539499.1,SETD6,Mus_musculus,NP_001030295.1,SETD6,4.04e-128,458.0,2.62e-128,458.0
2154,Astyanax_mexicanus,XP_007229927.1,SETD7,Mus_musculus,NP_542983.3,SETD7,2.96e-143,508.0,1.8e-143,508.0
120873,Astyanax_mexicanus,XP_049335935.1,SETDB1B,Mus_musculus,NP_001157114.1,SETDB1,0.0,1184.0,0.0,1184.0
27052,Astyanax_mexicanus,XP_007254911.3,SETDB2,Mus_musculus,NP_001307649.1,SETDB2,2.12e-83,310.0,1.38e-83,310.0
71597,Astyanax_mexicanus,XP_022538322.2,SETMAR,Mus_musculus,NP_848478.2,SETMAR,1.53e-76,286.0,1.03e-76,286.0
88189,Astyanax_mexicanus,XP_049322549.1,SETX,Mus_musculus,NP_932150.2,SETX,9.85e-286,984.0,6.68e-286,984.0
94436,Astyanax_mexicanus,XP_049324757.1,SEZ6A,Mus_musculus,NP_001412333.1,SEZ6,3.19e-288,991.0,1.95e-288,991.0
88705,Astyanax_mexicanus,XP_049322741.1,SEZ6B,Mus_musculus,NP_001412333.1,SEZ6,1.22e-290,999.0,7.630000000000001e-291,999.0
92910,Astyanax_mexicanus,XP_049324154.1,SEZ6L2,Mus_musculus,NP_001239496.1,SEZ6L2,1.55e-270,932.0,9.81e-271,932.0
63937,Astyanax_mexicanus,XP_022534267.1,SF1,Mus_musculus,NP_001390371.1,SF1,6.32e-178,624.0,3.21e-178,624.0
17152,Astyanax_mexicanus,XP_007247163.2,SF3A1,Mus_musculus,NP_080451.4,SF3A1,6.39e-286,983.0,3.99e-286,983.0
64494,Astyanax_mexicanus,XP_022534590.1,SF3A2,Mus_musculus,NP_038679.3,SF3A2,2.83e-122,438.0,2.8200000000000004e-122,438.0
10034,Astyanax_mexicanus,XP_007238741.3,SF3A3,Mus_musculus,NP_083433.1,SF3A3,3.94e-261,900.0,2.45e-261,900.0
141,Astyanax_mexicanus,XP_007227828.1,SF3B1,Mus_musculus,NP_112456.2,SF3B1,0.0,2204.0,0.0,2204.0
7859,Astyanax_mexicanus,XP_007236152.3,SF3B2,Mus_musculus,NP_084385.2,SF3B2,1.96e-246,852.0,1.21e-246,852.0
20188,Astyanax_mexicanus,XP_007249238.2,SF3B3,Mus_musculus,NP_598714.1,SF3B3,0.0,2303.0,0.0,2303.0
3123,Astyanax_mexicanus,XP_007230857.1,SF3B4,Mus_musculus,NP_694693.1,SF3B4,7.159999999999999e-128,457.0,4.699999999999999e-128,457.0
125704,Astyanax_mexicanus,XP_049337687.1,SF3B5,Mus_musculus,NP_780311.2,SF3B5,2.98e-44,177.0,1.85e-44,177.0
14946,Astyanax_mexicanus,XP_007245442.1,SF3B6,Mus_musculus,NP_079599.1,SF3B6,7.17e-68,256.0,4.459999999999999e-68,256.0
59420,Astyanax_mexicanus,XP_022531449.2,SFI1,Mus_musculus,NP_084483.2,SFI1,4.03e-49,197.0,2.5e-49,197.0
71855,Astyanax_mexicanus,XP_022538508.2,SFMBT1,Mus_musculus,NP_001160003.1,SFMBT1,9.68e-275,946.0,5.99e-275,946.0
51681,Astyanax_mexicanus,XP_022527106.2,SFMBT2,Mus_musculus,NP_001356007.1,SFMBT2,1.8699999999999999e-280,965.0,1.25e-280,965.0
20520,Astyanax_mexicanus,XP_007249438.3,SFPQ,Mus_musculus,NP_076092.1,SFPQ,1.3399999999999999e-140,500.0,8.81e-141,500.0
19465,Astyanax_mexicanus,XP_007248638.3,SFR1,Mus_musculus,XP_006527371.1,SFR1,7.86e-20,97.1,7.46e-20,97.1
9621,Astyanax_mexicanus,XP_007238185.1,SFRP1A,Mus_musculus,NP_038862.2,SFRP1,1.5700000000000002e-110,399.0,1e-110,399.0
2548,Astyanax_mexicanus,XP_007230335.3,SFRP2,Mus_musculus,NP_033170.1,SFRP2,4.73e-112,404.0,2.95e-112,404.0
74694,Astyanax_mexicanus,XP_022540524.2,SFRP5,Mus_musculus,NP_061250.2,SFRP5,8.05e-111,400.0,5.02e-111,400.0
9922,Astyanax_mexicanus,XP_007238609.3,SFT2D1,Mus_musculus,NP_598875.2,SFT2D1,3.08e-60,231.0,1.9e-60,231.0
12600,Astyanax_mexicanus,XP_007243255.2,SFT2D2B,Mus_musculus,NP_663487.1,SFT2D2,1.64e-54,212.0,9.97e-55,212.0
35683,Astyanax_mexicanus,XP_015459735.2,SFT2D3,Mus_musculus,NP_080282.1,SFT2D3,7.26e-31,134.0,4.02e-31,134.0
1194,Astyanax_mexicanus,XP_007228870.2,SFTPBA,Mus_musculus,NP_680088.1,SFTPB,1.01e-17,90.9,6.74e-18,90.9
7943,Astyanax_mexicanus,XP_007236237.1,SFTPBB,Mus_musculus,NP_680088.1,SFTPB,1.71e-16,86.7,1.24e-16,86.7
52740,Astyanax_mexicanus,XP_022527714.1,SFXN1,Mus_musculus,NP_081600.1,SFXN1,9.07e-158,556.0,5.63e-158,556.0
38553,Astyanax_mexicanus,XP_015463840.1,SFXN2,Mus_musculus,NP_444426.3,SFXN2,2.73e-134,478.0,1.7e-134,478.0
9205,Astyanax_mexicanus,XP_007237809.1,SFXN3,Mus_musculus,NP_001349310.1,SFXN3,3.19e-144,511.0,1.98e-144,511.0
31253,Astyanax_mexicanus,XP_007258748.3,SFXN4,Mus_musculus,NP_444428.3,SFXN4,1.67e-48,193.0,1.0299999999999999e-48,193.0
16206,Astyanax_mexicanus,XP_007246426.2,SFXN5B,Mus_musculus,NP_848754.1,SFXN5,3.2200000000000005e-144,511.0,2.1100000000000002e-144,511.0
48243,Astyanax_mexicanus,XP_022525015.2,SGCA,Mus_musculus,NP_033187.1,SGCA,1.0900000000000001e-73,277.0,6.58e-74,277.0
29465,Astyanax_mexicanus,XP_007257094.1,SGCB,Mus_musculus,NP_036020.1,SGCB,1.54e-116,419.0,9.760000000000001e-117,419.0
88194,Astyanax_mexicanus,XP_049322558.1,SGCD,Mus_musculus,NP_036021.1,SGCD,2.77e-119,428.0,1.72e-119,428.0
38624,Astyanax_mexicanus,XP_015463979.1,SGCE,Mus_musculus,NP_001397262.1,SGCE,2.6399999999999997e-207,721.0,1.72e-207,721.0
6340,Astyanax_mexicanus,XP_007234569.2,SGCG,Mus_musculus,NP_036022.1,SGCG,2.71e-94,345.0,1.6799999999999998e-94,345.0
46745,Astyanax_mexicanus,XP_022524218.1,SGF29,Mus_musculus,NP_083615.3,SGF29,1.08e-152,539.0,6.72e-153,539.0
118008,Astyanax_mexicanus,XP_049335178.1,SGIP1A,Mus_musculus,XP_006503492.1,SGIP1,5.150000000000001e-247,854.0,2.7600000000000003e-247,854.0
76871,Astyanax_mexicanus,XP_049318733.1,SGK1,Mus_musculus,NP_001155317.2,SGK1,6.519999999999999e-219,760.0,3.5699999999999996e-219,760.0
78032,Astyanax_mexicanus,XP_049319117.1,SGK2A,Mus_musculus,NP_038759.1,SGK2,2.61e-155,548.0,1.64e-155,548.0
70504,Astyanax_mexicanus,XP_022537846.2,SGK3,Mus_musculus,NP_001032848.1,SGK3,8.110000000000001e-224,776.0,5.15e-224,776.0
48320,Astyanax_mexicanus,XP_022525072.1,SGMS1B,Mus_musculus,NP_001161997.1,SGMS1,1.1200000000000001e-160,566.0,7.16e-161,566.0
1751,Astyanax_mexicanus,XP_007229529.3,SGMS2A,Mus_musculus,NP_001366511.1,SGMS2,4.7800000000000005e-133,474.0,3.09e-133,474.0
23918,Astyanax_mexicanus,XP_007252303.3,SGPL1,Mus_musculus,NP_001303602.1,SGPL1,2.6300000000000003e-212,738.0,1.62e-212,738.0
1333,Astyanax_mexicanus,XP_007229050.3,SGPP1B,Mus_musculus,NP_109675.1,SGPP1,2.44e-126,452.0,1.5299999999999998e-126,452.0
9307,Astyanax_mexicanus,XP_007237980.2,SGPP2,Mus_musculus,NP_001004173.1,SGPP2,1.1799999999999998e-89,330.0,6.68e-90,330.0
42076,Astyanax_mexicanus,XP_022521081.1,SGSH,Mus_musculus,NP_061292.2,SGSH,6.989999999999999e-220,763.0,4.27e-220,763.0
43744,Astyanax_mexicanus,XP_022521966.2,SGSM1A,Mus_musculus,NP_766306.2,SGSM1,0.0,1523.0,0.0,1523.0
47336,Astyanax_mexicanus,XP_022524557.1,SGSM2,Mus_musculus,NP_001361617.1,SGSM2,0.0,1459.0,0.0,1459.0
52232,Astyanax_mexicanus,XP_022527387.1,SGSM3,Mus_musculus,XP_006520307.1,SGSM3,0.0,1206.0,0.0,1206.0
11106,Astyanax_mexicanus,XP_007240265.3,SGTA,Mus_musculus,NP_001345478.1,SGTA,9.9e-62,237.0,5.89e-62,237.0
68486,Astyanax_mexicanus,XP_022536923.1,SGTB,Mus_musculus,NP_001347983.1,SGTB,1.49e-88,326.0,9.179999999999999e-89,326.0
59402,Astyanax_mexicanus,XP_022531431.1,SH2B3,Mus_musculus,NP_001293055.1,SH2B3,1.97e-89,330.0,1.03e-89,330.0
786,Astyanax_mexicanus,XP_007228446.1,SH2D1AB,Mus_musculus,NP_035494.1,SH2D1A,4.31e-37,154.0,2.28e-37,154.0
68029,Astyanax_mexicanus,XP_022536668.2,SH2D3CA,Mus_musculus,NP_001399446.1,SH2D3C,2.71e-230,798.0,1.7399999999999998e-230,798.0
68567,Astyanax_mexicanus,XP_022536989.2,SH2D4A,Mus_musculus,NP_082458.1,SH2D4A,1.4199999999999999e-74,280.0,8.94e-75,280.0
125030,Astyanax_mexicanus,XP_049337414.1,SH2D4BA,Mus_musculus,NP_808484.2,SH2D4B,8.74e-119,427.0,5.13e-119,427.0
31803,Astyanax_mexicanus,XP_007259240.3,SH2D4BB,Mus_musculus,NP_808484.2,SH2D4B,5.6000000000000004e-117,421.0,3.28e-117,421.0
70934,Astyanax_mexicanus,XP_022538043.2,SH2D5,Mus_musculus,NP_001093101.1,SH2D5,2.0099999999999998e-54,213.0,1.3399999999999998e-54,213.0
34808,Astyanax_mexicanus,XP_015457250.1,SH3BGRL,Mus_musculus,NP_064373.1,SH3BGRL,6.2299999999999996e-46,183.0,3.84e-46,183.0
61275,Astyanax_mexicanus,XP_022532573.1,SH3BGRL2,Mus_musculus,NP_766095.1,SH3BGRL2,1.0100000000000001e-35,149.0,6.19e-36,149.0
24951,Astyanax_mexicanus,XP_007253106.2,SH3BGRL3,Mus_musculus,NP_542126.1,SH3BGRL3,3.68e-26,117.0,2.31e-26,117.0
22570,Astyanax_mexicanus,XP_007251328.3,SH3BP1,Mus_musculus,NP_033190.2,SH3BP1,2.37e-127,456.0,1.29e-127,456.0
27274,Astyanax_mexicanus,XP_007255106.3,SH3BP2,Mus_musculus,NP_001139330.1,SH3BP2,1.91e-102,373.0,1.29e-102,373.0
9768,Astyanax_mexicanus,XP_007238356.2,SH3BP4A,Mus_musculus,NP_001407762.1,SH3BP4,0.0,1439.0,0.0,1439.0
56762,Astyanax_mexicanus,XP_022529601.2,SH3BP5B,Mus_musculus,NP_036024.2,SH3BP5,1.56e-127,456.0,1.02e-127,456.0
34195,Astyanax_mexicanus,XP_015456361.3,SH3BP5LB,Mus_musculus,NP_001154810.1,SH3BP5L,3.64e-96,352.0,1.76e-96,352.0
106165,Astyanax_mexicanus,XP_049328595.1,SH3D19,Mus_musculus,NP_001391228.1,SH3D19,5.68e-92,339.0,3.92e-92,339.0
6557,Astyanax_mexicanus,XP_007234845.1,SH3GL1B,Mus_musculus,NP_038692.1,SH3GL1,6.78e-153,540.0,4.22e-153,540.0
75980,Astyanax_mexicanus,XP_022541682.2,SH3GL2A,Mus_musculus,NP_062408.2,SH3GL2,2.1e-148,525.0,1.32e-148,525.0
9092,Astyanax_mexicanus,XP_007237552.3,SH3GL2B,Mus_musculus,NP_062408.2,SH3GL2,4.12e-151,534.0,2.58e-151,534.0
30701,Astyanax_mexicanus,XP_007258204.3,SH3GL3A,Mus_musculus,NP_059096.3,SH3GL3,2.25e-145,515.0,1.34e-145,515.0
28376,Astyanax_mexicanus,XP_007255935.3,SH3GLB1A,Mus_musculus,NP_001366099.1,SH3GLB1,2.67e-164,578.0,1.6800000000000002e-164,578.0
115672,Astyanax_mexicanus,XP_049332717.1,SH3GLB1B,Mus_musculus,NP_001366099.1,SH3GLB1,3.56e-156,551.0,2.2500000000000002e-156,551.0
50559,Astyanax_mexicanus,XP_022526278.1,SH3GLB2A,Mus_musculus,NP_001333735.1,SH3GLB2,6.63e-165,580.0,4.21e-165,580.0
94012,Astyanax_mexicanus,XP_049324576.1,SH3GLB2B,Mus_musculus,NP_647463.1,SH3GLB2,2.6300000000000003e-164,578.0,1.65e-164,578.0
24025,Astyanax_mexicanus,XP_007252381.1,SH3KBP1,Mus_musculus,NP_001129199.1,SH3KBP1,1.55e-175,616.0,1.01e-175,616.0
22737,Astyanax_mexicanus,XP_007251421.3,SH3PXD2AA,Mus_musculus,NP_032044.2,SH3PXD2A,0.0,1146.0,0.0,1146.0
60945,Astyanax_mexicanus,XP_022532343.2,SH3PXD2B,Mus_musculus,NP_796338.2,SH3PXD2B,6.3599999999999996e-214,744.0,4.05e-214,744.0
27449,Astyanax_mexicanus,XP_007255290.2,SH3RF1,Mus_musculus,NP_067481.2,SH3RF1,1.29e-269,929.0,8.1e-270,929.0
129974,Astyanax_mexicanus,XP_049339835.1,SH3TC2,Mus_musculus,NP_766216.2,SH3TC2,1.27e-242,840.0,7.26e-243,840.0
54717,Astyanax_mexicanus,XP_022528550.2,SH3YL1,Mus_musculus,NP_038737.1,SH3YL1,5.36e-115,414.0,3.32e-115,414.0
92274,Astyanax_mexicanus,XP_049323852.1,SHANK1,Mus_musculus,XP_006540929.1,SHANK1,0.0,1204.0,0.0,1204.0
129424,Astyanax_mexicanus,XP_049339626.1,SHANK3A,Mus_musculus,NP_067398.3,SHANK3,0.0,1688.0,0.0,1688.0
63489,Astyanax_mexicanus,XP_022533873.2,SHARPIN,Mus_musculus,NP_079616.2,SHARPIN,6.6e-50,198.0,3.9e-50,198.0
50095,Astyanax_mexicanus,XP_022526007.2,SHBG,Mus_musculus,NP_035497.1,SHBG,8.94e-36,151.0,5.83e-36,151.0
57204,Astyanax_mexicanus,XP_022529926.2,SHC1,Mus_musculus,NP_001106802.1,SHC1,5.81e-203,707.0,3.5499999999999997e-203,707.0
5243,Astyanax_mexicanus,XP_007233331.3,SHC2,Mus_musculus,NP_001019710.1,SHC2,1.53e-187,656.0,7.909999999999999e-188,656.0
24551,Astyanax_mexicanus,XP_007252837.3,SHC3,Mus_musculus,NP_033193.3,SHC3,5.98e-184,644.0,3.36e-184,644.0
42163,Astyanax_mexicanus,XP_022521138.2,SHCBP1,Mus_musculus,NP_035499.1,SHCBP1,2.24e-173,609.0,1.3e-173,609.0
5249,Astyanax_mexicanus,XP_007233335.2,SHDB,Mus_musculus,NP_001152995.1,SHD,2.94e-90,332.0,1.6199999999999998e-90,332.0
57198,Astyanax_mexicanus,XP_022529919.1,SHE,Mus_musculus,NP_766118.3,SHE,5.5299999999999995e-89,328.0,3.71e-89,328.0
1499,Astyanax_mexicanus,XP_007229133.2,SHFL,Mus_musculus,NP_783618.1,SHFL,1.88e-70,266.0,1.0100000000000001e-70,266.0
2,Astyanax_mexicanus,NP_001278184.1,SHHA,Mus_musculus,NP_033196.1,SHH,3.78e-159,561.0,2.39e-159,561.0
24867,Astyanax_mexicanus,XP_007253071.3,SHHB,Mus_musculus,NP_033196.1,SHH,1.31e-151,536.0,8.02e-152,536.0
6123,Astyanax_mexicanus,XP_007234414.3,SHISA3,Mus_musculus,NP_001028587.1,SHISA3,9.31e-56,217.0,4.660000000000001e-56,217.0
19320,Astyanax_mexicanus,XP_007248476.2,SHISA4,Mus_musculus,NP_780468.1,SHISA4,1.17e-36,153.0,7.12e-37,153.0
44068,Astyanax_mexicanus,XP_022522380.1,SHISA9B,Mus_musculus,NP_001167557.1,SHISA9,2.11e-104,379.0,1.3699999999999999e-104,379.0
108392,Astyanax_mexicanus,XP_049330182.1,SHISAL1A,Mus_musculus,NP_001156617.2,SHISAL1,1.1600000000000001e-64,246.0,7.23e-65,246.0
22105,Astyanax_mexicanus,XP_007250708.3,SHISAL2A,Mus_musculus,NP_001092773.1,SHISAL2A,1.84e-39,162.0,1.33e-39,162.0
65197,Astyanax_mexicanus,XP_022535160.1,SHKBP1,Mus_musculus,NP_619617.2,SHKBP1,3.72e-274,944.0,1.95e-274,944.0
31521,Astyanax_mexicanus,XP_007258822.3,SHLD2,Mus_musculus,NP_001347003.1,SHLD2,8.12e-91,335.0,5.25e-91,335.0
18391,Astyanax_mexicanus,XP_007247897.1,SHMT1,Mus_musculus,NP_001412339.1,SHMT1,1.26e-225,782.0,7.76e-226,782.0
25276,Astyanax_mexicanus,XP_007253455.1,SHMT2,Mus_musculus,NP_082506.1,SHMT2,5.2499999999999996e-225,780.0,3.2699999999999995e-225,780.0
42207,Astyanax_mexicanus,XP_022521169.2,SHOC2,Mus_musculus,NP_001161977.1,SHOC2,1.5399999999999998e-48,194.0,9.57e-49,194.0
30960,Astyanax_mexicanus,XP_007258448.3,SHOX2,Mus_musculus,NP_038693.1,SHOX2,2.26e-92,339.0,1.22e-92,339.0
42886,Astyanax_mexicanus,XP_022521549.2,SHPK,Mus_musculus,NP_083307.1,SHPK,4.4e-150,531.0,2.79e-150,531.0
23668,Astyanax_mexicanus,XP_007252026.3,SHPRH,Mus_musculus,NP_001071175.1,SHPRH,0.0,1989.0,0.0,1989.0
39419,Astyanax_mexicanus,XP_022518458.2,SHQ1,Mus_musculus,NP_853621.2,SHQ1,5.96e-141,501.0,3.59e-141,501.0
119644,Astyanax_mexicanus,XP_049335723.1,SHROOM2A,Mus_musculus,NP_766029.2,SHROOM2,4.98e-238,825.0,2.74e-238,825.0
5841,Astyanax_mexicanus,XP_007234024.3,SHROOM3,Mus_musculus,NP_056571.2,SHROOM3,1.89e-199,697.0,1.24e-199,697.0
63858,Astyanax_mexicanus,XP_022534125.2,SHROOM4,Mus_musculus,NP_001035549.1,SHROOM4,1.66e-90,335.0,8.7e-91,335.0
39992,Astyanax_mexicanus,XP_022519053.2,SHRPRBCK1R,Mus_musculus,NP_001408176.1,RBCK1,7.14e-144,511.0,3.12e-144,511.0
13843,Astyanax_mexicanus,XP_007244705.3,SHTN1,Mus_musculus,NP_001107784.1,SHTN1,2.55e-91,336.0,1.86e-91,336.0
128222,Astyanax_mexicanus,XP_049339266.1,SI,Mus_musculus,NP_001074606.1,SIS,0.0,2187.0,0.0,2187.0
126724,Astyanax_mexicanus,XP_049338180.1,SI:CABZ01074944.1,Mus_musculus,NP_083360.2,SLAMF8,2.68e-07,56.2,1.39e-07,56.2
106050,Astyanax_mexicanus,XP_049328518.1,SI:CABZ01076231.1,Mus_musculus,NP_653115.1,CABP4,1.45e-46,186.0,1.1399999999999999e-46,186.0
4086,Astyanax_mexicanus,XP_007232085.3,SI:CABZ01093077.1,Mus_musculus,NP_034046.2,CCR4,7.76e-70,264.0,5.0100000000000006e-70,264.0
